Q_Gene_ID	GC_content	T_Gene_ID	Orthology	Per_identity	Orthology_confidence
ENSGALG00010000044	46.93	ENSCPBG00000024158	ortholog_one2one	48.9381	1
ENSGALG00010000044	46.93	ENSCPBG00000024158	ortholog_one2one	48.9381	1
ENSGALG00010000044	46.93	ENSCPBG00000024158	ortholog_one2one	48.9381	1
ENSGALG00010000044	46.93	ENSCPBG00000024158	ortholog_one2one	48.9381	1
ENSGALG00010000044	46.93	ENSCPBG00000024158	ortholog_one2one	48.9381	1
ENSGALG00010000044	46.93	ENSCPBG00000024158	ortholog_one2one	48.9381	1
ENSGALG00010000045	42.95	ENSCPBG00000024148	ortholog_one2one	58.222	1
ENSGALG00010000046	41.31	ENSCPBG00000024133	ortholog_one2one	94.1441	1
ENSGALG00010000046	41.31	ENSCPBG00000024133	ortholog_one2one	94.1441	1
ENSGALG00010000046	41.31	ENSCPBG00000024133	ortholog_one2one	94.1441	1
ENSGALG00010000046	41.31	ENSCPBG00000024133	ortholog_one2one	94.1441	1
ENSGALG00010000047	41.26	ENSCPBG00000024124	ortholog_one2one	91.5612	1
ENSGALG00010000047	41.26	ENSCPBG00000024124	ortholog_one2one	91.5612	1
ENSGALG00010000047	41.26	ENSCPBG00000024124	ortholog_one2one	91.5612	1
ENSGALG00010000047	41.26	ENSCPBG00000024124	ortholog_one2one	91.5612	1
ENSGALG00010000049	65.22	ENSCPBG00000024453	ortholog_one2one	75.9804	1
ENSGALG00010000050	63.66	ENSCPBG00000024477	ortholog_one2one	61.5385	1
ENSGALG00010000050	63.66	ENSCPBG00000024477	ortholog_one2one	61.5385	1
ENSGALG00010000050	63.66	ENSCPBG00000024477	ortholog_one2one	61.5385	1
ENSGALG00010000051	74.15	ENSCPBG00000024476	ortholog_one2one	48.0099	1
ENSGALG00010000052	52.23	ENSCPBG00000024475	ortholog_one2one	53.4857	1
ENSGALG00010000053	75.97	ENSCPBG00000024474	ortholog_one2one	41.1765	1
ENSGALG00010000053	75.97	ENSCPBG00000024474	ortholog_one2one	41.1765	1
ENSGALG00010000054	60.25	ENSCPBG00000024473	ortholog_one2one	80.3252	1
ENSGALG00010000054	60.25	ENSCPBG00000024473	ortholog_one2one	80.3252	1
ENSGALG00010000054	60.25	ENSCPBG00000024473	ortholog_one2one	80.3252	1
ENSGALG00010000054	60.25	ENSCPBG00000024473	ortholog_one2one	80.3252	1
ENSGALG00010000054	60.25	ENSCPBG00000024473	ortholog_one2one	80.3252	1
ENSGALG00010000054	60.25	ENSCPBG00000024473	ortholog_one2one	80.3252	1
ENSGALG00010000055	58.95	ENSCPBG00000024471	ortholog_one2one	75.8974	1
ENSGALG00010000055	58.95	ENSCPBG00000024471	ortholog_one2one	75.8974	1
ENSGALG00010000055	58.95	ENSCPBG00000024471	ortholog_one2one	75.8974	1
ENSGALG00010000056	63.45	ENSCPBG00000024468	ortholog_one2one	84.4253	1
ENSGALG00010000056	63.45	ENSCPBG00000024468	ortholog_one2one	84.4253	1
ENSGALG00010000056	63.45	ENSCPBG00000024468	ortholog_one2one	84.4253	1
ENSGALG00010000058	65.31	ENSCPBG00000024451	ortholog_one2one	87.8018	1
ENSGALG00010000059	54.87	ENSCPBG00000024449	ortholog_one2one	94.9886	1
ENSGALG00010000059	54.87	ENSCPBG00000024449	ortholog_one2one	94.9886	1
ENSGALG00010000060	63.00	ENSCPBG00000024446	ortholog_one2one	33.6	1
ENSGALG00010000060	63.00	ENSCPBG00000024446	ortholog_one2one	33.6	1
ENSGALG00010000061	62.10	ENSCPBG00000024444	ortholog_one2one	61.6803	1
ENSGALG00010000063	75.04	ENSCPBG00000024443	ortholog_one2one	88.1356	1
ENSGALG00010000069	58.76	ENSCPBG00000015869	ortholog_one2one	4.61201	0
ENSGALG00010000071	61.71	ENSCPBG00000019886	ortholog_one2one	29.6928	0
ENSGALG00010000071	61.71	ENSCPBG00000019886	ortholog_one2one	29.6928	0
ENSGALG00010000081	61.15	ENSCPBG00000009737	ortholog_one2one	47.8022	0
ENSGALG00010000081	61.15	ENSCPBG00000009737	ortholog_one2one	47.8022	0
ENSGALG00010000081	61.15	ENSCPBG00000009737	ortholog_one2one	47.8022	0
ENSGALG00010000085	57.96	ENSCPBG00000009561	ortholog_one2one	27.6543	0
ENSGALG00010000085	57.96	ENSCPBG00000009561	ortholog_one2one	27.6543	0
ENSGALG00010000085	57.96	ENSCPBG00000009561	ortholog_one2one	27.6543	0
ENSGALG00010000089	58.28	ENSCPBG00000009556	ortholog_one2one	18.0272	0
ENSGALG00010000092	62.05	ENSCPBG00000004673	ortholog_one2one	46.9734	1
ENSGALG00010000092	62.05	ENSCPBG00000004673	ortholog_one2one	46.9734	1
ENSGALG00010000092	62.05	ENSCPBG00000004673	ortholog_one2one	46.9734	1
ENSGALG00010000098	58.83	ENSCPBG00000003812	ortholog_one2one	56.0669	0
ENSGALG00010000098	58.83	ENSCPBG00000003812	ortholog_one2one	56.0669	0
ENSGALG00010000098	58.83	ENSCPBG00000003812	ortholog_one2one	56.0669	0
ENSGALG00010000106	65.67	ENSCPBG00000012234	ortholog_one2one	56	1
ENSGALG00010000121	62.54	ENSCPBG00000012236	ortholog_one2one	34.8837	1
ENSGALG00010000121	62.54	ENSCPBG00000012236	ortholog_one2one	34.8837	1
ENSGALG00010000123	55.61	ENSCPBG00000009567	ortholog_one2one	21.6981	0
ENSGALG00010000126	68.03	ENSCPBG00000009576	ortholog_one2one	15.7609	0
ENSGALG00010000127	60.28	ENSCPBG00000012239	ortholog_one2one	45.283	1
ENSGALG00010000127	60.28	ENSCPBG00000012239	ortholog_one2one	45.283	1
ENSGALG00010000133	63.02	ENSCPBG00000023242	ortholog_one2one	84.5865	1
ENSGALG00010000134	66.69	ENSCPBG00000017209	ortholog_one2one	36.0236	0
ENSGALG00010000137	62.00	ENSCPBG00000023243	ortholog_one2one	23.5421	0
ENSGALG00010000137	62.00	ENSCPBG00000023243	ortholog_one2one	23.5421	0
ENSGALG00010000140	59.80	ENSCPBG00000017210	ortholog_one2one	77.2727	1
ENSGALG00010000140	59.80	ENSCPBG00000017210	ortholog_one2one	77.2727	1
ENSGALG00010000140	59.80	ENSCPBG00000017210	ortholog_one2one	77.2727	1
ENSGALG00010000141	63.62	ENSCPBG00000011966	ortholog_one2one	49.6174	1
ENSGALG00010000141	63.62	ENSCPBG00000011966	ortholog_one2one	49.6174	1
ENSGALG00010000141	63.62	ENSCPBG00000011966	ortholog_one2one	49.6174	1
ENSGALG00010000141	63.62	ENSCPBG00000011966	ortholog_one2one	49.6174	1
ENSGALG00010000141	63.62	ENSCPBG00000011966	ortholog_one2one	49.6174	1
ENSGALG00010000141	63.62	ENSCPBG00000011966	ortholog_one2one	49.6174	1
ENSGALG00010000142	62.72	ENSCPBG00000000765	ortholog_one2one	41.7769	0
ENSGALG00010000143	61.50	ENSCPBG00000027101	ortholog_one2one	78.0538	1
ENSGALG00010000143	61.50	ENSCPBG00000027101	ortholog_one2one	78.0538	1
ENSGALG00010000145	61.54	ENSCPBG00000027109	ortholog_one2one	73.301	1
ENSGALG00010000146	58.17	ENSCPBG00000017035	ortholog_one2one	68.7204	1
ENSGALG00010000148	67.86	ENSCPBG00000012764	ortholog_one2one	20.7977	0
ENSGALG00010000149	69.37	ENSCPBG00000017927	ortholog_one2one	13.2095	0
ENSGALG00010000149	69.37	ENSCPBG00000017927	ortholog_one2one	13.2095	0
ENSGALG00010000150	65.61	ENSCPBG00000017924	ortholog_one2one	53.0675	1
ENSGALG00010000151	49.44	ENSCPBG00000012002	ortholog_one2one	86.0825	1
ENSGALG00010000151	49.44	ENSCPBG00000012002	ortholog_one2one	86.0825	1
ENSGALG00010000152	61.69	ENSCPBG00000012394	ortholog_one2one	34.0122	0
ENSGALG00010000153	49.30	ENSCPBG00000007765	ortholog_one2one	98.1481	1
ENSGALG00010000166	61.90	ENSCPBG00000004026	ortholog_one2one	69.2982	1
ENSGALG00010000166	61.90	ENSCPBG00000004026	ortholog_one2one	69.2982	1
ENSGALG00010000171	50.35	ENSCPBG00000023614	ortholog_one2one	56.2963	1
ENSGALG00010000171	50.35	ENSCPBG00000023614	ortholog_one2one	56.2963	1
ENSGALG00010000173	63.19	ENSCPBG00000001844	ortholog_one2one	90.2527	1
ENSGALG00010000173	63.19	ENSCPBG00000001844	ortholog_one2one	90.2527	1
ENSGALG00010000173	63.19	ENSCPBG00000001844	ortholog_one2one	90.2527	1
ENSGALG00010000173	63.19	ENSCPBG00000001844	ortholog_one2one	90.2527	1
ENSGALG00010000173	63.19	ENSCPBG00000001844	ortholog_one2one	90.2527	1
ENSGALG00010000177	60.85	ENSCPBG00000012407	ortholog_one2one	17.3913	0
ENSGALG00010000186	54.54	ENSCPBG00000001867	ortholog_one2one	89.3119	1
ENSGALG00010000186	54.54	ENSCPBG00000001867	ortholog_one2one	89.3119	1
ENSGALG00010000186	54.54	ENSCPBG00000001867	ortholog_one2one	89.3119	1
ENSGALG00010000191	61.29	ENSCPBG00000001911	ortholog_one2one	50.437	1
ENSGALG00010000196	54.46	ENSCPBG00000012248	ortholog_one2one	91.2821	1
ENSGALG00010000196	54.46	ENSCPBG00000012248	ortholog_one2one	91.2821	1
ENSGALG00010000200	62.06	ENSCPBG00000007559	ortholog_one2one	85.8491	1
ENSGALG00010000200	62.06	ENSCPBG00000007559	ortholog_one2one	85.8491	1
ENSGALG00010000205	62.95	ENSCPBG00000007579	ortholog_one2one	58.6563	1
ENSGALG00010000205	62.95	ENSCPBG00000007579	ortholog_one2one	58.6563	1
ENSGALG00010000215	45.30	ENSCPBG00000007595	ortholog_one2one	95.8122	1
ENSGALG00010000215	45.30	ENSCPBG00000007595	ortholog_one2one	95.8122	1
ENSGALG00010000215	45.30	ENSCPBG00000007595	ortholog_one2one	95.8122	1
ENSGALG00010000221	65.88	ENSCPBG00000007602	ortholog_one2one	81.5851	1
ENSGALG00010000221	65.88	ENSCPBG00000007602	ortholog_one2one	81.5851	1
ENSGALG00010000223	66.16	ENSCPBG00000007609	ortholog_one2one	59.8592	1
ENSGALG00010000225	63.53	ENSCPBG00000007625	ortholog_one2one	67.7725	1
ENSGALG00010000227	64.48	ENSCPBG00000007582	ortholog_one2one	22.5806	0
ENSGALG00010000230	62.01	ENSCPBG00000022802	ortholog_one2one	68.3673	1
ENSGALG00010000230	62.01	ENSCPBG00000022802	ortholog_one2one	68.3673	1
ENSGALG00010000230	62.01	ENSCPBG00000022802	ortholog_one2one	68.3673	1
ENSGALG00010000232	62.34	ENSCPBG00000022807	ortholog_one2one	59.1111	1
ENSGALG00010000247	50.60	ENSCPBG00000007644	ortholog_one2one	63.4823	1
ENSGALG00010000247	50.60	ENSCPBG00000007644	ortholog_one2one	63.4823	1
ENSGALG00010000247	50.60	ENSCPBG00000007644	ortholog_one2one	63.4823	1
ENSGALG00010000247	50.60	ENSCPBG00000007644	ortholog_one2one	63.4823	1
ENSGALG00010000247	50.60	ENSCPBG00000007644	ortholog_one2one	63.4823	1
ENSGALG00010000255	63.99	ENSCPBG00000022287	ortholog_one2one	46.7532	1
ENSGALG00010000263	42.76	ENSCPBG00000007665	ortholog_one2one	88.7967	1
ENSGALG00010000263	42.76	ENSCPBG00000007665	ortholog_one2one	88.7967	1
ENSGALG00010000263	42.76	ENSCPBG00000007665	ortholog_one2one	88.7967	1
ENSGALG00010000263	42.76	ENSCPBG00000007665	ortholog_one2one	88.7967	1
ENSGALG00010000263	42.76	ENSCPBG00000007665	ortholog_one2one	88.7967	1
ENSGALG00010000267	65.29	ENSCPBG00000022286	ortholog_one2one	35.8108	0
ENSGALG00010000267	65.29	ENSCPBG00000022286	ortholog_one2one	35.8108	0
ENSGALG00010000267	65.29	ENSCPBG00000022286	ortholog_one2one	35.8108	0
ENSGALG00010000267	65.29	ENSCPBG00000022286	ortholog_one2one	35.8108	0
ENSGALG00010000271	49.64	ENSCPBG00000027115	ortholog_one2one	88.1048	1
ENSGALG00010000271	49.64	ENSCPBG00000027115	ortholog_one2one	88.1048	1
ENSGALG00010000272	60.26	ENSCPBG00000017095	ortholog_one2one	10.4533	0
ENSGALG00010000272	60.26	ENSCPBG00000017095	ortholog_one2one	10.4533	0
ENSGALG00010000281	53.13	ENSCPBG00000007511	ortholog_one2one	91.9708	1
ENSGALG00010000281	53.13	ENSCPBG00000007511	ortholog_one2one	91.9708	1
ENSGALG00010000281	53.13	ENSCPBG00000007511	ortholog_one2one	91.9708	1
ENSGALG00010000284	63.36	ENSCPBG00000021494	ortholog_one2one	24.1477	0
ENSGALG00010000285	60.88	ENSCPBG00000005756	ortholog_one2one	84.9462	1
ENSGALG00010000285	60.88	ENSCPBG00000005756	ortholog_one2one	84.9462	1
ENSGALG00010000286	69.85	ENSCPBG00000007536	ortholog_one2one	39.9558	1
ENSGALG00010000287	48.34	ENSCPBG00000011929	ortholog_one2one	49.4226	1
ENSGALG00010000288	61.13	ENSCPBG00000021502	ortholog_one2one	51.8962	1
ENSGALG00010000289	66.62	ENSCPBG00000005767	ortholog_one2one	52.6846	1
ENSGALG00010000292	66.73	ENSCPBG00000013423	ortholog_one2one	35.4	1
ENSGALG00010000294	53.58	ENSCPBG00000007527	ortholog_one2one	60.5405	1
ENSGALG00010000294	53.58	ENSCPBG00000007527	ortholog_one2one	60.5405	1
ENSGALG00010000294	53.58	ENSCPBG00000007527	ortholog_one2one	60.5405	1
ENSGALG00010000298	64.34	ENSCPBG00000007532	ortholog_one2one	45.3846	1
ENSGALG00010000301	57.83	ENSCPBG00000007734	ortholog_one2one	25.2941	1
ENSGALG00010000302	62.05	ENSCPBG00000018841	ortholog_one2one	15	0
ENSGALG00010000306	66.06	ENSCPBG00000024683	ortholog_one2one	13.5929	0
ENSGALG00010000307	56.82	ENSCPBG00000007737	ortholog_one2one	83.2335	1
ENSGALG00010000307	56.82	ENSCPBG00000007737	ortholog_one2one	83.2335	1
ENSGALG00010000312	65.15	ENSCPBG00000007743	ortholog_one2one	77.6744	1
ENSGALG00010000323	57.58	ENSCPBG00000001952	ortholog_one2one	90.1606	1
ENSGALG00010000323	57.58	ENSCPBG00000001952	ortholog_one2one	90.1606	1
ENSGALG00010000323	57.58	ENSCPBG00000001952	ortholog_one2one	90.1606	1
ENSGALG00010000331	68.07	ENSCPBG00000018537	ortholog_one2one	17.8208	0
ENSGALG00010000340	60.58	ENSCPBG00000017315	ortholog_one2one	39.6313	0
ENSGALG00010000341	51.88	ENSCPBG00000018002	ortholog_one2one	88.3162	1
ENSGALG00010000350	55.83	ENSCPBG00000012687	ortholog_one2one	68.3058	1
ENSGALG00010000350	55.83	ENSCPBG00000012687	ortholog_one2one	68.3058	1
ENSGALG00010000350	55.83	ENSCPBG00000012687	ortholog_one2one	68.3058	1
ENSGALG00010000350	55.83	ENSCPBG00000012687	ortholog_one2one	68.3058	1
ENSGALG00010000350	55.83	ENSCPBG00000012687	ortholog_one2one	68.3058	1
ENSGALG00010000350	55.83	ENSCPBG00000012687	ortholog_one2one	68.3058	1
ENSGALG00010000356	58.90	ENSCPBG00000019117	ortholog_one2one	56.3365	1
ENSGALG00010000356	58.90	ENSCPBG00000019117	ortholog_one2one	56.3365	1
ENSGALG00010000360	63.37	ENSCPBG00000013738	ortholog_one2one	54.3624	1
ENSGALG00010000366	65.07	ENSCPBG00000017993	ortholog_one2one	45.2514	1
ENSGALG00010000366	65.07	ENSCPBG00000017993	ortholog_one2one	45.2514	1
ENSGALG00010000366	65.07	ENSCPBG00000017993	ortholog_one2one	45.2514	1
ENSGALG00010000367	63.14	ENSCPBG00000016604	ortholog_one2one	74.7126	1
ENSGALG00010000367	63.14	ENSCPBG00000016604	ortholog_one2one	74.7126	1
ENSGALG00010000367	63.14	ENSCPBG00000016604	ortholog_one2one	74.7126	1
ENSGALG00010000376	46.07	ENSCPBG00000007719	ortholog_one2one	76.875	1
ENSGALG00010000376	46.07	ENSCPBG00000007719	ortholog_one2one	76.875	1
ENSGALG00010000377	60.41	ENSCPBG00000004282	ortholog_one2one	41.637	0
ENSGALG00010000381	60.74	ENSCPBG00000026372	ortholog_one2one	43.0108	0
ENSGALG00010000381	60.74	ENSCPBG00000026372	ortholog_one2one	43.0108	0
ENSGALG00010000381	60.74	ENSCPBG00000026372	ortholog_one2one	43.0108	0
ENSGALG00010000384	50.68	ENSCPBG00000011489	ortholog_one2one	46.8691	1
ENSGALG00010000387	65.16	ENSCPBG00000017991	ortholog_one2one	87.782	1
ENSGALG00010000402	61.94	ENSCPBG00000017423	ortholog_one2one	77.6524	1
ENSGALG00010000402	61.94	ENSCPBG00000017423	ortholog_one2one	77.6524	1
ENSGALG00010000402	61.94	ENSCPBG00000017423	ortholog_one2one	77.6524	1
ENSGALG00010000402	61.94	ENSCPBG00000017423	ortholog_one2one	77.6524	1
ENSGALG00010000404	65.61	ENSCPBG00000017986	ortholog_one2one	63.9024	1
ENSGALG00010000404	65.61	ENSCPBG00000017986	ortholog_one2one	63.9024	1
ENSGALG00010000406	59.06	ENSCPBG00000008668	ortholog_one2one	64.257	0
ENSGALG00010000406	59.06	ENSCPBG00000008668	ortholog_one2one	64.257	0
ENSGALG00010000407	64.11	ENSCPBG00000012270	ortholog_one2one	82.5666	1
ENSGALG00010000407	64.11	ENSCPBG00000012270	ortholog_one2one	82.5666	1
ENSGALG00010000412	62.46	ENSCPBG00000012264	ortholog_one2one	70.0637	1
ENSGALG00010000412	62.46	ENSCPBG00000012264	ortholog_one2one	70.0637	1
ENSGALG00010000412	62.46	ENSCPBG00000012264	ortholog_one2one	70.0637	1
ENSGALG00010000422	63.42	ENSCPBG00000017418	ortholog_one2one	37.034	1
ENSGALG00010000422	63.42	ENSCPBG00000017418	ortholog_one2one	37.034	1
ENSGALG00010000422	63.42	ENSCPBG00000017418	ortholog_one2one	37.034	1
ENSGALG00010000422	63.42	ENSCPBG00000017418	ortholog_one2one	37.034	1
ENSGALG00010000422	63.42	ENSCPBG00000017418	ortholog_one2one	37.034	1
ENSGALG00010000422	63.42	ENSCPBG00000017418	ortholog_one2one	37.034	1
ENSGALG00010000423	51.17	ENSCPBG00000007316	ortholog_one2one	40.1361	1
ENSGALG00010000423	51.17	ENSCPBG00000007316	ortholog_one2one	40.1361	1
ENSGALG00010000423	51.17	ENSCPBG00000007316	ortholog_one2one	40.1361	1
ENSGALG00010000423	51.17	ENSCPBG00000007316	ortholog_one2one	40.1361	1
ENSGALG00010000428	62.39	ENSCPBG00000017415	ortholog_one2one	42.5	1
ENSGALG00010000428	62.39	ENSCPBG00000017415	ortholog_one2one	42.5	1
ENSGALG00010000428	62.39	ENSCPBG00000017415	ortholog_one2one	42.5	1
ENSGALG00010000428	62.39	ENSCPBG00000017415	ortholog_one2one	42.5	1
ENSGALG00010000431	50.69	ENSCPBG00000011920	ortholog_one2one	88.5533	1
ENSGALG00010000431	50.69	ENSCPBG00000011920	ortholog_one2one	88.5533	1
ENSGALG00010000431	50.69	ENSCPBG00000011920	ortholog_one2one	88.5533	1
ENSGALG00010000431	50.69	ENSCPBG00000011920	ortholog_one2one	88.5533	1
ENSGALG00010000431	50.69	ENSCPBG00000011920	ortholog_one2one	88.5533	1
ENSGALG00010000431	50.69	ENSCPBG00000011920	ortholog_one2one	88.5533	1
ENSGALG00010000431	50.69	ENSCPBG00000011920	ortholog_one2one	88.5533	1
ENSGALG00010000431	50.69	ENSCPBG00000011920	ortholog_one2one	88.5533	1
ENSGALG00010000432	59.84	ENSCPBG00000016914	ortholog_one2one	13.9207	0
ENSGALG00010000432	59.84	ENSCPBG00000016914	ortholog_one2one	13.9207	0
ENSGALG00010000432	59.84	ENSCPBG00000016914	ortholog_one2one	13.9207	0
ENSGALG00010000434	61.48	ENSCPBG00000022162	ortholog_one2one	32.2581	1
ENSGALG00010000440	52.77	ENSCPBG00000011904	ortholog_one2one	37.3077	1
ENSGALG00010000440	52.77	ENSCPBG00000011904	ortholog_one2one	37.3077	1
ENSGALG00010000440	52.77	ENSCPBG00000011904	ortholog_one2one	37.3077	1
ENSGALG00010000440	52.77	ENSCPBG00000011904	ortholog_one2one	37.3077	1
ENSGALG00010000440	52.77	ENSCPBG00000011904	ortholog_one2one	37.3077	1
ENSGALG00010000440	52.77	ENSCPBG00000011904	ortholog_one2one	37.3077	1
ENSGALG00010000440	52.77	ENSCPBG00000011904	ortholog_one2one	37.3077	1
ENSGALG00010000441	63.02	ENSCPBG00000003679	ortholog_one2one	86.0643	1
ENSGALG00010000441	63.02	ENSCPBG00000003679	ortholog_one2one	86.0643	1
ENSGALG00010000442	52.05	ENSCPBG00000027099	ortholog_one2one	86.5	1
ENSGALG00010000442	52.05	ENSCPBG00000027099	ortholog_one2one	86.5	1
ENSGALG00010000443	54.29	ENSCPBG00000012012	ortholog_one2one	89.5978	1
ENSGALG00010000444	50.03	ENSCPBG00000011990	ortholog_one2one	74.7925	1
ENSGALG00010000444	50.03	ENSCPBG00000011990	ortholog_one2one	74.7925	1
ENSGALG00010000445	59.80	ENSCPBG00000011984	ortholog_one2one	74.4382	1
ENSGALG00010000445	59.80	ENSCPBG00000011984	ortholog_one2one	74.4382	1
ENSGALG00010000447	59.58	ENSCPBG00000011975	ortholog_one2one	67.7812	1
ENSGALG00010000447	59.58	ENSCPBG00000011975	ortholog_one2one	67.7812	1
ENSGALG00010000449	67.09	ENSCPBG00000011959	ortholog_one2one	62.7943	1
ENSGALG00010000449	67.09	ENSCPBG00000011959	ortholog_one2one	62.7943	1
ENSGALG00010000452	64.50	ENSCPBG00000011952	ortholog_one2one	63.6516	1
ENSGALG00010000453	62.49	ENSCPBG00000013012	ortholog_one2one	65.4882	1
ENSGALG00010000457	45.06	ENSCPBG00000011937	ortholog_one2one	88.8206	1
ENSGALG00010000457	45.06	ENSCPBG00000011937	ortholog_one2one	88.8206	1
ENSGALG00010000466	46.19	ENSCPBG00000012228	ortholog_one2one	89.4472	1
ENSGALG00010000466	46.19	ENSCPBG00000012228	ortholog_one2one	89.4472	1
ENSGALG00010000466	46.19	ENSCPBG00000012228	ortholog_one2one	89.4472	1
ENSGALG00010000468	66.50	ENSCPBG00000012225	ortholog_one2one	71.6667	1
ENSGALG00010000468	66.50	ENSCPBG00000012225	ortholog_one2one	71.6667	1
ENSGALG00010000469	56.37	ENSCPBG00000022291	ortholog_one2one	33.2155	0
ENSGALG00010000469	56.37	ENSCPBG00000022291	ortholog_one2one	33.2155	0
ENSGALG00010000470	44.24	ENSCPBG00000012037	ortholog_one2one	77.6	1
ENSGALG00010000470	44.24	ENSCPBG00000012037	ortholog_one2one	77.6	1
ENSGALG00010000471	64.49	ENSCPBG00000012679	ortholog_one2one	52.381	1
ENSGALG00010000475	47.85	ENSCPBG00000012028	ortholog_one2one	92.1875	1
ENSGALG00010000475	47.85	ENSCPBG00000012028	ortholog_one2one	92.1875	1
ENSGALG00010000479	47.74	ENSCPBG00000012024	ortholog_one2one	88.2353	1
ENSGALG00010000483	60.12	ENSCPBG00000020050	ortholog_one2one	47.0738	0
ENSGALG00010000485	41.54	ENSCPBG00000012017	ortholog_one2one	93.5018	1
ENSGALG00010000485	41.54	ENSCPBG00000012017	ortholog_one2one	93.5018	1
ENSGALG00010000485	41.54	ENSCPBG00000012017	ortholog_one2one	93.5018	1
ENSGALG00010000491	65.30	ENSCPBG00000023753	ortholog_one2one	37.3391	0
ENSGALG00010000491	65.30	ENSCPBG00000023753	ortholog_one2one	37.3391	0
ENSGALG00010000501	67.98	ENSCPBG00000023747	ortholog_one2one	38.2009	0
ENSGALG00010000501	67.98	ENSCPBG00000023747	ortholog_one2one	38.2009	0
ENSGALG00010000501	67.98	ENSCPBG00000023747	ortholog_one2one	38.2009	0
ENSGALG00010000501	67.98	ENSCPBG00000023747	ortholog_one2one	38.2009	0
ENSGALG00010000511	66.49	ENSCPBG00000023490	ortholog_one2one	50.3794	1
ENSGALG00010000526	67.19	ENSCPBG00000005828	ortholog_one2one	30.2843	1
ENSGALG00010000529	59.92	ENSCPBG00000023493	ortholog_one2one	83.8532	1
ENSGALG00010000529	59.92	ENSCPBG00000023493	ortholog_one2one	83.8532	1
ENSGALG00010000529	59.92	ENSCPBG00000023493	ortholog_one2one	83.8532	1
ENSGALG00010000546	73.20	ENSCPBG00000023497	ortholog_one2one	43.7216	1
ENSGALG00010000546	73.20	ENSCPBG00000023497	ortholog_one2one	43.7216	1
ENSGALG00010000555	64.61	ENSCPBG00000023500	ortholog_one2one	84.4444	1
ENSGALG00010000555	64.61	ENSCPBG00000023500	ortholog_one2one	84.4444	1
ENSGALG00010000555	64.61	ENSCPBG00000023500	ortholog_one2one	84.4444	1
ENSGALG00010000564	57.94	ENSCPBG00000023507	ortholog_one2one	83.1933	1
ENSGALG00010000564	57.94	ENSCPBG00000023507	ortholog_one2one	83.1933	1
ENSGALG00010000564	57.94	ENSCPBG00000023507	ortholog_one2one	83.1933	1
ENSGALG00010000569	65.56	ENSCPBG00000023770	ortholog_one2one	38.1257	1
ENSGALG00010000569	65.56	ENSCPBG00000023770	ortholog_one2one	38.1257	1
ENSGALG00010000571	59.38	ENSCPBG00000010953	ortholog_one2one	58.5366	0
ENSGALG00010000576	53.21	ENSCPBG00000012237	ortholog_one2one	89.7294	1
ENSGALG00010000576	53.21	ENSCPBG00000012237	ortholog_one2one	89.7294	1
ENSGALG00010000577	66.66	ENSCPBG00000023806	ortholog_one2one	20.8417	0
ENSGALG00010000577	66.66	ENSCPBG00000023806	ortholog_one2one	20.8417	0
ENSGALG00010000577	66.66	ENSCPBG00000023806	ortholog_one2one	20.8417	0
ENSGALG00010000578	70.23	ENSCPBG00000023795	ortholog_one2one	37.7119	1
