Q_Gene_ID	GC_content	T_Gene_ID	Orthology	Per_identity	Orthology_confidence
ENSGALG00010000153	49.30	ENSACCG00020001944	ortholog_one2one	99.4958	1
ENSGALG00010000161	53.83	ENSACCG00020012469	ortholog_one2one	79.0244	1
ENSGALG00010000161	53.83	ENSACCG00020012469	ortholog_one2one	79.0244	1
ENSGALG00010000161	53.83	ENSACCG00020012469	ortholog_one2one	79.0244	1
ENSGALG00010000161	53.83	ENSACCG00020012469	ortholog_one2one	79.0244	1
ENSGALG00010000166	61.90	ENSACCG00020015534	ortholog_one2one	85.7143	1
ENSGALG00010000166	61.90	ENSACCG00020015534	ortholog_one2one	85.7143	1
ENSGALG00010000171	50.35	ENSACCG00020012404	ortholog_one2one	52.506	0
ENSGALG00010000171	50.35	ENSACCG00020012404	ortholog_one2one	52.506	0
ENSGALG00010000173	63.19	ENSACCG00020001891	ortholog_one2one	87.5399	1
ENSGALG00010000173	63.19	ENSACCG00020001891	ortholog_one2one	87.5399	1
ENSGALG00010000173	63.19	ENSACCG00020001891	ortholog_one2one	87.5399	1
ENSGALG00010000173	63.19	ENSACCG00020001891	ortholog_one2one	87.5399	1
ENSGALG00010000173	63.19	ENSACCG00020001891	ortholog_one2one	87.5399	1
ENSGALG00010000175	63.25	ENSACCG00020012339	ortholog_one2one	61.8729	1
ENSGALG00010000186	54.54	ENSACCG00020001850	ortholog_one2one	95.4612	1
ENSGALG00010000186	54.54	ENSACCG00020001850	ortholog_one2one	95.4612	1
ENSGALG00010000186	54.54	ENSACCG00020001850	ortholog_one2one	95.4612	1
ENSGALG00010000191	61.29	ENSACCG00020001821	ortholog_one2one	63.5	1
ENSGALG00010000196	54.46	ENSACCG00020001348	ortholog_one2one	97.3168	1
ENSGALG00010000196	54.46	ENSACCG00020001348	ortholog_one2one	97.3168	1
ENSGALG00010000200	62.06	ENSACCG00020002436	ortholog_one2one	70.7447	1
ENSGALG00010000200	62.06	ENSACCG00020002436	ortholog_one2one	70.7447	1
ENSGALG00010000205	62.95	ENSACCG00020002362	ortholog_one2one	94.8276	1
ENSGALG00010000205	62.95	ENSACCG00020002362	ortholog_one2one	94.8276	1
ENSGALG00010000210	56.42	ENSACCG00020002344	ortholog_one2one	70.3448	1
ENSGALG00010000210	56.42	ENSACCG00020002344	ortholog_one2one	70.3448	1
ENSGALG00010000215	45.30	ENSACCG00020002327	ortholog_one2one	99.2405	1
ENSGALG00010000215	45.30	ENSACCG00020002327	ortholog_one2one	99.2405	1
ENSGALG00010000215	45.30	ENSACCG00020002327	ortholog_one2one	99.2405	1
ENSGALG00010000221	65.88	ENSACCG00020002296	ortholog_one2one	87.4739	1
ENSGALG00010000221	65.88	ENSACCG00020002296	ortholog_one2one	87.4739	1
ENSGALG00010000223	66.16	ENSACCG00020002269	ortholog_one2one	89.697	1
ENSGALG00010000225	63.53	ENSACCG00020002243	ortholog_one2one	78.0591	1
ENSGALG00010000247	50.60	ENSACCG00020002185	ortholog_one2one	74.5008	1
ENSGALG00010000247	50.60	ENSACCG00020002185	ortholog_one2one	74.5008	1
ENSGALG00010000247	50.60	ENSACCG00020002185	ortholog_one2one	74.5008	1
ENSGALG00010000247	50.60	ENSACCG00020002185	ortholog_one2one	74.5008	1
ENSGALG00010000247	50.60	ENSACCG00020002185	ortholog_one2one	74.5008	1
ENSGALG00010000263	42.76	ENSACCG00020002133	ortholog_one2one	93.8894	1
ENSGALG00010000263	42.76	ENSACCG00020002133	ortholog_one2one	93.8894	1
ENSGALG00010000263	42.76	ENSACCG00020002133	ortholog_one2one	93.8894	1
ENSGALG00010000263	42.76	ENSACCG00020002133	ortholog_one2one	93.8894	1
ENSGALG00010000263	42.76	ENSACCG00020002133	ortholog_one2one	93.8894	1
ENSGALG00010000271	49.64	ENSACCG00020002714	ortholog_one2one	97.7226	1
ENSGALG00010000271	49.64	ENSACCG00020002714	ortholog_one2one	97.7226	1
ENSGALG00010000281	53.13	ENSACCG00020002679	ortholog_one2one	84.4391	1
ENSGALG00010000281	53.13	ENSACCG00020002679	ortholog_one2one	84.4391	1
ENSGALG00010000281	53.13	ENSACCG00020002679	ortholog_one2one	84.4391	1
ENSGALG00010000284	63.36	ENSACCG00020010615	ortholog_one2one	7.59219	0
ENSGALG00010000286	69.85	ENSACCG00020002576	ortholog_one2one	66.6667	1
ENSGALG00010000287	48.34	ENSACCG00020002628	ortholog_one2one	70.9906	1
ENSGALG00010000288	61.13	ENSACCG00020011043	ortholog_one2one	57.9872	1
ENSGALG00010000294	53.58	ENSACCG00020002612	ortholog_one2one	36.9565	0
ENSGALG00010000294	53.58	ENSACCG00020002612	ortholog_one2one	36.9565	0
ENSGALG00010000294	53.58	ENSACCG00020002612	ortholog_one2one	36.9565	0
ENSGALG00010000298	64.34	ENSACCG00020002602	ortholog_one2one	76.7372	1
ENSGALG00010000307	56.82	ENSACCG00020002016	ortholog_one2one	91.1765	1
ENSGALG00010000307	56.82	ENSACCG00020002016	ortholog_one2one	91.1765	1
ENSGALG00010000312	65.15	ENSACCG00020001998	ortholog_one2one	78.6047	1
ENSGALG00010000323	57.58	ENSACCG00020001743	ortholog_one2one	97.9101	1
ENSGALG00010000323	57.58	ENSACCG00020001743	ortholog_one2one	97.9101	1
ENSGALG00010000323	57.58	ENSACCG00020001743	ortholog_one2one	97.9101	1
ENSGALG00010000324	56.19	ENSACCG00020015378	ortholog_one2one	66.6667	1
ENSGALG00010000324	56.19	ENSACCG00020015378	ortholog_one2one	66.6667	1
ENSGALG00010000324	56.19	ENSACCG00020015378	ortholog_one2one	66.6667	1
ENSGALG00010000324	56.19	ENSACCG00020015378	ortholog_one2one	66.6667	1
ENSGALG00010000324	56.19	ENSACCG00020015378	ortholog_one2one	66.6667	1
ENSGALG00010000324	56.19	ENSACCG00020015378	ortholog_one2one	66.6667	1
ENSGALG00010000324	56.19	ENSACCG00020015378	ortholog_one2one	66.6667	1
ENSGALG00010000324	56.19	ENSACCG00020015378	ortholog_one2one	66.6667	1
ENSGALG00010000324	56.19	ENSACCG00020015378	ortholog_one2one	66.6667	1
ENSGALG00010000324	56.19	ENSACCG00020015378	ortholog_one2one	66.6667	1
ENSGALG00010000331	68.07	ENSACCG00020001675	ortholog_one2one	24.8848	0
ENSGALG00010000340	60.58	ENSACCG00020016717	ortholog_one2one	73.3906	1
ENSGALG00010000341	51.88	ENSACCG00020001633	ortholog_one2one	95.9712	1
ENSGALG00010000350	55.83	ENSACCG00020016370	ortholog_one2one	77.4211	1
ENSGALG00010000350	55.83	ENSACCG00020016370	ortholog_one2one	77.4211	1
ENSGALG00010000350	55.83	ENSACCG00020016370	ortholog_one2one	77.4211	1
ENSGALG00010000350	55.83	ENSACCG00020016370	ortholog_one2one	77.4211	1
ENSGALG00010000350	55.83	ENSACCG00020016370	ortholog_one2one	77.4211	1
ENSGALG00010000350	55.83	ENSACCG00020016370	ortholog_one2one	77.4211	1
ENSGALG00010000353	64.06	ENSACCG00020016468	ortholog_one2one	49.3421	0
ENSGALG00010000356	58.90	ENSACCG00020015301	ortholog_one2one	78.0516	1
ENSGALG00010000356	58.90	ENSACCG00020015301	ortholog_one2one	78.0516	1
ENSGALG00010000367	63.14	ENSACCG00020016714	ortholog_one2one	92.3077	1
ENSGALG00010000367	63.14	ENSACCG00020016714	ortholog_one2one	92.3077	1
ENSGALG00010000367	63.14	ENSACCG00020016714	ortholog_one2one	92.3077	1
ENSGALG00010000376	46.07	ENSACCG00020002064	ortholog_one2one	92.2287	1
ENSGALG00010000376	46.07	ENSACCG00020002064	ortholog_one2one	92.2287	1
ENSGALG00010000377	60.41	ENSACCG00020016361	ortholog_one2one	69.5035	0
ENSGALG00010000381	60.74	ENSACCG00020001315	ortholog_one2one	57.732	0
ENSGALG00010000381	60.74	ENSACCG00020001315	ortholog_one2one	57.732	0
ENSGALG00010000381	60.74	ENSACCG00020001315	ortholog_one2one	57.732	0
ENSGALG00010000387	65.16	ENSACCG00020001500	ortholog_one2one	93.3116	1
ENSGALG00010000402	61.94	ENSACCG00020016708	ortholog_one2one	93.3185	1
ENSGALG00010000402	61.94	ENSACCG00020016708	ortholog_one2one	93.3185	1
ENSGALG00010000402	61.94	ENSACCG00020016708	ortholog_one2one	93.3185	1
ENSGALG00010000402	61.94	ENSACCG00020016708	ortholog_one2one	93.3185	1
ENSGALG00010000406	59.06	ENSACCG00020016704	ortholog_one2one	78.629	1
ENSGALG00010000406	59.06	ENSACCG00020016704	ortholog_one2one	78.629	1
ENSGALG00010000412	62.46	ENSACCG00020001397	ortholog_one2one	94.2249	1
ENSGALG00010000412	62.46	ENSACCG00020001397	ortholog_one2one	94.2249	1
ENSGALG00010000412	62.46	ENSACCG00020001397	ortholog_one2one	94.2249	1
ENSGALG00010000423	51.17	ENSACCG00020002975	ortholog_one2one	47.5059	0
ENSGALG00010000423	51.17	ENSACCG00020002975	ortholog_one2one	47.5059	0
ENSGALG00010000423	51.17	ENSACCG00020002975	ortholog_one2one	47.5059	0
ENSGALG00010000423	51.17	ENSACCG00020002975	ortholog_one2one	47.5059	0
ENSGALG00010000428	62.39	ENSACCG00020016701	ortholog_one2one	65.1869	0
ENSGALG00010000428	62.39	ENSACCG00020016701	ortholog_one2one	65.1869	0
ENSGALG00010000428	62.39	ENSACCG00020016701	ortholog_one2one	65.1869	0
ENSGALG00010000428	62.39	ENSACCG00020016701	ortholog_one2one	65.1869	0
ENSGALG00010000431	50.69	ENSACCG00020002931	ortholog_one2one	96.6942	1
ENSGALG00010000431	50.69	ENSACCG00020002931	ortholog_one2one	96.6942	1
ENSGALG00010000431	50.69	ENSACCG00020002931	ortholog_one2one	96.6942	1
ENSGALG00010000431	50.69	ENSACCG00020002931	ortholog_one2one	96.6942	1
ENSGALG00010000431	50.69	ENSACCG00020002931	ortholog_one2one	96.6942	1
ENSGALG00010000431	50.69	ENSACCG00020002931	ortholog_one2one	96.6942	1
ENSGALG00010000431	50.69	ENSACCG00020002931	ortholog_one2one	96.6942	1
ENSGALG00010000431	50.69	ENSACCG00020002931	ortholog_one2one	96.6942	1
ENSGALG00010000432	59.84	ENSACCG00020015067	ortholog_one2one	15.0255	0
ENSGALG00010000432	59.84	ENSACCG00020015067	ortholog_one2one	15.0255	0
ENSGALG00010000432	59.84	ENSACCG00020015067	ortholog_one2one	15.0255	0
ENSGALG00010000433	61.96	ENSACCG00020002912	ortholog_one2one	74.359	1
ENSGALG00010000434	61.48	ENSACCG00020016851	ortholog_one2one	50	1
ENSGALG00010000435	58.04	ENSACCG00020002894	ortholog_one2one	72.8814	1
ENSGALG00010000436	58.22	ENSACCG00020002963	ortholog_one2one	35.6089	0
ENSGALG00010000436	58.22	ENSACCG00020002963	ortholog_one2one	35.6089	0
ENSGALG00010000436	58.22	ENSACCG00020002963	ortholog_one2one	35.6089	0
ENSGALG00010000436	58.22	ENSACCG00020002963	ortholog_one2one	35.6089	0
ENSGALG00010000436	58.22	ENSACCG00020002963	ortholog_one2one	35.6089	0
ENSGALG00010000436	58.22	ENSACCG00020002963	ortholog_one2one	35.6089	0
ENSGALG00010000436	58.22	ENSACCG00020002963	ortholog_one2one	35.6089	0
ENSGALG00010000436	58.22	ENSACCG00020002963	ortholog_one2one	35.6089	0
ENSGALG00010000440	52.77	ENSACCG00020002870	ortholog_one2one	64.9682	1
ENSGALG00010000440	52.77	ENSACCG00020002870	ortholog_one2one	64.9682	1
ENSGALG00010000440	52.77	ENSACCG00020002870	ortholog_one2one	64.9682	1
ENSGALG00010000440	52.77	ENSACCG00020002870	ortholog_one2one	64.9682	1
ENSGALG00010000440	52.77	ENSACCG00020002870	ortholog_one2one	64.9682	1
ENSGALG00010000440	52.77	ENSACCG00020002870	ortholog_one2one	64.9682	1
ENSGALG00010000440	52.77	ENSACCG00020002870	ortholog_one2one	64.9682	1
ENSGALG00010000441	63.02	ENSACCG00020002845	ortholog_one2one	91.8836	1
ENSGALG00010000441	63.02	ENSACCG00020002845	ortholog_one2one	91.8836	1
ENSGALG00010000442	52.05	ENSACCG00020002835	ortholog_one2one	90.3846	1
ENSGALG00010000442	52.05	ENSACCG00020002835	ortholog_one2one	90.3846	1
ENSGALG00010000443	54.29	ENSACCG00020000651	ortholog_one2one	70.0887	1
ENSGALG00010000444	50.03	ENSACCG00020000596	ortholog_one2one	89.0871	1
ENSGALG00010000444	50.03	ENSACCG00020000596	ortholog_one2one	89.0871	1
ENSGALG00010000445	59.80	ENSACCG00020000567	ortholog_one2one	99.2537	1
ENSGALG00010000445	59.80	ENSACCG00020000567	ortholog_one2one	99.2537	1
ENSGALG00010000447	59.58	ENSACCG00020000528	ortholog_one2one	81.6514	1
ENSGALG00010000447	59.58	ENSACCG00020000528	ortholog_one2one	81.6514	1
ENSGALG00010000449	67.09	ENSACCG00020000509	ortholog_one2one	78.634	1
ENSGALG00010000449	67.09	ENSACCG00020000509	ortholog_one2one	78.634	1
ENSGALG00010000452	64.50	ENSACCG00020000484	ortholog_one2one	74.4186	1
ENSGALG00010000457	45.06	ENSACCG00020000462	ortholog_one2one	96.5728	1
ENSGALG00010000457	45.06	ENSACCG00020000462	ortholog_one2one	96.5728	1
ENSGALG00010000466	46.19	ENSACCG00020000851	ortholog_one2one	89.2857	1
ENSGALG00010000466	46.19	ENSACCG00020000851	ortholog_one2one	89.2857	1
ENSGALG00010000466	46.19	ENSACCG00020000851	ortholog_one2one	89.2857	1
ENSGALG00010000468	66.50	ENSACCG00020000805	ortholog_one2one	50.3472	1
ENSGALG00010000468	66.50	ENSACCG00020000805	ortholog_one2one	50.3472	1
ENSGALG00010000470	44.24	ENSACCG00020000766	ortholog_one2one	86.4177	1
ENSGALG00010000470	44.24	ENSACCG00020000766	ortholog_one2one	86.4177	1
ENSGALG00010000471	64.49	ENSACCG00020016867	ortholog_one2one	62.0482	0
ENSGALG00010000475	47.85	ENSACCG00020000740	ortholog_one2one	95.7589	1
ENSGALG00010000475	47.85	ENSACCG00020000740	ortholog_one2one	95.7589	1
ENSGALG00010000479	47.74	ENSACCG00020000722	ortholog_one2one	95.6098	1
ENSGALG00010000483	60.12	ENSACCG00020015737	ortholog_one2one	42.0601	0
ENSGALG00010000485	41.54	ENSACCG00020000684	ortholog_one2one	97.9242	1
ENSGALG00010000485	41.54	ENSACCG00020000684	ortholog_one2one	97.9242	1
ENSGALG00010000485	41.54	ENSACCG00020000684	ortholog_one2one	97.9242	1
ENSGALG00010000501	67.98	ENSACCG00020016882	ortholog_one2one	37.5	0
ENSGALG00010000501	67.98	ENSACCG00020016882	ortholog_one2one	37.5	0
ENSGALG00010000501	67.98	ENSACCG00020016882	ortholog_one2one	37.5	0
ENSGALG00010000501	67.98	ENSACCG00020016882	ortholog_one2one	37.5	0
ENSGALG00010000507	67.10	ENSACCG00020016880	ortholog_one2one	46.0905	0
ENSGALG00010000511	66.49	ENSACCG00020016874	ortholog_one2one	64.6341	0
ENSGALG00010000529	59.92	ENSACCG00020016873	ortholog_one2one	90.02	1
ENSGALG00010000529	59.92	ENSACCG00020016873	ortholog_one2one	90.02	1
ENSGALG00010000529	59.92	ENSACCG00020016873	ortholog_one2one	90.02	1
ENSGALG00010000546	73.20	ENSACCG00020016872	ortholog_one2one	73.3871	0
ENSGALG00010000546	73.20	ENSACCG00020016872	ortholog_one2one	73.3871	0
ENSGALG00010000555	64.61	ENSACCG00020016870	ortholog_one2one	95.941	1
ENSGALG00010000555	64.61	ENSACCG00020016870	ortholog_one2one	95.941	1
ENSGALG00010000555	64.61	ENSACCG00020016870	ortholog_one2one	95.941	1
ENSGALG00010000576	53.21	ENSACCG00020001093	ortholog_one2one	94.1661	1
ENSGALG00010000576	53.21	ENSACCG00020001093	ortholog_one2one	94.1661	1
ENSGALG00010000577	66.66	ENSACCG00020016953	ortholog_one2one	26.8085	0
ENSGALG00010000577	66.66	ENSACCG00020016953	ortholog_one2one	26.8085	0
ENSGALG00010000577	66.66	ENSACCG00020016953	ortholog_one2one	26.8085	0
ENSGALG00010000583	67.80	ENSACCG00020016952	ortholog_one2one	65.5844	1
ENSGALG00010000583	67.80	ENSACCG00020016952	ortholog_one2one	65.5844	1
ENSGALG00010000583	67.80	ENSACCG00020016952	ortholog_one2one	65.5844	1
ENSGALG00010000584	62.39	ENSACCG00020016951	ortholog_one2one	88.0822	1
ENSGALG00010000585	64.99	ENSACCG00020016948	ortholog_one2one	66.5715	1
ENSGALG00010000585	64.99	ENSACCG00020016948	ortholog_one2one	66.5715	1
ENSGALG00010000589	66.32	ENSACCG00020016954	ortholog_one2one	76.0606	0
ENSGALG00010000590	35.54	ENSACCG00020013332	ortholog_one2one	87.5846	0
ENSGALG00010000590	35.54	ENSACCG00020013332	ortholog_one2one	87.5846	0
ENSGALG00010000590	35.54	ENSACCG00020013332	ortholog_one2one	87.5846	0
ENSGALG00010000591	45.58	ENSACCG00020012949	ortholog_one2one	91.536	1
ENSGALG00010000591	45.58	ENSACCG00020012949	ortholog_one2one	91.536	1
ENSGALG00010000592	39.61	ENSACCG00020012935	ortholog_one2one	98.8909	1
ENSGALG00010000593	39.51	ENSACCG00020012908	ortholog_one2one	79.638	1
ENSGALG00010000593	39.51	ENSACCG00020012908	ortholog_one2one	79.638	1
ENSGALG00010000597	35.27	ENSACCG00020014741	ortholog_one2one	95.0633	1
ENSGALG00010000597	35.27	ENSACCG00020014741	ortholog_one2one	95.0633	1
ENSGALG00010000597	35.27	ENSACCG00020014741	ortholog_one2one	95.0633	1
ENSGALG00010000599	39.80	ENSACCG00020014595	ortholog_one2one	89.779	1
ENSGALG00010000599	39.80	ENSACCG00020014595	ortholog_one2one	89.779	1
ENSGALG00010000599	39.80	ENSACCG00020014595	ortholog_one2one	89.779	1
ENSGALG00010000599	39.80	ENSACCG00020014595	ortholog_one2one	89.779	1
ENSGALG00010000599	39.80	ENSACCG00020014595	ortholog_one2one	89.779	1
ENSGALG00010000603	45.12	ENSACCG00020014572	ortholog_one2one	90.4051	1
ENSGALG00010000603	45.12	ENSACCG00020014572	ortholog_one2one	90.4051	1
ENSGALG00010000603	45.12	ENSACCG00020014572	ortholog_one2one	90.4051	1
ENSGALG00010000603	45.12	ENSACCG00020014572	ortholog_one2one	90.4051	1
ENSGALG00010000603	45.12	ENSACCG00020014572	ortholog_one2one	90.4051	1
ENSGALG00010000605	36.89	ENSACCG00020014555	ortholog_one2one	72.0339	1
ENSGALG00010000605	36.89	ENSACCG00020014555	ortholog_one2one	72.0339	1
ENSGALG00010000606	44.68	ENSACCG00020012501	ortholog_one2one	90.0312	1
ENSGALG00010000614	58.95	ENSACCG00020016549	ortholog_one2one	97.5676	1
ENSGALG00010000621	40.68	ENSACCG00020003668	ortholog_one2one	74.7851	1
ENSGALG00010000621	40.68	ENSACCG00020003668	ortholog_one2one	74.7851	1
ENSGALG00010000621	40.68	ENSACCG00020003668	ortholog_one2one	74.7851	1
ENSGALG00010000621	40.68	ENSACCG00020003668	ortholog_one2one	74.7851	1
ENSGALG00010000621	40.68	ENSACCG00020003668	ortholog_one2one	74.7851	1
ENSGALG00010000621	40.68	ENSACCG00020003668	ortholog_one2one	74.7851	1
ENSGALG00010000633	42.73	ENSACCG00020003592	ortholog_one2one	80.8901	1
ENSGALG00010000633	42.73	ENSACCG00020003592	ortholog_one2one	80.8901	1
ENSGALG00010000642	35.17	ENSACCG00020003560	ortholog_one2one	81.9277	0
ENSGALG00010000642	35.17	ENSACCG00020003560	ortholog_one2one	81.9277	0
ENSGALG00010000642	35.17	ENSACCG00020003560	ortholog_one2one	81.9277	0
ENSGALG00010000642	35.17	ENSACCG00020003560	ortholog_one2one	81.9277	0
ENSGALG00010000642	35.17	ENSACCG00020003560	ortholog_one2one	81.9277	0
ENSGALG00010000643	62.51	ENSACCG00020016577	ortholog_one2one	65.6051	1
ENSGALG00010000649	39.40	ENSACCG00020012602	ortholog_one2one	84.7656	1
ENSGALG00010000649	39.40	ENSACCG00020012602	ortholog_one2one	84.7656	1
ENSGALG00010000649	39.40	ENSACCG00020012602	ortholog_one2one	84.7656	1
ENSGALG00010000649	39.40	ENSACCG00020012602	ortholog_one2one	84.7656	1
ENSGALG00010000650	58.59	ENSACCG00020016571	ortholog_one2one	94.2786	1
ENSGALG00010000650	58.59	ENSACCG00020016571	ortholog_one2one	94.2786	1
ENSGALG00010000650	58.59	ENSACCG00020016571	ortholog_one2one	94.2786	1
ENSGALG00010000650	58.59	ENSACCG00020016571	ortholog_one2one	94.2786	1
ENSGALG00010000651	57.69	ENSACCG00020013700	ortholog_one2one	60.6557	0
ENSGALG00010000651	57.69	ENSACCG00020013700	ortholog_one2one	60.6557	0
ENSGALG00010000651	57.69	ENSACCG00020013700	ortholog_one2one	60.6557	0
ENSGALG00010000651	57.69	ENSACCG00020013700	ortholog_one2one	60.6557	0
