Q_Gene_ID	GC_content	T_Gene_ID	Orthology	Per_identity	Orthology_confidence
ENSGALG00010000054	60.25	ENSG00000184056	ortholog_one2one	80.0648	1
ENSGALG00010000054	60.25	ENSG00000184056	ortholog_one2one	80.0648	1
ENSGALG00010000054	60.25	ENSG00000184056	ortholog_one2one	80.0648	1
ENSGALG00010000055	58.95	ENSG00000198901	ortholog_one2one	61.9355	1
ENSGALG00010000055	58.95	ENSG00000198901	ortholog_one2one	61.9355	1
ENSGALG00010000055	58.95	ENSG00000198901	ortholog_one2one	61.9355	1
ENSGALG00010000056	63.45	ENSG00000140553	ortholog_one2one	73.3051	1
ENSGALG00010000056	63.45	ENSG00000140553	ortholog_one2one	73.3051	1
ENSGALG00010000056	63.45	ENSG00000140553	ortholog_one2one	73.3051	1
ENSGALG00010000058	65.31	ENSG00000140564	ortholog_one2one	79.597	1
ENSGALG00010000059	54.87	ENSG00000140259	ortholog_one2one	94.9886	1
ENSGALG00010000059	54.87	ENSG00000140259	ortholog_one2one	94.9886	1
ENSGALG00010000060	63.00	ENSG00000242028	ortholog_one2one	71.0744	1
ENSGALG00010000060	63.00	ENSG00000242028	ortholog_one2one	71.0744	1
ENSGALG00010000061	62.10	ENSG00000184716	ortholog_one2one	56.3707	1
ENSGALG00010000063	75.04	ENSG00000140264	ortholog_one2one	91.5254	1
ENSGALG00010000069	58.76	ENSG00000128591	ortholog_one2one	4.47706	0
ENSGALG00010000071	61.71	ENSG00000116035	ortholog_one2one	34.1379	0
ENSGALG00010000071	61.71	ENSG00000116035	ortholog_one2one	34.1379	0
ENSGALG00010000084	60.93	ENSG00000149926	ortholog_one2one	47.8102	0
ENSGALG00010000084	60.93	ENSG00000149926	ortholog_one2one	47.8102	0
ENSGALG00010000084	60.93	ENSG00000149926	ortholog_one2one	47.8102	0
ENSGALG00010000084	60.93	ENSG00000149926	ortholog_one2one	47.8102	0
ENSGALG00010000085	57.96	ENSG00000165782	ortholog_one2one	55.5957	0
ENSGALG00010000085	57.96	ENSG00000165782	ortholog_one2one	55.5957	0
ENSGALG00010000085	57.96	ENSG00000165782	ortholog_one2one	55.5957	0
ENSGALG00010000089	58.28	ENSG00000198805	ortholog_one2one	17.6471	0
ENSGALG00010000092	62.05	ENSG00000165458	ortholog_one2one	46.4229	1
ENSGALG00010000092	62.05	ENSG00000165458	ortholog_one2one	46.4229	1
ENSGALG00010000092	62.05	ENSG00000165458	ortholog_one2one	46.4229	1
ENSGALG00010000098	58.83	ENSG00000076928	ortholog_one2one	34.9781	0
ENSGALG00010000098	58.83	ENSG00000076928	ortholog_one2one	34.9781	0
ENSGALG00010000098	58.83	ENSG00000076928	ortholog_one2one	34.9781	0
ENSGALG00010000105	61.64	ENSG00000102001	ortholog_one2one	74.2116	1
ENSGALG00010000106	65.67	ENSG00000204314	ortholog_one2one	16.9935	0
ENSGALG00010000123	55.61	ENSG00000100823	ortholog_one2one	21.6981	0
ENSGALG00010000126	68.03	ENSG00000092094	ortholog_one2one	16.4179	0
ENSGALG00010000127	60.28	ENSG00000221988	ortholog_one2one	49.6689	0
ENSGALG00010000127	60.28	ENSG00000221988	ortholog_one2one	49.6689	0
ENSGALG00010000133	63.02	ENSG00000168883	ortholog_one2one	86.5487	1
ENSGALG00010000134	66.69	ENSG00000269335	ortholog_one2one	41.7661	0
ENSGALG00010000137	62.00	ENSG00000168878	ortholog_one2one	25.9843	0
ENSGALG00010000137	62.00	ENSG00000168878	ortholog_one2one	25.9843	0
ENSGALG00010000140	59.80	ENSG00000179918	ortholog_one2one	66.5179	1
ENSGALG00010000140	59.80	ENSG00000179918	ortholog_one2one	66.5179	1
ENSGALG00010000140	59.80	ENSG00000179918	ortholog_one2one	66.5179	1
ENSGALG00010000141	63.62	ENSG00000170004	ortholog_one2one	47.65	0
ENSGALG00010000141	63.62	ENSG00000170004	ortholog_one2one	47.65	0
ENSGALG00010000141	63.62	ENSG00000170004	ortholog_one2one	47.65	0
ENSGALG00010000141	63.62	ENSG00000170004	ortholog_one2one	47.65	0
ENSGALG00010000141	63.62	ENSG00000170004	ortholog_one2one	47.65	0
ENSGALG00010000141	63.62	ENSG00000170004	ortholog_one2one	47.65	0
ENSGALG00010000143	61.50	ENSG00000244486	ortholog_one2one	59.5843	1
ENSGALG00010000143	61.50	ENSG00000244486	ortholog_one2one	59.5843	1
ENSGALG00010000146	58.17	ENSG00000117054	ortholog_one2one	64.8456	1
ENSGALG00010000148	67.86	ENSG00000103502	ortholog_one2one	33.8028	0
ENSGALG00010000149	69.37	ENSG00000089597	ortholog_one2one	13.9831	0
ENSGALG00010000149	69.37	ENSG00000089597	ortholog_one2one	13.9831	0
ENSGALG00010000150	65.61	ENSG00000149541	ortholog_one2one	53.1343	1
ENSGALG00010000151	49.44	ENSG00000089225	ortholog_one2one	88.9961	1
ENSGALG00010000151	49.44	ENSG00000089225	ortholog_one2one	88.9961	1
ENSGALG00010000152	61.69	ENSG00000250799	ortholog_one2one	34.3478	0
ENSGALG00010000153	49.30	ENSG00000186575	ortholog_one2one	94.958	1
ENSGALG00010000155	63.59	ENSG00000103495	ortholog_one2one	34.3815	1
ENSGALG00010000161	53.83	ENSG00000149798	ortholog_one2one	67.1429	1
ENSGALG00010000161	53.83	ENSG00000149798	ortholog_one2one	67.1429	1
ENSGALG00010000161	53.83	ENSG00000149798	ortholog_one2one	67.1429	1
ENSGALG00010000161	53.83	ENSG00000149798	ortholog_one2one	67.1429	1
ENSGALG00010000166	61.90	ENSG00000204220	ortholog_one2one	69.7674	1
ENSGALG00010000166	61.90	ENSG00000204220	ortholog_one2one	69.7674	1
ENSGALG00010000171	50.35	ENSG00000133884	ortholog_one2one	54.7315	1
ENSGALG00010000171	50.35	ENSG00000133884	ortholog_one2one	54.7315	1
ENSGALG00010000173	63.19	ENSG00000184117	ortholog_one2one	84.507	1
ENSGALG00010000173	63.19	ENSG00000184117	ortholog_one2one	84.507	1
ENSGALG00010000173	63.19	ENSG00000184117	ortholog_one2one	84.507	1
ENSGALG00010000173	63.19	ENSG00000184117	ortholog_one2one	84.507	1
ENSGALG00010000173	63.19	ENSG00000184117	ortholog_one2one	84.507	1
ENSGALG00010000175	63.25	ENSG00000149452	ortholog_one2one	44.2804	0
ENSGALG00010000186	54.54	ENSG00000100296	ortholog_one2one	84.9195	1
ENSGALG00010000186	54.54	ENSG00000100296	ortholog_one2one	84.9195	1
ENSGALG00010000186	54.54	ENSG00000100296	ortholog_one2one	84.9195	1
ENSGALG00010000191	61.29	ENSG00000100285	ortholog_one2one	50.2941	1
ENSGALG00010000196	54.46	ENSG00000171435	ortholog_one2one	91.3684	1
ENSGALG00010000196	54.46	ENSG00000171435	ortholog_one2one	91.3684	1
ENSGALG00010000200	62.06	ENSG00000128242	ortholog_one2one	69.74	1
ENSGALG00010000200	62.06	ENSG00000128242	ortholog_one2one	69.74	1
ENSGALG00010000205	62.95	ENSG00000099999	ortholog_one2one	45.0928	1
ENSGALG00010000205	62.95	ENSG00000099999	ortholog_one2one	45.0928	1
ENSGALG00010000210	56.42	ENSG00000187860	ortholog_one2one	41.0904	1
ENSGALG00010000210	56.42	ENSG00000187860	ortholog_one2one	41.0904	1
ENSGALG00010000215	45.30	ENSG00000099995	ortholog_one2one	93.3165	1
ENSGALG00010000215	45.30	ENSG00000099995	ortholog_one2one	93.3165	1
ENSGALG00010000215	45.30	ENSG00000099995	ortholog_one2one	93.3165	1
ENSGALG00010000221	65.88	ENSG00000099992	ortholog_one2one	68.5039	1
ENSGALG00010000221	65.88	ENSG00000099992	ortholog_one2one	68.5039	1
ENSGALG00010000223	66.16	ENSG00000239282	ortholog_one2one	77.8116	1
ENSGALG00010000224	62.18	ENSG00000086967	ortholog_one2one	26.3804	0
ENSGALG00010000224	62.18	ENSG00000086967	ortholog_one2one	26.3804	0
ENSGALG00010000224	62.18	ENSG00000086967	ortholog_one2one	26.3804	0
ENSGALG00010000224	62.18	ENSG00000086967	ortholog_one2one	26.3804	0
ENSGALG00010000225	63.53	ENSG00000128342	ortholog_one2one	42.5743	1
ENSGALG00010000227	64.48	ENSG00000010361	ortholog_one2one	28.2297	0
ENSGALG00010000230	62.01	ENSG00000105679	ortholog_one2one	59.3137	0
ENSGALG00010000230	62.01	ENSG00000105679	ortholog_one2one	59.3137	0
ENSGALG00010000230	62.01	ENSG00000105679	ortholog_one2one	59.3137	0
ENSGALG00010000232	62.34	ENSG00000105677	ortholog_one2one	55.3571	0
ENSGALG00010000233	44.39	ENSG00000176635	ortholog_one2one	57.9805	1
ENSGALG00010000233	44.39	ENSG00000176635	ortholog_one2one	57.9805	1
ENSGALG00010000233	44.39	ENSG00000176635	ortholog_one2one	57.9805	1
ENSGALG00010000233	44.39	ENSG00000176635	ortholog_one2one	57.9805	1
ENSGALG00010000263	42.76	ENSG00000100330	ortholog_one2one	78.5476	1
ENSGALG00010000263	42.76	ENSG00000100330	ortholog_one2one	78.5476	1
ENSGALG00010000263	42.76	ENSG00000100330	ortholog_one2one	78.5476	1
ENSGALG00010000263	42.76	ENSG00000100330	ortholog_one2one	78.5476	1
ENSGALG00010000263	42.76	ENSG00000100330	ortholog_one2one	78.5476	1
ENSGALG00010000267	65.29	ENSG00000132522	ortholog_one2one	56.5749	0
ENSGALG00010000267	65.29	ENSG00000132522	ortholog_one2one	56.5749	0
ENSGALG00010000267	65.29	ENSG00000132522	ortholog_one2one	56.5749	0
ENSGALG00010000267	65.29	ENSG00000132522	ortholog_one2one	56.5749	0
ENSGALG00010000271	49.64	ENSG00000040608	ortholog_one2one	54.1226	1
ENSGALG00010000271	49.64	ENSG00000040608	ortholog_one2one	54.1226	1
ENSGALG00010000272	60.26	ENSG00000161270	ortholog_one2one	11.4424	0
ENSGALG00010000272	60.26	ENSG00000161270	ortholog_one2one	11.4424	0
ENSGALG00010000281	53.13	ENSG00000184792	ortholog_one2one	57.4236	1
ENSGALG00010000281	53.13	ENSG00000184792	ortholog_one2one	57.4236	1
ENSGALG00010000281	53.13	ENSG00000184792	ortholog_one2one	57.4236	1
ENSGALG00010000284	63.36	ENSG00000213780	ortholog_one2one	18.6147	0
ENSGALG00010000285	60.88	ENSG00000180209	ortholog_one2one	88.1657	0
ENSGALG00010000285	60.88	ENSG00000180209	ortholog_one2one	88.1657	0
ENSGALG00010000286	69.85	ENSG00000185339	ortholog_one2one	35.1288	1
ENSGALG00010000287	48.34	ENSG00000166578	ortholog_one2one	34.9666	1
ENSGALG00010000288	61.13	ENSG00000137411	ortholog_one2one	47.9774	1
ENSGALG00010000289	66.62	ENSG00000103485	ortholog_one2one	53.5354	1
ENSGALG00010000292	66.73	ENSG00000204427	ortholog_one2one	33.5125	1
ENSGALG00010000294	53.58	ENSG00000189037	ortholog_one2one	49.4737	1
ENSGALG00010000294	53.58	ENSG00000189037	ortholog_one2one	49.4737	1
ENSGALG00010000294	53.58	ENSG00000189037	ortholog_one2one	49.4737	1
ENSGALG00010000298	64.34	ENSG00000100036	ortholog_one2one	54	1
ENSGALG00010000301	57.83	ENSG00000184076	ortholog_one2one	66.6667	1
ENSGALG00010000302	62.05	ENSG00000146112	ortholog_one2one	8.48287	0
ENSGALG00010000306	66.06	ENSG00000198837	ortholog_one2one	13.2353	0
ENSGALG00010000307	56.82	ENSG00000100319	ortholog_one2one	69.4118	1
ENSGALG00010000307	56.82	ENSG00000100319	ortholog_one2one	69.4118	1
ENSGALG00010000312	65.15	ENSG00000100314	ortholog_one2one	78.1395	1
ENSGALG00010000323	57.58	ENSG00000100280	ortholog_one2one	94.2044	1
ENSGALG00010000323	57.58	ENSG00000100280	ortholog_one2one	94.2044	1
ENSGALG00010000323	57.58	ENSG00000100280	ortholog_one2one	94.2044	1
ENSGALG00010000331	68.07	ENSG00000185340	ortholog_one2one	17.6211	0
ENSGALG00010000340	60.58	ENSG00000102030	ortholog_one2one	72.3404	1
ENSGALG00010000341	51.88	ENSG00000182944	ortholog_one2one	90.5488	1
ENSGALG00010000350	55.83	ENSG00000100888	ortholog_one2one	60.9454	0
ENSGALG00010000350	55.83	ENSG00000100888	ortholog_one2one	60.9454	0
ENSGALG00010000350	55.83	ENSG00000100888	ortholog_one2one	60.9454	0
ENSGALG00010000350	55.83	ENSG00000100888	ortholog_one2one	60.9454	0
ENSGALG00010000350	55.83	ENSG00000100888	ortholog_one2one	60.9454	0
ENSGALG00010000350	55.83	ENSG00000100888	ortholog_one2one	60.9454	0
ENSGALG00010000353	64.06	ENSG00000147123	ortholog_one2one	33.9869	0
ENSGALG00010000356	58.90	ENSG00000204580	ortholog_one2one	56.736	0
ENSGALG00010000356	58.90	ENSG00000204580	ortholog_one2one	56.736	0
ENSGALG00010000360	63.37	ENSG00000105722	ortholog_one2one	18.4307	0
ENSGALG00010000366	65.07	ENSG00000186998	ortholog_one2one	52.5959	1
ENSGALG00010000366	65.07	ENSG00000186998	ortholog_one2one	52.5959	1
ENSGALG00010000366	65.07	ENSG00000186998	ortholog_one2one	52.5959	1
ENSGALG00010000367	63.14	ENSG00000072506	ortholog_one2one	71.2644	1
ENSGALG00010000367	63.14	ENSG00000072506	ortholog_one2one	71.2644	1
ENSGALG00010000367	63.14	ENSG00000072506	ortholog_one2one	71.2644	1
ENSGALG00010000376	46.07	ENSG00000100325	ortholog_one2one	74.7688	1
ENSGALG00010000376	46.07	ENSG00000100325	ortholog_one2one	74.7688	1
ENSGALG00010000377	60.41	ENSG00000077312	ortholog_one2one	43.2624	0
ENSGALG00010000381	60.74	ENSG00000253831	ortholog_one2one	36.5651	0
ENSGALG00010000381	60.74	ENSG00000253831	ortholog_one2one	36.5651	0
ENSGALG00010000381	60.74	ENSG00000253831	ortholog_one2one	36.5651	0
ENSGALG00010000384	50.68	ENSG00000092201	ortholog_one2one	46.4183	0
ENSGALG00010000387	65.16	ENSG00000135144	ortholog_one2one	82.4194	1
ENSGALG00010000402	61.94	ENSG00000158571	ortholog_one2one	78.7686	1
ENSGALG00010000402	61.94	ENSG00000158571	ortholog_one2one	78.7686	1
ENSGALG00010000402	61.94	ENSG00000158571	ortholog_one2one	78.7686	1
ENSGALG00010000402	61.94	ENSG00000158571	ortholog_one2one	78.7686	1
ENSGALG00010000404	65.61	ENSG00000111344	ortholog_one2one	60.4969	1
ENSGALG00010000404	65.61	ENSG00000111344	ortholog_one2one	60.4969	1
ENSGALG00010000407	64.11	ENSG00000176871	ortholog_one2one	77.4753	1
ENSGALG00010000407	64.11	ENSG00000176871	ortholog_one2one	77.4753	1
ENSGALG00010000412	62.46	ENSG00000111445	ortholog_one2one	75.8824	1
ENSGALG00010000412	62.46	ENSG00000111445	ortholog_one2one	75.8824	1
ENSGALG00010000412	62.46	ENSG00000111445	ortholog_one2one	75.8824	1
ENSGALG00010000422	63.42	ENSG00000102313	ortholog_one2one	30.0076	1
ENSGALG00010000422	63.42	ENSG00000102313	ortholog_one2one	30.0076	1
ENSGALG00010000422	63.42	ENSG00000102313	ortholog_one2one	30.0076	1
ENSGALG00010000422	63.42	ENSG00000102313	ortholog_one2one	30.0076	1
ENSGALG00010000422	63.42	ENSG00000102313	ortholog_one2one	30.0076	1
ENSGALG00010000422	63.42	ENSG00000102313	ortholog_one2one	30.0076	1
ENSGALG00010000423	51.17	ENSG00000105483	ortholog_one2one	27.1881	0
ENSGALG00010000423	51.17	ENSG00000105483	ortholog_one2one	27.1881	0
ENSGALG00010000423	51.17	ENSG00000105483	ortholog_one2one	27.1881	0
ENSGALG00010000423	51.17	ENSG00000105483	ortholog_one2one	27.1881	0
ENSGALG00010000428	62.39	ENSG00000130119	ortholog_one2one	34.8797	1
ENSGALG00010000428	62.39	ENSG00000130119	ortholog_one2one	34.8797	1
ENSGALG00010000428	62.39	ENSG00000130119	ortholog_one2one	34.8797	1
ENSGALG00010000428	62.39	ENSG00000130119	ortholog_one2one	34.8797	1
ENSGALG00010000431	50.69	ENSG00000183773	ortholog_one2one	80.1653	1
ENSGALG00010000431	50.69	ENSG00000183773	ortholog_one2one	80.1653	1
ENSGALG00010000431	50.69	ENSG00000183773	ortholog_one2one	80.1653	1
ENSGALG00010000431	50.69	ENSG00000183773	ortholog_one2one	80.1653	1
ENSGALG00010000431	50.69	ENSG00000183773	ortholog_one2one	80.1653	1
ENSGALG00010000431	50.69	ENSG00000183773	ortholog_one2one	80.1653	1
ENSGALG00010000431	50.69	ENSG00000183773	ortholog_one2one	80.1653	1
ENSGALG00010000431	50.69	ENSG00000183773	ortholog_one2one	80.1653	1
ENSGALG00010000432	59.84	ENSG00000086758	ortholog_one2one	14.3576	0
ENSGALG00010000432	59.84	ENSG00000086758	ortholog_one2one	14.3576	0
ENSGALG00010000432	59.84	ENSG00000086758	ortholog_one2one	14.3576	0
ENSGALG00010000434	61.48	ENSG00000141510	ortholog_one2one	29.5165	0
ENSGALG00010000435	58.04	ENSG00000099957	ortholog_one2one	50.1134	1
ENSGALG00010000440	52.77	ENSG00000187905	ortholog_one2one	42.0918	0
ENSGALG00010000440	52.77	ENSG00000187905	ortholog_one2one	42.0918	0
ENSGALG00010000440	52.77	ENSG00000187905	ortholog_one2one	42.0918	0
ENSGALG00010000440	52.77	ENSG00000187905	ortholog_one2one	42.0918	0
ENSGALG00010000440	52.77	ENSG00000187905	ortholog_one2one	42.0918	0
ENSGALG00010000440	52.77	ENSG00000187905	ortholog_one2one	42.0918	0
ENSGALG00010000440	52.77	ENSG00000187905	ortholog_one2one	42.0918	0
ENSGALG00010000441	63.02	ENSG00000099960	ortholog_one2one	70.8661	1
ENSGALG00010000441	63.02	ENSG00000099960	ortholog_one2one	70.8661	1
ENSGALG00010000443	54.29	ENSG00000135111	ortholog_one2one	82.0194	1
ENSGALG00010000444	50.03	ENSG00000122965	ortholog_one2one	66.0417	1
ENSGALG00010000444	50.03	ENSG00000122965	ortholog_one2one	66.0417	1
ENSGALG00010000445	59.80	ENSG00000089116	ortholog_one2one	85.8209	1
ENSGALG00010000445	59.80	ENSG00000089116	ortholog_one2one	85.8209	1
ENSGALG00010000447	59.58	ENSG00000139410	ortholog_one2one	62.614	1
ENSGALG00010000447	59.58	ENSG00000139410	ortholog_one2one	62.614	1
ENSGALG00010000449	67.09	ENSG00000151176	ortholog_one2one	62.8183	1
ENSGALG00010000449	67.09	ENSG00000151176	ortholog_one2one	62.8183	1
ENSGALG00010000452	64.50	ENSG00000089060	ortholog_one2one	59.0753	1
ENSGALG00010000453	62.49	ENSG00000087085	ortholog_one2one	61.2378	1
ENSGALG00010000457	45.06	ENSG00000186815	ortholog_one2one	81.3726	1
ENSGALG00010000457	45.06	ENSG00000186815	ortholog_one2one	81.3726	1
ENSGALG00010000466	46.19	ENSG00000135108	ortholog_one2one	75.8454	1
ENSGALG00010000466	46.19	ENSG00000135108	ortholog_one2one	75.8454	1
ENSGALG00010000466	46.19	ENSG00000135108	ortholog_one2one	75.8454	1
ENSGALG00010000467	59.33	ENSG00000219200	ortholog_one2one	81.6327	1
ENSGALG00010000468	66.50	ENSG00000088992	ortholog_one2one	65.8878	1
ENSGALG00010000468	66.50	ENSG00000088992	ortholog_one2one	65.8878	1
ENSGALG00010000469	56.37	ENSG00000181856	ortholog_one2one	38.1139	0
ENSGALG00010000469	56.37	ENSG00000181856	ortholog_one2one	38.1139	0
ENSGALG00010000470	44.24	ENSG00000174989	ortholog_one2one	56.3545	1
ENSGALG00010000470	44.24	ENSG00000174989	ortholog_one2one	56.3545	1
ENSGALG00010000471	64.49	ENSG00000141499	ortholog_one2one	37.9562	0
ENSGALG00010000475	47.85	ENSG00000135119	ortholog_one2one	81.3063	1
ENSGALG00010000475	47.85	ENSG00000135119	ortholog_one2one	81.3063	1
ENSGALG00010000476	57.78	ENSG00000149925	ortholog_one2one	61.7225	0
ENSGALG00010000476	57.78	ENSG00000149925	ortholog_one2one	61.7225	0
ENSGALG00010000476	57.78	ENSG00000149925	ortholog_one2one	61.7225	0
ENSGALG00010000476	57.78	ENSG00000149925	ortholog_one2one	61.7225	0
ENSGALG00010000479	47.74	ENSG00000111412	ortholog_one2one	83.9024	1
ENSGALG00010000485	41.54	ENSG00000123066	ortholog_one2one	87.1946	1
ENSGALG00010000485	41.54	ENSG00000123066	ortholog_one2one	87.1946	1
ENSGALG00010000485	41.54	ENSG00000123066	ortholog_one2one	87.1946	1
ENSGALG00010000491	65.30	ENSG00000126391	ortholog_one2one	41.1638	0
ENSGALG00010000491	65.30	ENSG00000126391	ortholog_one2one	41.1638	0
ENSGALG00010000501	67.98	ENSG00000142186	ortholog_one2one	42.0792	0
ENSGALG00010000501	67.98	ENSG00000142186	ortholog_one2one	42.0792	0
ENSGALG00010000501	67.98	ENSG00000142186	ortholog_one2one	42.0792	0
ENSGALG00010000501	67.98	ENSG00000142186	ortholog_one2one	42.0792	0
ENSGALG00010000507	67.10	ENSG00000149743	ortholog_one2one	32.4111	1
ENSGALG00010000511	66.49	ENSG00000149781	ortholog_one2one	52.0362	1
ENSGALG00010000526	67.19	ENSG00000062822	ortholog_one2one	35.2304	1
ENSGALG00010000529	59.92	ENSG00000168439	ortholog_one2one	82.5046	1
ENSGALG00010000529	59.92	ENSG00000168439	ortholog_one2one	82.5046	1
ENSGALG00010000529	59.92	ENSG00000168439	ortholog_one2one	82.5046	1
ENSGALG00010000546	73.20	ENSG00000126500	ortholog_one2one	43.1751	1
ENSGALG00010000546	73.20	ENSG00000126500	ortholog_one2one	43.1751	1
ENSGALG00010000555	64.61	ENSG00000167770	ortholog_one2one	81.1808	1
ENSGALG00010000555	64.61	ENSG00000167770	ortholog_one2one	81.1808	1
ENSGALG00010000555	64.61	ENSG00000167770	ortholog_one2one	81.1808	1
ENSGALG00010000564	57.94	ENSG00000110583	ortholog_one2one	86.4979	1
ENSGALG00010000564	57.94	ENSG00000110583	ortholog_one2one	86.4979	1
ENSGALG00010000564	57.94	ENSG00000110583	ortholog_one2one	86.4979	1
ENSGALG00010000569	65.56	ENSG00000213445	ortholog_one2one	34.0691	1
ENSGALG00010000569	65.56	ENSG00000213445	ortholog_one2one	34.0691	1
ENSGALG00010000571	59.38	ENSG00000204653	ortholog_one2one	52.6502	0
ENSGALG00010000576	53.21	ENSG00000089250	ortholog_one2one	83.4031	1
ENSGALG00010000576	53.21	ENSG00000089250	ortholog_one2one	83.4031	1
ENSGALG00010000577	66.66	ENSG00000182791	ortholog_one2one	14.6054	0
ENSGALG00010000577	66.66	ENSG00000182791	ortholog_one2one	14.6054	0
ENSGALG00010000577	66.66	ENSG00000182791	ortholog_one2one	14.6054	0
ENSGALG00010000578	70.23	ENSG00000173465	ortholog_one2one	44.2211	0
ENSGALG00010000579	59.02	ENSG00000213023	ortholog_one2one	9.83051	0
ENSGALG00010000579	59.02	ENSG00000213023	ortholog_one2one	9.83051	0
ENSGALG00010000579	59.02	ENSG00000213023	ortholog_one2one	9.83051	0
ENSGALG00010000579	59.02	ENSG00000213023	ortholog_one2one	9.83051	0
ENSGALG00010000579	59.02	ENSG00000213023	ortholog_one2one	9.83051	0
ENSGALG00010000579	59.02	ENSG00000213023	ortholog_one2one	9.83051	0
ENSGALG00010000579	59.02	ENSG00000213023	ortholog_one2one	9.83051	0
ENSGALG00010000583	67.80	ENSG00000173992	ortholog_one2one	57.2993	1
ENSGALG00010000583	67.80	ENSG00000173992	ortholog_one2one	57.2993	1
ENSGALG00010000583	67.80	ENSG00000173992	ortholog_one2one	57.2993	1
ENSGALG00010000584	62.39	ENSG00000239306	ortholog_one2one	58.296	1
ENSGALG00010000585	64.99	ENSG00000173898	ortholog_one2one	60.2092	1
