Q_Gene_ID	GC_content	T_Gene_ID	Orthology	Per_identity	Orthology_confidence
ENSGALG00010000576	53.21	ENSCPRG00005007404	ortholog_one2one	90.3001	1
ENSGALG00010000576	53.21	ENSCPRG00005007404	ortholog_one2one	90.3001	1
ENSGALG00010000577	66.66	ENSCPRG00005013631	ortholog_one2one	22.0588	0
ENSGALG00010000577	66.66	ENSCPRG00005013631	ortholog_one2one	22.0588	0
ENSGALG00010000577	66.66	ENSCPRG00005013631	ortholog_one2one	22.0588	0
ENSGALG00010000578	70.23	ENSCPRG00005013669	ortholog_one2one	46.6667	1
ENSGALG00010000583	67.80	ENSCPRG00005013629	ortholog_one2one	33.7838	1
ENSGALG00010000583	67.80	ENSCPRG00005013629	ortholog_one2one	33.7838	1
ENSGALG00010000583	67.80	ENSCPRG00005013629	ortholog_one2one	33.7838	1
ENSGALG00010000584	62.39	ENSCPRG00005013626	ortholog_one2one	88.3333	0
ENSGALG00010000585	64.99	ENSCPRG00005010836	ortholog_one2one	60.9045	1
ENSGALG00010000585	64.99	ENSCPRG00005010836	ortholog_one2one	60.9045	1
ENSGALG00010000589	66.32	ENSCPRG00005013641	ortholog_one2one	81.571	1
ENSGALG00010000590	35.54	ENSCPRG00005015027	ortholog_one2one	81.8202	1
ENSGALG00010000590	35.54	ENSCPRG00005015027	ortholog_one2one	81.8202	1
ENSGALG00010000590	35.54	ENSCPRG00005015027	ortholog_one2one	81.8202	1
ENSGALG00010000592	39.61	ENSCPRG00005014871	ortholog_one2one	96.3031	1
ENSGALG00010000593	39.51	ENSCPRG00005014868	ortholog_one2one	74.0385	1
ENSGALG00010000593	39.51	ENSCPRG00005014868	ortholog_one2one	74.0385	1
ENSGALG00010000595	41.57	ENSCPRG00005016306	ortholog_one2one	90.0862	1
ENSGALG00010000595	41.57	ENSCPRG00005016306	ortholog_one2one	90.0862	1
ENSGALG00010000595	41.57	ENSCPRG00005016306	ortholog_one2one	90.0862	1
ENSGALG00010000595	41.57	ENSCPRG00005016306	ortholog_one2one	90.0862	1
ENSGALG00010000597	35.27	ENSCPRG00005016570	ortholog_one2one	92.0152	1
ENSGALG00010000597	35.27	ENSCPRG00005016570	ortholog_one2one	92.0152	1
ENSGALG00010000597	35.27	ENSCPRG00005016570	ortholog_one2one	92.0152	1
ENSGALG00010000599	39.80	ENSCPRG00005016280	ortholog_one2one	80.1282	1
ENSGALG00010000599	39.80	ENSCPRG00005016280	ortholog_one2one	80.1282	1
ENSGALG00010000599	39.80	ENSCPRG00005016280	ortholog_one2one	80.1282	1
ENSGALG00010000599	39.80	ENSCPRG00005016280	ortholog_one2one	80.1282	1
ENSGALG00010000599	39.80	ENSCPRG00005016280	ortholog_one2one	80.1282	1
ENSGALG00010000603	45.12	ENSCPRG00005016273	ortholog_one2one	80.597	1
ENSGALG00010000603	45.12	ENSCPRG00005016273	ortholog_one2one	80.597	1
ENSGALG00010000603	45.12	ENSCPRG00005016273	ortholog_one2one	80.597	1
ENSGALG00010000603	45.12	ENSCPRG00005016273	ortholog_one2one	80.597	1
ENSGALG00010000603	45.12	ENSCPRG00005016273	ortholog_one2one	80.597	1
ENSGALG00010000605	36.89	ENSCPRG00005016246	ortholog_one2one	60.8219	1
ENSGALG00010000605	36.89	ENSCPRG00005016246	ortholog_one2one	60.8219	1
ENSGALG00010000606	44.68	ENSCPRG00005014720	ortholog_one2one	99.3789	1
ENSGALG00010000610	43.08	ENSCPRG00005014714	ortholog_one2one	54.0909	1
ENSGALG00010000610	43.08	ENSCPRG00005014714	ortholog_one2one	54.0909	1
ENSGALG00010000610	43.08	ENSCPRG00005014714	ortholog_one2one	54.0909	1
ENSGALG00010000611	40.76	ENSCPRG00005014700	ortholog_one2one	42.2794	1
ENSGALG00010000621	40.68	ENSCPRG00005014696	ortholog_one2one	84.345	1
ENSGALG00010000621	40.68	ENSCPRG00005014696	ortholog_one2one	84.345	1
ENSGALG00010000621	40.68	ENSCPRG00005014696	ortholog_one2one	84.345	1
ENSGALG00010000621	40.68	ENSCPRG00005014696	ortholog_one2one	84.345	1
ENSGALG00010000621	40.68	ENSCPRG00005014696	ortholog_one2one	84.345	1
ENSGALG00010000621	40.68	ENSCPRG00005014696	ortholog_one2one	84.345	1
ENSGALG00010000626	36.07	ENSCPRG00005014686	ortholog_one2one	47.2933	1
ENSGALG00010000626	36.07	ENSCPRG00005014686	ortholog_one2one	47.2933	1
ENSGALG00010000633	42.73	ENSCPRG00005014678	ortholog_one2one	84.4523	1
ENSGALG00010000633	42.73	ENSCPRG00005014678	ortholog_one2one	84.4523	1
ENSGALG00010000642	35.17	ENSCPRG00005014671	ortholog_one2one	39.0533	0
ENSGALG00010000642	35.17	ENSCPRG00005014671	ortholog_one2one	39.0533	0
ENSGALG00010000642	35.17	ENSCPRG00005014671	ortholog_one2one	39.0533	0
ENSGALG00010000642	35.17	ENSCPRG00005014671	ortholog_one2one	39.0533	0
ENSGALG00010000642	35.17	ENSCPRG00005014671	ortholog_one2one	39.0533	0
ENSGALG00010000646	53.88	ENSCPRG00005001627	ortholog_one2one	18.8679	0
ENSGALG00010000649	39.40	ENSCPRG00005014739	ortholog_one2one	86.5497	1
ENSGALG00010000649	39.40	ENSCPRG00005014739	ortholog_one2one	86.5497	1
ENSGALG00010000649	39.40	ENSCPRG00005014739	ortholog_one2one	86.5497	1
ENSGALG00010000649	39.40	ENSCPRG00005014739	ortholog_one2one	86.5497	1
ENSGALG00010000652	39.06	ENSCPRG00005014730	ortholog_one2one	47.8927	1
ENSGALG00010000652	39.06	ENSCPRG00005014730	ortholog_one2one	47.8927	1
ENSGALG00010000653	39.11	ENSCPRG00005014722	ortholog_one2one	83.0872	1
ENSGALG00010000660	59.33	ENSCPRG00005014399	ortholog_one2one	28.2313	0
ENSGALG00010000660	59.33	ENSCPRG00005014399	ortholog_one2one	28.2313	0
ENSGALG00010000674	40.85	ENSCPRG00005014625	ortholog_one2one	95.6376	1
ENSGALG00010000674	40.85	ENSCPRG00005014625	ortholog_one2one	95.6376	1
ENSGALG00010000674	40.85	ENSCPRG00005014625	ortholog_one2one	95.6376	1
ENSGALG00010000679	53.06	ENSCPRG00005008040	ortholog_one2one	15.3179	0
ENSGALG00010000684	39.21	ENSCPRG00005014595	ortholog_one2one	59.6882	1
ENSGALG00010000684	39.21	ENSCPRG00005014595	ortholog_one2one	59.6882	1
ENSGALG00010000684	39.21	ENSCPRG00005014595	ortholog_one2one	59.6882	1
ENSGALG00010000684	39.21	ENSCPRG00005014595	ortholog_one2one	59.6882	1
ENSGALG00010000684	39.21	ENSCPRG00005014595	ortholog_one2one	59.6882	1
ENSGALG00010000684	39.21	ENSCPRG00005014595	ortholog_one2one	59.6882	1
ENSGALG00010000684	39.21	ENSCPRG00005014595	ortholog_one2one	59.6882	1
ENSGALG00010000687	40.71	ENSCPRG00005014662	ortholog_one2one	93.1116	1
ENSGALG00010000687	40.71	ENSCPRG00005014662	ortholog_one2one	93.1116	1
ENSGALG00010000687	40.71	ENSCPRG00005014662	ortholog_one2one	93.1116	1
ENSGALG00010000687	40.71	ENSCPRG00005014662	ortholog_one2one	93.1116	1
ENSGALG00010000687	40.71	ENSCPRG00005014662	ortholog_one2one	93.1116	1
ENSGALG00010000695	48.20	ENSCPRG00005014661	ortholog_one2one	76.2663	1
ENSGALG00010000695	48.20	ENSCPRG00005014661	ortholog_one2one	76.2663	1
ENSGALG00010000695	48.20	ENSCPRG00005014661	ortholog_one2one	76.2663	1
ENSGALG00010000695	48.20	ENSCPRG00005014661	ortholog_one2one	76.2663	1
ENSGALG00010000702	38.54	ENSCPRG00005014640	ortholog_one2one	82.9522	1
ENSGALG00010000711	40.83	ENSCPRG00005018376	ortholog_one2one	90.8127	1
ENSGALG00010000711	40.83	ENSCPRG00005018376	ortholog_one2one	90.8127	1
ENSGALG00010000711	40.83	ENSCPRG00005018376	ortholog_one2one	90.8127	1
ENSGALG00010000711	40.83	ENSCPRG00005018376	ortholog_one2one	90.8127	1
ENSGALG00010000711	40.83	ENSCPRG00005018376	ortholog_one2one	90.8127	1
ENSGALG00010000711	40.83	ENSCPRG00005018376	ortholog_one2one	90.8127	1
ENSGALG00010000714	41.20	ENSCPRG00005016244	ortholog_one2one	94.8276	1
ENSGALG00010000714	41.20	ENSCPRG00005016244	ortholog_one2one	94.8276	1
ENSGALG00010000714	41.20	ENSCPRG00005016244	ortholog_one2one	94.8276	1
ENSGALG00010000714	41.20	ENSCPRG00005016244	ortholog_one2one	94.8276	1
ENSGALG00010000714	41.20	ENSCPRG00005016244	ortholog_one2one	94.8276	1
ENSGALG00010000715	45.98	ENSCPRG00005018735	ortholog_one2one	89.1232	1
ENSGALG00010000715	45.98	ENSCPRG00005018735	ortholog_one2one	89.1232	1
ENSGALG00010000717	38.45	ENSCPRG00005018385	ortholog_one2one	92.1739	1
ENSGALG00010000717	38.45	ENSCPRG00005018385	ortholog_one2one	92.1739	1
ENSGALG00010000717	38.45	ENSCPRG00005018385	ortholog_one2one	92.1739	1
ENSGALG00010000720	35.77	ENSCPRG00005018423	ortholog_one2one	90.7354	1
ENSGALG00010000720	35.77	ENSCPRG00005018423	ortholog_one2one	90.7354	1
ENSGALG00010000722	40.29	ENSCPRG00005016224	ortholog_one2one	98.1744	1
ENSGALG00010000722	40.29	ENSCPRG00005016224	ortholog_one2one	98.1744	1
ENSGALG00010000722	40.29	ENSCPRG00005016224	ortholog_one2one	98.1744	1
ENSGALG00010000722	40.29	ENSCPRG00005016224	ortholog_one2one	98.1744	1
ENSGALG00010000722	40.29	ENSCPRG00005016224	ortholog_one2one	98.1744	1
ENSGALG00010000722	40.29	ENSCPRG00005016224	ortholog_one2one	98.1744	1
ENSGALG00010000724	40.94	ENSCPRG00005018496	ortholog_one2one	60.9938	1
ENSGALG00010000728	39.58	ENSCPRG00005016220	ortholog_one2one	48.6425	1
ENSGALG00010000728	39.58	ENSCPRG00005016220	ortholog_one2one	48.6425	1
ENSGALG00010000729	41.47	ENSCPRG00005018524	ortholog_one2one	71.4286	1
ENSGALG00010000741	42.34	ENSCPRG00005016210	ortholog_one2one	68.3924	1
ENSGALG00010000741	42.34	ENSCPRG00005016210	ortholog_one2one	68.3924	1
ENSGALG00010000741	42.34	ENSCPRG00005016210	ortholog_one2one	68.3924	1
ENSGALG00010000741	42.34	ENSCPRG00005016210	ortholog_one2one	68.3924	1
ENSGALG00010000741	42.34	ENSCPRG00005016210	ortholog_one2one	68.3924	1
ENSGALG00010000753	39.11	ENSCPRG00005015283	ortholog_one2one	95.8645	1
ENSGALG00010000753	39.11	ENSCPRG00005015283	ortholog_one2one	95.8645	1
ENSGALG00010000753	39.11	ENSCPRG00005015283	ortholog_one2one	95.8645	1
ENSGALG00010000753	39.11	ENSCPRG00005015283	ortholog_one2one	95.8645	1
ENSGALG00010000760	35.30	ENSCPRG00005016543	ortholog_one2one	95.9442	1
ENSGALG00010000777	37.44	ENSCPRG00005018568	ortholog_one2one	95.7895	1
ENSGALG00010000777	37.44	ENSCPRG00005018568	ortholog_one2one	95.7895	1
ENSGALG00010000777	37.44	ENSCPRG00005018568	ortholog_one2one	95.7895	1
ENSGALG00010000777	37.44	ENSCPRG00005018568	ortholog_one2one	95.7895	1
ENSGALG00010000777	37.44	ENSCPRG00005018568	ortholog_one2one	95.7895	1
ENSGALG00010000777	37.44	ENSCPRG00005018568	ortholog_one2one	95.7895	1
ENSGALG00010000783	40.69	ENSCPRG00005003130	ortholog_one2one	68.0412	0
ENSGALG00010000783	40.69	ENSCPRG00005003130	ortholog_one2one	68.0412	0
ENSGALG00010000783	40.69	ENSCPRG00005003130	ortholog_one2one	68.0412	0
ENSGALG00010000783	40.69	ENSCPRG00005003130	ortholog_one2one	68.0412	0
ENSGALG00010000784	43.56	ENSCPRG00005018651	ortholog_one2one	92.3963	1
ENSGALG00010000784	43.56	ENSCPRG00005018651	ortholog_one2one	92.3963	1
ENSGALG00010000785	44.41	ENSCPRG00005018653	ortholog_one2one	66.2234	1
ENSGALG00010000786	41.72	ENSCPRG00005014899	ortholog_one2one	71.9335	1
ENSGALG00010000789	41.70	ENSCPRG00005014893	ortholog_one2one	73.2719	1
ENSGALG00010000789	41.70	ENSCPRG00005014893	ortholog_one2one	73.2719	1
ENSGALG00010000789	41.70	ENSCPRG00005014893	ortholog_one2one	73.2719	1
ENSGALG00010000789	41.70	ENSCPRG00005014893	ortholog_one2one	73.2719	1
ENSGALG00010000789	41.70	ENSCPRG00005014893	ortholog_one2one	73.2719	1
ENSGALG00010000790	37.10	ENSCPRG00005014885	ortholog_one2one	95.7965	1
ENSGALG00010000790	37.10	ENSCPRG00005014885	ortholog_one2one	95.7965	1
ENSGALG00010000790	37.10	ENSCPRG00005014885	ortholog_one2one	95.7965	1
ENSGALG00010000791	43.49	ENSCPRG00005018657	ortholog_one2one	78.1385	1
ENSGALG00010000791	43.49	ENSCPRG00005018657	ortholog_one2one	78.1385	1
ENSGALG00010000791	43.49	ENSCPRG00005018657	ortholog_one2one	78.1385	1
ENSGALG00010000791	43.49	ENSCPRG00005018657	ortholog_one2one	78.1385	1
ENSGALG00010000791	43.49	ENSCPRG00005018657	ortholog_one2one	78.1385	1
ENSGALG00010000796	73.93	ENSCPRG00005018658	ortholog_one2one	86.1635	1
ENSGALG00010000800	38.57	ENSCPRG00005018665	ortholog_one2one	68.6861	1
ENSGALG00010000800	38.57	ENSCPRG00005018665	ortholog_one2one	68.6861	1
ENSGALG00010000800	38.57	ENSCPRG00005018665	ortholog_one2one	68.6861	1
ENSGALG00010000800	38.57	ENSCPRG00005018665	ortholog_one2one	68.6861	1
ENSGALG00010000800	38.57	ENSCPRG00005018665	ortholog_one2one	68.6861	1
ENSGALG00010000800	38.57	ENSCPRG00005018665	ortholog_one2one	68.6861	1
ENSGALG00010000800	38.57	ENSCPRG00005018665	ortholog_one2one	68.6861	1
ENSGALG00010000800	38.57	ENSCPRG00005018665	ortholog_one2one	68.6861	1
ENSGALG00010000802	37.73	ENSCPRG00005014820	ortholog_one2one	93.2219	1
ENSGALG00010000802	37.73	ENSCPRG00005014820	ortholog_one2one	93.2219	1
ENSGALG00010000802	37.73	ENSCPRG00005014820	ortholog_one2one	93.2219	1
ENSGALG00010000803	37.08	ENSCPRG00005014774	ortholog_one2one	72.8693	1
ENSGALG00010000806	40.54	ENSCPRG00005014773	ortholog_one2one	40.3727	1
ENSGALG00010000806	40.54	ENSCPRG00005014773	ortholog_one2one	40.3727	1
ENSGALG00010000808	38.00	ENSCPRG00005014765	ortholog_one2one	95.2337	1
ENSGALG00010000810	38.60	ENSCPRG00005018669	ortholog_one2one	79.562	1
ENSGALG00010000810	38.60	ENSCPRG00005018669	ortholog_one2one	79.562	1
ENSGALG00010000810	38.60	ENSCPRG00005018669	ortholog_one2one	79.562	1
ENSGALG00010000810	38.60	ENSCPRG00005018669	ortholog_one2one	79.562	1
ENSGALG00010000810	38.60	ENSCPRG00005018669	ortholog_one2one	79.562	1
ENSGALG00010000810	38.60	ENSCPRG00005018669	ortholog_one2one	79.562	1
ENSGALG00010000810	38.60	ENSCPRG00005018669	ortholog_one2one	79.562	1
ENSGALG00010000812	39.08	ENSCPRG00005018676	ortholog_one2one	62.1622	1
ENSGALG00010000812	39.08	ENSCPRG00005018676	ortholog_one2one	62.1622	1
ENSGALG00010000812	39.08	ENSCPRG00005018676	ortholog_one2one	62.1622	1
ENSGALG00010000814	36.20	ENSCPRG00005016488	ortholog_one2one	89.2977	1
ENSGALG00010000814	36.20	ENSCPRG00005016488	ortholog_one2one	89.2977	1
ENSGALG00010000814	36.20	ENSCPRG00005016488	ortholog_one2one	89.2977	1
ENSGALG00010000816	41.20	ENSCPRG00005018679	ortholog_one2one	88.59	1
ENSGALG00010000816	41.20	ENSCPRG00005018679	ortholog_one2one	88.59	1
ENSGALG00010000816	41.20	ENSCPRG00005018679	ortholog_one2one	88.59	1
ENSGALG00010000816	41.20	ENSCPRG00005018679	ortholog_one2one	88.59	1
ENSGALG00010000816	41.20	ENSCPRG00005018679	ortholog_one2one	88.59	1
ENSGALG00010000816	41.20	ENSCPRG00005018679	ortholog_one2one	88.59	1
ENSGALG00010000816	41.20	ENSCPRG00005018679	ortholog_one2one	88.59	1
ENSGALG00010000818	42.67	ENSCPRG00005018681	ortholog_one2one	91.7553	1
ENSGALG00010000818	42.67	ENSCPRG00005018681	ortholog_one2one	91.7553	1
ENSGALG00010000820	41.96	ENSCPRG00005018683	ortholog_one2one	88.6747	1
ENSGALG00010000820	41.96	ENSCPRG00005018683	ortholog_one2one	88.6747	1
ENSGALG00010000822	42.82	ENSCPRG00005016454	ortholog_one2one	79.2157	1
ENSGALG00010000822	42.82	ENSCPRG00005016454	ortholog_one2one	79.2157	1
ENSGALG00010000822	42.82	ENSCPRG00005016454	ortholog_one2one	79.2157	1
ENSGALG00010000822	42.82	ENSCPRG00005016454	ortholog_one2one	79.2157	1
ENSGALG00010000822	42.82	ENSCPRG00005016454	ortholog_one2one	79.2157	1
ENSGALG00010000822	42.82	ENSCPRG00005016454	ortholog_one2one	79.2157	1
ENSGALG00010000822	42.82	ENSCPRG00005016454	ortholog_one2one	79.2157	1
ENSGALG00010000822	42.82	ENSCPRG00005016454	ortholog_one2one	79.2157	1
