Q_Gene_ID	GC_content	T_Gene_ID	Orthology	Per_identity	Orthology_confidence
ENSGALG00010000445	59.80	ENSSCUG00000009589	ortholog_one2one	71.6049	0
ENSGALG00010000452	64.50	ENSSCUG00000005626	ortholog_one2one	47.4619	0
ENSGALG00010000457	45.06	ENSSCUG00000005618	ortholog_one2one	87.7404	1
ENSGALG00010000457	45.06	ENSSCUG00000005618	ortholog_one2one	87.7404	1
ENSGALG00010000466	46.19	ENSSCUG00000009610	ortholog_one2one	84.1845	1
ENSGALG00010000466	46.19	ENSSCUG00000009610	ortholog_one2one	84.1845	1
ENSGALG00010000466	46.19	ENSSCUG00000009610	ortholog_one2one	84.1845	1
ENSGALG00010000470	44.24	ENSSCUG00000009609	ortholog_one2one	90.7407	1
ENSGALG00010000470	44.24	ENSSCUG00000009609	ortholog_one2one	90.7407	1
ENSGALG00010000475	47.85	ENSSCUG00000009606	ortholog_one2one	95.8716	1
ENSGALG00010000475	47.85	ENSSCUG00000009606	ortholog_one2one	95.8716	1
ENSGALG00010000479	47.74	ENSSCUG00000009605	ortholog_one2one	86.5285	1
ENSGALG00010000483	60.12	ENSSCUG00000004194	ortholog_one2one	50.2841	0
ENSGALG00010000485	41.54	ENSSCUG00000009602	ortholog_one2one	95.4072	1
ENSGALG00010000485	41.54	ENSSCUG00000009602	ortholog_one2one	95.4072	1
ENSGALG00010000485	41.54	ENSSCUG00000009602	ortholog_one2one	95.4072	1
ENSGALG00010000576	53.21	ENSSCUG00000009616	ortholog_one2one	94.6528	1
ENSGALG00010000576	53.21	ENSSCUG00000009616	ortholog_one2one	94.6528	1
ENSGALG00010000581	63.43	ENSSCUG00000016849	ortholog_one2one	99.2806	0
ENSGALG00010000581	63.43	ENSSCUG00000016849	ortholog_one2one	99.2806	0
ENSGALG00010000581	63.43	ENSSCUG00000016849	ortholog_one2one	99.2806	0
ENSGALG00010000581	63.43	ENSSCUG00000016849	ortholog_one2one	99.2806	0
ENSGALG00010000581	63.43	ENSSCUG00000016849	ortholog_one2one	99.2806	0
ENSGALG00010000581	63.43	ENSSCUG00000016849	ortholog_one2one	99.2806	0
ENSGALG00010000590	35.54	ENSSCUG00000018095	ortholog_one2one	87.9341	1
ENSGALG00010000590	35.54	ENSSCUG00000018095	ortholog_one2one	87.9341	1
ENSGALG00010000590	35.54	ENSSCUG00000018095	ortholog_one2one	87.9341	1
ENSGALG00010000591	45.58	ENSSCUG00000000109	ortholog_one2one	76.6667	1
ENSGALG00010000591	45.58	ENSSCUG00000000109	ortholog_one2one	76.6667	1
ENSGALG00010000592	39.61	ENSSCUG00000000372	ortholog_one2one	98.2107	1
ENSGALG00010000593	39.51	ENSSCUG00000000370	ortholog_one2one	81.9905	1
ENSGALG00010000593	39.51	ENSSCUG00000000370	ortholog_one2one	81.9905	1
ENSGALG00010000595	41.57	ENSSCUG00000001113	ortholog_one2one	96.3312	1
ENSGALG00010000595	41.57	ENSSCUG00000001113	ortholog_one2one	96.3312	1
ENSGALG00010000595	41.57	ENSSCUG00000001113	ortholog_one2one	96.3312	1
ENSGALG00010000595	41.57	ENSSCUG00000001113	ortholog_one2one	96.3312	1
ENSGALG00010000597	35.27	ENSSCUG00000018179	ortholog_one2one	95.1592	1
ENSGALG00010000597	35.27	ENSSCUG00000018179	ortholog_one2one	95.1592	1
ENSGALG00010000597	35.27	ENSSCUG00000018179	ortholog_one2one	95.1592	1
ENSGALG00010000599	39.80	ENSSCUG00000001147	ortholog_one2one	88.1215	1
ENSGALG00010000599	39.80	ENSSCUG00000001147	ortholog_one2one	88.1215	1
ENSGALG00010000599	39.80	ENSSCUG00000001147	ortholog_one2one	88.1215	1
ENSGALG00010000599	39.80	ENSSCUG00000001147	ortholog_one2one	88.1215	1
ENSGALG00010000599	39.80	ENSSCUG00000001147	ortholog_one2one	88.1215	1
ENSGALG00010000603	45.12	ENSSCUG00000001150	ortholog_one2one	89.7872	1
ENSGALG00010000603	45.12	ENSSCUG00000001150	ortholog_one2one	89.7872	1
ENSGALG00010000603	45.12	ENSSCUG00000001150	ortholog_one2one	89.7872	1
ENSGALG00010000603	45.12	ENSSCUG00000001150	ortholog_one2one	89.7872	1
ENSGALG00010000603	45.12	ENSSCUG00000001150	ortholog_one2one	89.7872	1
ENSGALG00010000605	36.89	ENSSCUG00000001152	ortholog_one2one	74.4681	0
ENSGALG00010000605	36.89	ENSSCUG00000001152	ortholog_one2one	74.4681	0
ENSGALG00010000606	44.68	ENSSCUG00000006485	ortholog_one2one	96.9512	1
ENSGALG00010000611	40.76	ENSSCUG00000017284	ortholog_one2one	46.2585	0
ENSGALG00010000621	40.68	ENSSCUG00000017285	ortholog_one2one	92.0128	1
ENSGALG00010000621	40.68	ENSSCUG00000017285	ortholog_one2one	92.0128	1
ENSGALG00010000621	40.68	ENSSCUG00000017285	ortholog_one2one	92.0128	1
ENSGALG00010000621	40.68	ENSSCUG00000017285	ortholog_one2one	92.0128	1
ENSGALG00010000621	40.68	ENSSCUG00000017285	ortholog_one2one	92.0128	1
ENSGALG00010000621	40.68	ENSSCUG00000017285	ortholog_one2one	92.0128	1
ENSGALG00010000626	36.07	ENSSCUG00000017287	ortholog_one2one	87.0588	0
ENSGALG00010000626	36.07	ENSSCUG00000017287	ortholog_one2one	87.0588	0
ENSGALG00010000633	42.73	ENSSCUG00000018214	ortholog_one2one	80.8824	1
ENSGALG00010000633	42.73	ENSSCUG00000018214	ortholog_one2one	80.8824	1
ENSGALG00010000642	35.17	ENSSCUG00000018215	ortholog_one2one	71.2121	0
ENSGALG00010000642	35.17	ENSSCUG00000018215	ortholog_one2one	71.2121	0
ENSGALG00010000642	35.17	ENSSCUG00000018215	ortholog_one2one	71.2121	0
ENSGALG00010000642	35.17	ENSSCUG00000018215	ortholog_one2one	71.2121	0
ENSGALG00010000642	35.17	ENSSCUG00000018215	ortholog_one2one	71.2121	0
ENSGALG00010000649	39.40	ENSSCUG00000006506	ortholog_one2one	96.4876	1
ENSGALG00010000649	39.40	ENSSCUG00000006506	ortholog_one2one	96.4876	1
ENSGALG00010000649	39.40	ENSSCUG00000006506	ortholog_one2one	96.4876	1
ENSGALG00010000649	39.40	ENSSCUG00000006506	ortholog_one2one	96.4876	1
ENSGALG00010000652	39.06	ENSSCUG00000006504	ortholog_one2one	55.2381	0
ENSGALG00010000652	39.06	ENSSCUG00000006504	ortholog_one2one	55.2381	0
ENSGALG00010000653	39.11	ENSSCUG00000006496	ortholog_one2one	85.4667	1
ENSGALG00010000674	40.85	ENSSCUG00000018221	ortholog_one2one	90.3716	1
ENSGALG00010000674	40.85	ENSSCUG00000018221	ortholog_one2one	90.3716	1
ENSGALG00010000674	40.85	ENSSCUG00000018221	ortholog_one2one	90.3716	1
ENSGALG00010000679	53.06	ENSSCUG00000004969	ortholog_one2one	16.129	0
ENSGALG00010000684	39.21	ENSSCUG00000013685	ortholog_one2one	78.2946	1
ENSGALG00010000684	39.21	ENSSCUG00000013685	ortholog_one2one	78.2946	1
ENSGALG00010000684	39.21	ENSSCUG00000013685	ortholog_one2one	78.2946	1
ENSGALG00010000684	39.21	ENSSCUG00000013685	ortholog_one2one	78.2946	1
ENSGALG00010000684	39.21	ENSSCUG00000013685	ortholog_one2one	78.2946	1
ENSGALG00010000684	39.21	ENSSCUG00000013685	ortholog_one2one	78.2946	1
ENSGALG00010000684	39.21	ENSSCUG00000013685	ortholog_one2one	78.2946	1
ENSGALG00010000687	40.71	ENSSCUG00000018217	ortholog_one2one	94.0187	1
ENSGALG00010000687	40.71	ENSSCUG00000018217	ortholog_one2one	94.0187	1
ENSGALG00010000687	40.71	ENSSCUG00000018217	ortholog_one2one	94.0187	1
ENSGALG00010000687	40.71	ENSSCUG00000018217	ortholog_one2one	94.0187	1
ENSGALG00010000687	40.71	ENSSCUG00000018217	ortholog_one2one	94.0187	1
ENSGALG00010000695	48.20	ENSSCUG00000018218	ortholog_one2one	84.2258	1
ENSGALG00010000695	48.20	ENSSCUG00000018218	ortholog_one2one	84.2258	1
ENSGALG00010000695	48.20	ENSSCUG00000018218	ortholog_one2one	84.2258	1
ENSGALG00010000695	48.20	ENSSCUG00000018218	ortholog_one2one	84.2258	1
ENSGALG00010000702	38.54	ENSSCUG00000018219	ortholog_one2one	91.5464	1
ENSGALG00010000711	40.83	ENSSCUG00000009413	ortholog_one2one	94.2492	1
ENSGALG00010000711	40.83	ENSSCUG00000009413	ortholog_one2one	94.2492	1
ENSGALG00010000711	40.83	ENSSCUG00000009413	ortholog_one2one	94.2492	1
ENSGALG00010000711	40.83	ENSSCUG00000009413	ortholog_one2one	94.2492	1
ENSGALG00010000711	40.83	ENSSCUG00000009413	ortholog_one2one	94.2492	1
ENSGALG00010000711	40.83	ENSSCUG00000009413	ortholog_one2one	94.2492	1
ENSGALG00010000714	41.20	ENSSCUG00000012155	ortholog_one2one	97.5225	1
ENSGALG00010000714	41.20	ENSSCUG00000012155	ortholog_one2one	97.5225	1
ENSGALG00010000714	41.20	ENSSCUG00000012155	ortholog_one2one	97.5225	1
ENSGALG00010000714	41.20	ENSSCUG00000012155	ortholog_one2one	97.5225	1
ENSGALG00010000714	41.20	ENSSCUG00000012155	ortholog_one2one	97.5225	1
ENSGALG00010000715	45.98	ENSSCUG00000003970	ortholog_one2one	96.7985	1
ENSGALG00010000715	45.98	ENSSCUG00000003970	ortholog_one2one	96.7985	1
ENSGALG00010000717	38.45	ENSSCUG00000016723	ortholog_one2one	80	1
ENSGALG00010000717	38.45	ENSSCUG00000016723	ortholog_one2one	80	1
ENSGALG00010000717	38.45	ENSSCUG00000016723	ortholog_one2one	80	1
ENSGALG00010000720	35.77	ENSSCUG00000016610	ortholog_one2one	97	1
ENSGALG00010000720	35.77	ENSSCUG00000016610	ortholog_one2one	97	1
ENSGALG00010000722	40.29	ENSSCUG00000012169	ortholog_one2one	94.0574	1
ENSGALG00010000722	40.29	ENSSCUG00000012169	ortholog_one2one	94.0574	1
ENSGALG00010000722	40.29	ENSSCUG00000012169	ortholog_one2one	94.0574	1
ENSGALG00010000722	40.29	ENSSCUG00000012169	ortholog_one2one	94.0574	1
ENSGALG00010000722	40.29	ENSSCUG00000012169	ortholog_one2one	94.0574	1
ENSGALG00010000722	40.29	ENSSCUG00000012169	ortholog_one2one	94.0574	1
ENSGALG00010000728	39.58	ENSSCUG00000012179	ortholog_one2one	78.5235	1
ENSGALG00010000728	39.58	ENSSCUG00000012179	ortholog_one2one	78.5235	1
ENSGALG00010000729	41.47	ENSSCUG00000006962	ortholog_one2one	43.6718	0
ENSGALG00010000734	40.42	ENSSCUG00000006954	ortholog_one2one	92.8571	1
ENSGALG00010000734	40.42	ENSSCUG00000006954	ortholog_one2one	92.8571	1
ENSGALG00010000741	42.34	ENSSCUG00000018152	ortholog_one2one	78.6301	1
ENSGALG00010000741	42.34	ENSSCUG00000018152	ortholog_one2one	78.6301	1
ENSGALG00010000741	42.34	ENSSCUG00000018152	ortholog_one2one	78.6301	1
ENSGALG00010000741	42.34	ENSSCUG00000018152	ortholog_one2one	78.6301	1
ENSGALG00010000741	42.34	ENSSCUG00000018152	ortholog_one2one	78.6301	1
ENSGALG00010000753	39.11	ENSSCUG00000018130	ortholog_one2one	99.0086	1
ENSGALG00010000753	39.11	ENSSCUG00000018130	ortholog_one2one	99.0086	1
ENSGALG00010000753	39.11	ENSSCUG00000018130	ortholog_one2one	99.0086	1
ENSGALG00010000753	39.11	ENSSCUG00000018130	ortholog_one2one	99.0086	1
ENSGALG00010000757	36.10	ENSSCUG00000006951	ortholog_one2one	79.1429	1
ENSGALG00010000757	36.10	ENSSCUG00000006951	ortholog_one2one	79.1429	1
ENSGALG00010000757	36.10	ENSSCUG00000006951	ortholog_one2one	79.1429	1
ENSGALG00010000757	36.10	ENSSCUG00000006951	ortholog_one2one	79.1429	1
ENSGALG00010000757	36.10	ENSSCUG00000006951	ortholog_one2one	79.1429	1
ENSGALG00010000757	36.10	ENSSCUG00000006951	ortholog_one2one	79.1429	1
ENSGALG00010000757	36.10	ENSSCUG00000006951	ortholog_one2one	79.1429	1
ENSGALG00010000757	36.10	ENSSCUG00000006951	ortholog_one2one	79.1429	1
ENSGALG00010000760	35.30	ENSSCUG00000005109	ortholog_one2one	98.24	1
ENSGALG00010000770	36.12	ENSSCUG00000002663	ortholog_one2one	97.733	1
ENSGALG00010000777	37.44	ENSSCUG00000010889	ortholog_one2one	97.2594	1
ENSGALG00010000777	37.44	ENSSCUG00000010889	ortholog_one2one	97.2594	1
ENSGALG00010000777	37.44	ENSSCUG00000010889	ortholog_one2one	97.2594	1
ENSGALG00010000777	37.44	ENSSCUG00000010889	ortholog_one2one	97.2594	1
ENSGALG00010000777	37.44	ENSSCUG00000010889	ortholog_one2one	97.2594	1
ENSGALG00010000777	37.44	ENSSCUG00000010889	ortholog_one2one	97.2594	1
ENSGALG00010000783	40.69	ENSSCUG00000000417	ortholog_one2one	80.9524	1
ENSGALG00010000783	40.69	ENSSCUG00000000417	ortholog_one2one	80.9524	1
ENSGALG00010000783	40.69	ENSSCUG00000000417	ortholog_one2one	80.9524	1
ENSGALG00010000783	40.69	ENSSCUG00000000417	ortholog_one2one	80.9524	1
ENSGALG00010000784	43.56	ENSSCUG00000011063	ortholog_one2one	93.0716	1
ENSGALG00010000784	43.56	ENSSCUG00000011063	ortholog_one2one	93.0716	1
ENSGALG00010000785	44.41	ENSSCUG00000011066	ortholog_one2one	66.8258	1
ENSGALG00010000786	41.72	ENSSCUG00000000414	ortholog_one2one	88.2353	1
ENSGALG00010000787	44.44	ENSSCUG00000000409	ortholog_one2one	92.4901	1
ENSGALG00010000787	44.44	ENSSCUG00000000409	ortholog_one2one	92.4901	1
ENSGALG00010000788	45.23	ENSSCUG00000011068	ortholog_one2one	61.9048	0
ENSGALG00010000788	45.23	ENSSCUG00000011068	ortholog_one2one	61.9048	0
ENSGALG00010000788	45.23	ENSSCUG00000011068	ortholog_one2one	61.9048	0
ENSGALG00010000788	45.23	ENSSCUG00000011068	ortholog_one2one	61.9048	0
ENSGALG00010000788	45.23	ENSSCUG00000011068	ortholog_one2one	61.9048	0
