Q_Gene_ID	GC_content	T_Gene_ID	Orthology	Per_identity	Orthology_confidence
ENSGALG00010000054	60.25	ENSAPLG00000003869	ortholog_one2one	47.3638	0
ENSGALG00010000054	60.25	ENSAPLG00000003869	ortholog_one2one	47.3638	0
ENSGALG00010000054	60.25	ENSAPLG00000003869	ortholog_one2one	47.3638	0
ENSGALG00010000056	63.45	ENSAPLG00000004720	ortholog_one2one	93.3405	1
ENSGALG00010000056	63.45	ENSAPLG00000004720	ortholog_one2one	93.3405	1
ENSGALG00010000056	63.45	ENSAPLG00000004720	ortholog_one2one	93.3405	1
ENSGALG00010000058	65.31	ENSAPLG00000005906	ortholog_one2one	96.071	1
ENSGALG00010000059	54.87	ENSAPLG00000006483	ortholog_one2one	91.1392	1
ENSGALG00010000059	54.87	ENSAPLG00000006483	ortholog_one2one	91.1392	1
ENSGALG00010000060	63.00	ENSAPLG00000022885	ortholog_one2one	73.5294	1
ENSGALG00010000060	63.00	ENSAPLG00000022885	ortholog_one2one	73.5294	1
ENSGALG00010000061	62.10	ENSAPLG00000006569	ortholog_one2one	91.7411	1
ENSGALG00010000062	67.01	ENSAPLG00000006592	ortholog_one2one	10.9319	0
ENSGALG00010000081	61.15	ENSAPLG00000025374	ortholog_one2one	22.5053	0
ENSGALG00010000081	61.15	ENSAPLG00000025374	ortholog_one2one	22.5053	0
ENSGALG00010000081	61.15	ENSAPLG00000025374	ortholog_one2one	22.5053	0
ENSGALG00010000082	55.64	ENSAPLG00000025120	ortholog_one2one	86.1111	0
ENSGALG00010000121	62.54	ENSAPLG00000027290	ortholog_one2one	25.731	0
ENSGALG00010000121	62.54	ENSAPLG00000027290	ortholog_one2one	25.731	0
ENSGALG00010000123	55.61	ENSAPLG00000019323	ortholog_one2one	18.75	0
ENSGALG00010000126	68.03	ENSAPLG00000003087	ortholog_one2one	2.33918	0
ENSGALG00010000133	63.02	ENSAPLG00000010392	ortholog_one2one	90.5782	1
ENSGALG00010000137	62.00	ENSAPLG00000025500	ortholog_one2one	60.4396	0
ENSGALG00010000137	62.00	ENSAPLG00000025500	ortholog_one2one	60.4396	0
ENSGALG00010000141	63.62	ENSAPLG00000025986	ortholog_one2one	42.6582	0
ENSGALG00010000141	63.62	ENSAPLG00000025986	ortholog_one2one	42.6582	0
ENSGALG00010000141	63.62	ENSAPLG00000025986	ortholog_one2one	42.6582	0
ENSGALG00010000141	63.62	ENSAPLG00000025986	ortholog_one2one	42.6582	0
ENSGALG00010000141	63.62	ENSAPLG00000025986	ortholog_one2one	42.6582	0
ENSGALG00010000141	63.62	ENSAPLG00000025986	ortholog_one2one	42.6582	0
ENSGALG00010000142	62.72	ENSAPLG00000013770	ortholog_one2one	64.6667	0
ENSGALG00010000145	61.54	ENSAPLG00000007914	ortholog_one2one	87.1074	1
ENSGALG00010000146	58.17	ENSAPLG00000010729	ortholog_one2one	68.0751	1
ENSGALG00010000149	69.37	ENSAPLG00000025733	ortholog_one2one	6.41711	0
ENSGALG00010000149	69.37	ENSAPLG00000025733	ortholog_one2one	6.41711	0
ENSGALG00010000151	49.44	ENSAPLG00000006488	ortholog_one2one	97.9516	1
ENSGALG00010000151	49.44	ENSAPLG00000006488	ortholog_one2one	97.9516	1
ENSGALG00010000153	49.30	ENSAPLG00000006504	ortholog_one2one	78.5859	1
ENSGALG00010000161	53.83	ENSAPLG00000023322	ortholog_one2one	64.7959	1
ENSGALG00010000161	53.83	ENSAPLG00000023322	ortholog_one2one	64.7959	1
ENSGALG00010000161	53.83	ENSAPLG00000023322	ortholog_one2one	64.7959	1
ENSGALG00010000161	53.83	ENSAPLG00000023322	ortholog_one2one	64.7959	1
ENSGALG00010000173	63.19	ENSAPLG00000019733	ortholog_one2one	95.045	1
ENSGALG00010000173	63.19	ENSAPLG00000019733	ortholog_one2one	95.045	1
ENSGALG00010000173	63.19	ENSAPLG00000019733	ortholog_one2one	95.045	1
ENSGALG00010000173	63.19	ENSAPLG00000019733	ortholog_one2one	95.045	1
ENSGALG00010000173	63.19	ENSAPLG00000019733	ortholog_one2one	95.045	1
ENSGALG00010000175	63.25	ENSAPLG00000020768	ortholog_one2one	67.5159	0
ENSGALG00010000177	60.85	ENSAPLG00000018198	ortholog_one2one	41.3115	0
ENSGALG00010000186	54.54	ENSAPLG00000022431	ortholog_one2one	67.8756	0
ENSGALG00010000186	54.54	ENSAPLG00000022431	ortholog_one2one	67.8756	0
ENSGALG00010000186	54.54	ENSAPLG00000022431	ortholog_one2one	67.8756	0
ENSGALG00010000196	54.46	ENSAPLG00000004721	ortholog_one2one	92.9982	1
ENSGALG00010000196	54.46	ENSAPLG00000004721	ortholog_one2one	92.9982	1
ENSGALG00010000200	62.06	ENSAPLG00000020247	ortholog_one2one	76.2523	1
ENSGALG00010000200	62.06	ENSAPLG00000020247	ortholog_one2one	76.2523	1
ENSGALG00010000215	45.30	ENSAPLG00000009057	ortholog_one2one	99.729	1
ENSGALG00010000215	45.30	ENSAPLG00000009057	ortholog_one2one	99.729	1
ENSGALG00010000215	45.30	ENSAPLG00000009057	ortholog_one2one	99.729	1
ENSGALG00010000221	65.88	ENSAPLG00000030238	ortholog_one2one	59.3023	1
ENSGALG00010000221	65.88	ENSAPLG00000030238	ortholog_one2one	59.3023	1
ENSGALG00010000223	66.16	ENSAPLG00000026142	ortholog_one2one	44.5844	0
ENSGALG00010000225	63.53	ENSAPLG00000017145	ortholog_one2one	71.9844	1
ENSGALG00010000230	62.01	ENSAPLG00000019651	ortholog_one2one	77.8571	0
ENSGALG00010000230	62.01	ENSAPLG00000019651	ortholog_one2one	77.8571	0
ENSGALG00010000230	62.01	ENSAPLG00000019651	ortholog_one2one	77.8571	0
ENSGALG00010000247	50.60	ENSAPLG00000008507	ortholog_one2one	75.5796	1
ENSGALG00010000247	50.60	ENSAPLG00000008507	ortholog_one2one	75.5796	1
ENSGALG00010000247	50.60	ENSAPLG00000008507	ortholog_one2one	75.5796	1
ENSGALG00010000247	50.60	ENSAPLG00000008507	ortholog_one2one	75.5796	1
ENSGALG00010000247	50.60	ENSAPLG00000008507	ortholog_one2one	75.5796	1
ENSGALG00010000263	42.76	ENSAPLG00000007836	ortholog_one2one	92.9392	1
ENSGALG00010000263	42.76	ENSAPLG00000007836	ortholog_one2one	92.9392	1
ENSGALG00010000263	42.76	ENSAPLG00000007836	ortholog_one2one	92.9392	1
ENSGALG00010000263	42.76	ENSAPLG00000007836	ortholog_one2one	92.9392	1
ENSGALG00010000263	42.76	ENSAPLG00000007836	ortholog_one2one	92.9392	1
ENSGALG00010000271	49.64	ENSAPLG00000007913	ortholog_one2one	95.0617	1
ENSGALG00010000271	49.64	ENSAPLG00000007913	ortholog_one2one	95.0617	1
ENSGALG00010000281	53.13	ENSAPLG00000015471	ortholog_one2one	84.6154	1
ENSGALG00010000281	53.13	ENSAPLG00000015471	ortholog_one2one	84.6154	1
ENSGALG00010000281	53.13	ENSAPLG00000015471	ortholog_one2one	84.6154	1
ENSGALG00010000287	48.34	ENSAPLG00000015362	ortholog_one2one	71.7949	1
ENSGALG00010000289	66.62	ENSAPLG00000017260	ortholog_one2one	54.3478	0
ENSGALG00010000298	64.34	ENSAPLG00000022750	ortholog_one2one	69.6552	1
ENSGALG00010000301	57.83	ENSAPLG00000031204	ortholog_one2one	90.3226	1
ENSGALG00010000304	47.92	ENSAPLG00000022419	ortholog_one2one	28.8	0
ENSGALG00010000306	66.06	ENSAPLG00000028749	ortholog_one2one	47.2019	0
ENSGALG00010000307	56.82	ENSAPLG00000007232	ortholog_one2one	91.7647	1
ENSGALG00010000307	56.82	ENSAPLG00000007232	ortholog_one2one	91.7647	1
ENSGALG00010000323	57.58	ENSAPLG00000028207	ortholog_one2one	44.8387	0
ENSGALG00010000323	57.58	ENSAPLG00000028207	ortholog_one2one	44.8387	0
ENSGALG00010000323	57.58	ENSAPLG00000028207	ortholog_one2one	44.8387	0
ENSGALG00010000324	56.19	ENSAPLG00000023342	ortholog_one2one	63.9535	1
ENSGALG00010000324	56.19	ENSAPLG00000023342	ortholog_one2one	63.9535	1
ENSGALG00010000324	56.19	ENSAPLG00000023342	ortholog_one2one	63.9535	1
ENSGALG00010000324	56.19	ENSAPLG00000023342	ortholog_one2one	63.9535	1
ENSGALG00010000324	56.19	ENSAPLG00000023342	ortholog_one2one	63.9535	1
ENSGALG00010000324	56.19	ENSAPLG00000023342	ortholog_one2one	63.9535	1
ENSGALG00010000324	56.19	ENSAPLG00000023342	ortholog_one2one	63.9535	1
ENSGALG00010000324	56.19	ENSAPLG00000023342	ortholog_one2one	63.9535	1
ENSGALG00010000324	56.19	ENSAPLG00000023342	ortholog_one2one	63.9535	1
ENSGALG00010000324	56.19	ENSAPLG00000023342	ortholog_one2one	63.9535	1
ENSGALG00010000331	68.07	ENSAPLG00000024436	ortholog_one2one	69.8565	1
ENSGALG00010000341	51.88	ENSAPLG00000025981	ortholog_one2one	93.5361	0
ENSGALG00010000350	55.83	ENSAPLG00000023420	ortholog_one2one	51.4768	0
ENSGALG00010000350	55.83	ENSAPLG00000023420	ortholog_one2one	51.4768	0
ENSGALG00010000350	55.83	ENSAPLG00000023420	ortholog_one2one	51.4768	0
ENSGALG00010000350	55.83	ENSAPLG00000023420	ortholog_one2one	51.4768	0
ENSGALG00010000350	55.83	ENSAPLG00000023420	ortholog_one2one	51.4768	0
ENSGALG00010000350	55.83	ENSAPLG00000023420	ortholog_one2one	51.4768	0
ENSGALG00010000376	46.07	ENSAPLG00000007242	ortholog_one2one	88.9166	1
ENSGALG00010000376	46.07	ENSAPLG00000007242	ortholog_one2one	88.9166	1
ENSGALG00010000382	55.25	ENSAPLG00000017882	ortholog_one2one	37.931	0
ENSGALG00010000384	50.68	ENSAPLG00000010157	ortholog_one2one	61.1024	0
ENSGALG00010000387	65.16	ENSAPLG00000003785	ortholog_one2one	95.0758	1
ENSGALG00010000404	65.61	ENSAPLG00000030060	ortholog_one2one	29.1892	0
ENSGALG00010000404	65.61	ENSAPLG00000030060	ortholog_one2one	29.1892	0
ENSGALG00010000407	64.11	ENSAPLG00000003500	ortholog_one2one	67.0068	1
ENSGALG00010000407	64.11	ENSAPLG00000003500	ortholog_one2one	67.0068	1
ENSGALG00010000412	62.46	ENSAPLG00000003227	ortholog_one2one	96.6825	1
ENSGALG00010000412	62.46	ENSAPLG00000003227	ortholog_one2one	96.6825	1
ENSGALG00010000412	62.46	ENSAPLG00000003227	ortholog_one2one	96.6825	1
ENSGALG00010000422	63.42	ENSAPLG00000027136	ortholog_one2one	58.8946	0
ENSGALG00010000422	63.42	ENSAPLG00000027136	ortholog_one2one	58.8946	0
ENSGALG00010000422	63.42	ENSAPLG00000027136	ortholog_one2one	58.8946	0
ENSGALG00010000422	63.42	ENSAPLG00000027136	ortholog_one2one	58.8946	0
ENSGALG00010000422	63.42	ENSAPLG00000027136	ortholog_one2one	58.8946	0
ENSGALG00010000422	63.42	ENSAPLG00000027136	ortholog_one2one	58.8946	0
ENSGALG00010000431	50.69	ENSAPLG00000009646	ortholog_one2one	96.32	1
ENSGALG00010000431	50.69	ENSAPLG00000009646	ortholog_one2one	96.32	1
ENSGALG00010000431	50.69	ENSAPLG00000009646	ortholog_one2one	96.32	1
ENSGALG00010000431	50.69	ENSAPLG00000009646	ortholog_one2one	96.32	1
ENSGALG00010000431	50.69	ENSAPLG00000009646	ortholog_one2one	96.32	1
ENSGALG00010000431	50.69	ENSAPLG00000009646	ortholog_one2one	96.32	1
ENSGALG00010000431	50.69	ENSAPLG00000009646	ortholog_one2one	96.32	1
ENSGALG00010000431	50.69	ENSAPLG00000009646	ortholog_one2one	96.32	1
ENSGALG00010000432	59.84	ENSAPLG00000019504	ortholog_one2one	1.41844	0
ENSGALG00010000432	59.84	ENSAPLG00000019504	ortholog_one2one	1.41844	0
ENSGALG00010000432	59.84	ENSAPLG00000019504	ortholog_one2one	1.41844	0
ENSGALG00010000433	61.96	ENSAPLG00000009627	ortholog_one2one	47.3154	0
ENSGALG00010000435	58.04	ENSAPLG00000008683	ortholog_one2one	59.4262	0
ENSGALG00010000436	58.22	ENSAPLG00000025646	ortholog_one2one	49.0854	0
ENSGALG00010000436	58.22	ENSAPLG00000025646	ortholog_one2one	49.0854	0
ENSGALG00010000436	58.22	ENSAPLG00000025646	ortholog_one2one	49.0854	0
ENSGALG00010000436	58.22	ENSAPLG00000025646	ortholog_one2one	49.0854	0
ENSGALG00010000436	58.22	ENSAPLG00000025646	ortholog_one2one	49.0854	0
ENSGALG00010000436	58.22	ENSAPLG00000025646	ortholog_one2one	49.0854	0
ENSGALG00010000436	58.22	ENSAPLG00000025646	ortholog_one2one	49.0854	0
ENSGALG00010000436	58.22	ENSAPLG00000025646	ortholog_one2one	49.0854	0
ENSGALG00010000441	63.02	ENSAPLG00000008442	ortholog_one2one	77.6012	1
ENSGALG00010000441	63.02	ENSAPLG00000008442	ortholog_one2one	77.6012	1
ENSGALG00010000444	50.03	ENSAPLG00000015319	ortholog_one2one	76.8156	1
ENSGALG00010000444	50.03	ENSAPLG00000015319	ortholog_one2one	76.8156	1
ENSGALG00010000445	59.80	ENSAPLG00000020701	ortholog_one2one	90.9091	1
ENSGALG00010000445	59.80	ENSAPLG00000020701	ortholog_one2one	90.9091	1
ENSGALG00010000449	67.09	ENSAPLG00000031152	ortholog_one2one	82.268	1
ENSGALG00010000449	67.09	ENSAPLG00000031152	ortholog_one2one	82.268	1
ENSGALG00010000452	64.50	ENSAPLG00000014135	ortholog_one2one	92.6316	0
ENSGALG00010000457	45.06	ENSAPLG00000013723	ortholog_one2one	94.321	1
ENSGALG00010000457	45.06	ENSAPLG00000013723	ortholog_one2one	94.321	1
ENSGALG00010000466	46.19	ENSAPLG00000012257	ortholog_one2one	94.2149	1
ENSGALG00010000466	46.19	ENSAPLG00000012257	ortholog_one2one	94.2149	1
ENSGALG00010000466	46.19	ENSAPLG00000012257	ortholog_one2one	94.2149	1
ENSGALG00010000470	44.24	ENSAPLG00000012002	ortholog_one2one	82.1101	1
ENSGALG00010000470	44.24	ENSAPLG00000012002	ortholog_one2one	82.1101	1
ENSGALG00010000475	47.85	ENSAPLG00000011870	ortholog_one2one	94.6548	1
ENSGALG00010000475	47.85	ENSAPLG00000011870	ortholog_one2one	94.6548	1
ENSGALG00010000479	47.74	ENSAPLG00000027517	ortholog_one2one	97.0732	1
ENSGALG00010000485	41.54	ENSAPLG00000008117	ortholog_one2one	97.6975	1
ENSGALG00010000485	41.54	ENSAPLG00000008117	ortholog_one2one	97.6975	1
ENSGALG00010000485	41.54	ENSAPLG00000008117	ortholog_one2one	97.6975	1
ENSGALG00010000555	64.61	ENSAPLG00000022001	ortholog_one2one	97.6744	0
ENSGALG00010000555	64.61	ENSAPLG00000022001	ortholog_one2one	97.6744	0
ENSGALG00010000555	64.61	ENSAPLG00000022001	ortholog_one2one	97.6744	0
ENSGALG00010000571	59.38	ENSAPLG00000022099	ortholog_one2one	46.8293	0
ENSGALG00010000576	53.21	ENSAPLG00000012700	ortholog_one2one	95.2817	1
ENSGALG00010000576	53.21	ENSAPLG00000012700	ortholog_one2one	95.2817	1
ENSGALG00010000579	59.02	ENSAPLG00000021903	ortholog_one2one	7.52688	0
ENSGALG00010000579	59.02	ENSAPLG00000021903	ortholog_one2one	7.52688	0
ENSGALG00010000579	59.02	ENSAPLG00000021903	ortholog_one2one	7.52688	0
ENSGALG00010000579	59.02	ENSAPLG00000021903	ortholog_one2one	7.52688	0
ENSGALG00010000579	59.02	ENSAPLG00000021903	ortholog_one2one	7.52688	0
ENSGALG00010000579	59.02	ENSAPLG00000021903	ortholog_one2one	7.52688	0
ENSGALG00010000579	59.02	ENSAPLG00000021903	ortholog_one2one	7.52688	0
ENSGALG00010000583	67.80	ENSAPLG00000023960	ortholog_one2one	60.5714	0
ENSGALG00010000583	67.80	ENSAPLG00000023960	ortholog_one2one	60.5714	0
ENSGALG00010000583	67.80	ENSAPLG00000023960	ortholog_one2one	60.5714	0
ENSGALG00010000584	62.39	ENSAPLG00000021893	ortholog_one2one	87.8887	1
ENSGALG00010000585	64.99	ENSAPLG00000021248	ortholog_one2one	68.593	0
ENSGALG00010000585	64.99	ENSAPLG00000021248	ortholog_one2one	68.593	0
ENSGALG00010000591	45.58	ENSAPLG00000021365	ortholog_one2one	81.5104	1
ENSGALG00010000591	45.58	ENSAPLG00000021365	ortholog_one2one	81.5104	1
ENSGALG00010000592	39.61	ENSAPLG00000012960	ortholog_one2one	87.4786	1
ENSGALG00010000593	39.51	ENSAPLG00000012867	ortholog_one2one	77.4775	1
ENSGALG00010000593	39.51	ENSAPLG00000012867	ortholog_one2one	77.4775	1
ENSGALG00010000594	51.88	ENSAPLG00000024538	ortholog_one2one	41.6342	0
ENSGALG00010000595	41.57	ENSAPLG00000007175	ortholog_one2one	97.2829	1
ENSGALG00010000595	41.57	ENSAPLG00000007175	ortholog_one2one	97.2829	1
ENSGALG00010000595	41.57	ENSAPLG00000007175	ortholog_one2one	97.2829	1
ENSGALG00010000595	41.57	ENSAPLG00000007175	ortholog_one2one	97.2829	1
ENSGALG00010000597	35.27	ENSAPLG00000005927	ortholog_one2one	95.8069	1
ENSGALG00010000597	35.27	ENSAPLG00000005927	ortholog_one2one	95.8069	1
ENSGALG00010000597	35.27	ENSAPLG00000005927	ortholog_one2one	95.8069	1
ENSGALG00010000599	39.80	ENSAPLG00000007153	ortholog_one2one	81.5126	1
ENSGALG00010000599	39.80	ENSAPLG00000007153	ortholog_one2one	81.5126	1
ENSGALG00010000599	39.80	ENSAPLG00000007153	ortholog_one2one	81.5126	1
ENSGALG00010000599	39.80	ENSAPLG00000007153	ortholog_one2one	81.5126	1
ENSGALG00010000599	39.80	ENSAPLG00000007153	ortholog_one2one	81.5126	1
ENSGALG00010000603	45.12	ENSAPLG00000006976	ortholog_one2one	84.0777	1
ENSGALG00010000603	45.12	ENSAPLG00000006976	ortholog_one2one	84.0777	1
ENSGALG00010000603	45.12	ENSAPLG00000006976	ortholog_one2one	84.0777	1
ENSGALG00010000603	45.12	ENSAPLG00000006976	ortholog_one2one	84.0777	1
ENSGALG00010000603	45.12	ENSAPLG00000006976	ortholog_one2one	84.0777	1
ENSGALG00010000605	36.89	ENSAPLG00000006967	ortholog_one2one	79.0274	1
ENSGALG00010000605	36.89	ENSAPLG00000006967	ortholog_one2one	79.0274	1
ENSGALG00010000606	44.68	ENSAPLG00000011614	ortholog_one2one	100	1
ENSGALG00010000611	40.76	ENSAPLG00000011654	ortholog_one2one	42.446	0
ENSGALG00010000621	40.68	ENSAPLG00000011706	ortholog_one2one	96.4856	1
ENSGALG00010000621	40.68	ENSAPLG00000011706	ortholog_one2one	96.4856	1
ENSGALG00010000621	40.68	ENSAPLG00000011706	ortholog_one2one	96.4856	1
ENSGALG00010000621	40.68	ENSAPLG00000011706	ortholog_one2one	96.4856	1
ENSGALG00010000621	40.68	ENSAPLG00000011706	ortholog_one2one	96.4856	1
ENSGALG00010000621	40.68	ENSAPLG00000011706	ortholog_one2one	96.4856	1
ENSGALG00010000623	59.76	ENSAPLG00000016753	ortholog_one2one	7.42754	0
ENSGALG00010000623	59.76	ENSAPLG00000016753	ortholog_one2one	7.42754	0
ENSGALG00010000626	36.07	ENSAPLG00000022104	ortholog_one2one	74.3723	1
ENSGALG00010000626	36.07	ENSAPLG00000022104	ortholog_one2one	74.3723	1
ENSGALG00010000633	42.73	ENSAPLG00000002792	ortholog_one2one	90.9366	1
ENSGALG00010000633	42.73	ENSAPLG00000002792	ortholog_one2one	90.9366	1
ENSGALG00010000642	35.17	ENSAPLG00000002807	ortholog_one2one	76.25	1
ENSGALG00010000642	35.17	ENSAPLG00000002807	ortholog_one2one	76.25	1
ENSGALG00010000642	35.17	ENSAPLG00000002807	ortholog_one2one	76.25	1
ENSGALG00010000642	35.17	ENSAPLG00000002807	ortholog_one2one	76.25	1
ENSGALG00010000642	35.17	ENSAPLG00000002807	ortholog_one2one	76.25	1
ENSGALG00010000644	37.06	ENSAPLG00000021349	ortholog_one2one	80.1909	1
ENSGALG00010000649	39.40	ENSAPLG00000011309	ortholog_one2one	79.0989	1
ENSGALG00010000649	39.40	ENSAPLG00000011309	ortholog_one2one	79.0989	1
ENSGALG00010000649	39.40	ENSAPLG00000011309	ortholog_one2one	79.0989	1
ENSGALG00010000649	39.40	ENSAPLG00000011309	ortholog_one2one	79.0989	1
ENSGALG00010000652	39.06	ENSAPLG00000011481	ortholog_one2one	50.9434	0
ENSGALG00010000652	39.06	ENSAPLG00000011481	ortholog_one2one	50.9434	0
ENSGALG00010000653	39.11	ENSAPLG00000011518	ortholog_one2one	86.3527	1
ENSGALG00010000674	40.85	ENSAPLG00000004267	ortholog_one2one	93.6585	1
ENSGALG00010000674	40.85	ENSAPLG00000004267	ortholog_one2one	93.6585	1
ENSGALG00010000674	40.85	ENSAPLG00000004267	ortholog_one2one	93.6585	1
ENSGALG00010000684	39.21	ENSAPLG00000004666	ortholog_one2one	83.7931	1
ENSGALG00010000684	39.21	ENSAPLG00000004666	ortholog_one2one	83.7931	1
ENSGALG00010000684	39.21	ENSAPLG00000004666	ortholog_one2one	83.7931	1
ENSGALG00010000684	39.21	ENSAPLG00000004666	ortholog_one2one	83.7931	1
ENSGALG00010000684	39.21	ENSAPLG00000004666	ortholog_one2one	83.7931	1
ENSGALG00010000684	39.21	ENSAPLG00000004666	ortholog_one2one	83.7931	1
ENSGALG00010000684	39.21	ENSAPLG00000004666	ortholog_one2one	83.7931	1
ENSGALG00010000687	40.71	ENSAPLG00000003006	ortholog_one2one	93.7385	1
ENSGALG00010000687	40.71	ENSAPLG00000003006	ortholog_one2one	93.7385	1
ENSGALG00010000687	40.71	ENSAPLG00000003006	ortholog_one2one	93.7385	1
ENSGALG00010000687	40.71	ENSAPLG00000003006	ortholog_one2one	93.7385	1
ENSGALG00010000687	40.71	ENSAPLG00000003006	ortholog_one2one	93.7385	1
ENSGALG00010000695	48.20	ENSAPLG00000011450	ortholog_one2one	87.2675	1
ENSGALG00010000695	48.20	ENSAPLG00000011450	ortholog_one2one	87.2675	1
ENSGALG00010000695	48.20	ENSAPLG00000011450	ortholog_one2one	87.2675	1
ENSGALG00010000695	48.20	ENSAPLG00000011450	ortholog_one2one	87.2675	1
ENSGALG00010000702	38.54	ENSAPLG00000003245	ortholog_one2one	93.3902	1
ENSGALG00010000711	40.83	ENSAPLG00000011597	ortholog_one2one	93.8511	1
ENSGALG00010000711	40.83	ENSAPLG00000011597	ortholog_one2one	93.8511	1
ENSGALG00010000711	40.83	ENSAPLG00000011597	ortholog_one2one	93.8511	1
ENSGALG00010000711	40.83	ENSAPLG00000011597	ortholog_one2one	93.8511	1
ENSGALG00010000711	40.83	ENSAPLG00000011597	ortholog_one2one	93.8511	1
ENSGALG00010000711	40.83	ENSAPLG00000011597	ortholog_one2one	93.8511	1
ENSGALG00010000714	41.20	ENSAPLG00000006921	ortholog_one2one	92.0388	1
ENSGALG00010000714	41.20	ENSAPLG00000006921	ortholog_one2one	92.0388	1
ENSGALG00010000714	41.20	ENSAPLG00000006921	ortholog_one2one	92.0388	1
ENSGALG00010000714	41.20	ENSAPLG00000006921	ortholog_one2one	92.0388	1
ENSGALG00010000714	41.20	ENSAPLG00000006921	ortholog_one2one	92.0388	1
ENSGALG00010000715	45.98	ENSAPLG00000001315	ortholog_one2one	98.4934	1
ENSGALG00010000715	45.98	ENSAPLG00000001315	ortholog_one2one	98.4934	1
ENSGALG00010000717	38.45	ENSAPLG00000011385	ortholog_one2one	70.5521	1
ENSGALG00010000717	38.45	ENSAPLG00000011385	ortholog_one2one	70.5521	1
ENSGALG00010000717	38.45	ENSAPLG00000011385	ortholog_one2one	70.5521	1
ENSGALG00010000720	35.77	ENSAPLG00000011536	ortholog_one2one	98.8154	1
ENSGALG00010000720	35.77	ENSAPLG00000011536	ortholog_one2one	98.8154	1
ENSGALG00010000722	40.29	ENSAPLG00000006461	ortholog_one2one	99.7972	1
ENSGALG00010000722	40.29	ENSAPLG00000006461	ortholog_one2one	99.7972	1
ENSGALG00010000722	40.29	ENSAPLG00000006461	ortholog_one2one	99.7972	1
ENSGALG00010000722	40.29	ENSAPLG00000006461	ortholog_one2one	99.7972	1
ENSGALG00010000722	40.29	ENSAPLG00000006461	ortholog_one2one	99.7972	1
