Q_Gene_ID	GC_content	T_Gene_ID	Orthology	Per_identity	Orthology_confidence
ENSGALG00010000221	65.88	ENSTGUG00000010542	ortholog_one2one	86.7924	1
ENSGALG00010000221	65.88	ENSTGUG00000010542	ortholog_one2one	86.7924	1
ENSGALG00010000223	66.16	ENSTGUG00000010540	ortholog_one2one	77.3842	1
ENSGALG00010000225	63.53	ENSTGUG00000010537	ortholog_one2one	87.2038	1
ENSGALG00010000227	64.48	ENSTGUG00000029373	ortholog_one2one	37.5321	0
ENSGALG00010000232	62.34	ENSTGUG00000020712	ortholog_one2one	77.6596	0
ENSGALG00010000233	44.39	ENSTGUG00000010532	ortholog_one2one	72.6027	1
ENSGALG00010000233	44.39	ENSTGUG00000010532	ortholog_one2one	72.6027	1
ENSGALG00010000233	44.39	ENSTGUG00000010532	ortholog_one2one	72.6027	1
ENSGALG00010000233	44.39	ENSTGUG00000010532	ortholog_one2one	72.6027	1
ENSGALG00010000255	63.99	ENSTGUG00000027506	ortholog_one2one	12.963	0
ENSGALG00010000263	42.76	ENSTGUG00000010514	ortholog_one2one	89.9502	1
ENSGALG00010000263	42.76	ENSTGUG00000010514	ortholog_one2one	89.9502	1
ENSGALG00010000263	42.76	ENSTGUG00000010514	ortholog_one2one	89.9502	1
ENSGALG00010000263	42.76	ENSTGUG00000010514	ortholog_one2one	89.9502	1
ENSGALG00010000263	42.76	ENSTGUG00000010514	ortholog_one2one	89.9502	1
ENSGALG00010000267	65.29	ENSTGUG00000023541	ortholog_one2one	21.197	0
ENSGALG00010000267	65.29	ENSTGUG00000023541	ortholog_one2one	21.197	0
ENSGALG00010000267	65.29	ENSTGUG00000023541	ortholog_one2one	21.197	0
ENSGALG00010000267	65.29	ENSTGUG00000023541	ortholog_one2one	21.197	0
ENSGALG00010000272	60.26	ENSTGUG00000023958	ortholog_one2one	22.1249	0
ENSGALG00010000272	60.26	ENSTGUG00000023958	ortholog_one2one	22.1249	0
ENSGALG00010000281	53.13	ENSTGUG00000010563	ortholog_one2one	83.5351	1
ENSGALG00010000281	53.13	ENSTGUG00000010563	ortholog_one2one	83.5351	1
ENSGALG00010000281	53.13	ENSTGUG00000010563	ortholog_one2one	83.5351	1
ENSGALG00010000286	69.85	ENSTGUG00000024830	ortholog_one2one	35.0438	0
ENSGALG00010000287	48.34	ENSTGUG00000010561	ortholog_one2one	60.1036	1
ENSGALG00010000288	61.13	ENSTGUG00000021709	ortholog_one2one	57.2985	0
ENSGALG00010000298	64.34	ENSTGUG00000023323	ortholog_one2one	71.2991	1
ENSGALG00010000301	57.83	ENSTGUG00000010494	ortholog_one2one	83.0508	1
ENSGALG00010000306	66.06	ENSTGUG00000024851	ortholog_one2one	15.1289	0
ENSGALG00010000307	56.82	ENSTGUG00000010490	ortholog_one2one	49.6154	0
ENSGALG00010000307	56.82	ENSTGUG00000010490	ortholog_one2one	49.6154	0
ENSGALG00010000312	65.15	ENSTGUG00000019028	ortholog_one2one	78.6047	1
ENSGALG00010000323	57.58	ENSTGUG00000015581	ortholog_one2one	91.4228	1
ENSGALG00010000323	57.58	ENSTGUG00000015581	ortholog_one2one	91.4228	1
ENSGALG00010000323	57.58	ENSTGUG00000015581	ortholog_one2one	91.4228	1
ENSGALG00010000331	68.07	ENSTGUG00000024787	ortholog_one2one	24.0715	0
ENSGALG00010000338	58.01	ENSTGUG00000024627	ortholog_one2one	12.2592	0
ENSGALG00010000338	58.01	ENSTGUG00000024627	ortholog_one2one	12.2592	0
ENSGALG00010000341	51.88	ENSTGUG00000010419	ortholog_one2one	76.0163	1
ENSGALG00010000346	54.63	ENSTGUG00000026211	ortholog_one2one	67.2884	0
ENSGALG00010000350	55.83	ENSTGUG00000027920	ortholog_one2one	70.1835	1
ENSGALG00010000350	55.83	ENSTGUG00000027920	ortholog_one2one	70.1835	1
ENSGALG00010000350	55.83	ENSTGUG00000027920	ortholog_one2one	70.1835	1
ENSGALG00010000350	55.83	ENSTGUG00000027920	ortholog_one2one	70.1835	1
ENSGALG00010000350	55.83	ENSTGUG00000027920	ortholog_one2one	70.1835	1
ENSGALG00010000350	55.83	ENSTGUG00000027920	ortholog_one2one	70.1835	1
ENSGALG00010000376	46.07	ENSTGUG00000010495	ortholog_one2one	90.4698	1
ENSGALG00010000376	46.07	ENSTGUG00000010495	ortholog_one2one	90.4698	1
ENSGALG00010000377	60.41	ENSTGUG00000023592	ortholog_one2one	39.1459	0
ENSGALG00010000384	50.68	ENSTGUG00000020996	ortholog_one2one	48.5944	0
ENSGALG00010000387	65.16	ENSTGUG00000022586	ortholog_one2one	92.2697	1
ENSGALG00010000404	65.61	ENSTGUG00000015602	ortholog_one2one	41.5272	0
ENSGALG00010000404	65.61	ENSTGUG00000015602	ortholog_one2one	41.5272	0
ENSGALG00010000406	59.06	ENSTGUG00000021389	ortholog_one2one	70.2929	1
ENSGALG00010000406	59.06	ENSTGUG00000021389	ortholog_one2one	70.2929	1
ENSGALG00010000407	64.11	ENSTGUG00000015624	ortholog_one2one	89.3564	1
ENSGALG00010000407	64.11	ENSTGUG00000015624	ortholog_one2one	89.3564	1
ENSGALG00010000412	62.46	ENSTGUG00000015633	ortholog_one2one	59.203	1
ENSGALG00010000412	62.46	ENSTGUG00000015633	ortholog_one2one	59.203	1
ENSGALG00010000412	62.46	ENSTGUG00000015633	ortholog_one2one	59.203	1
ENSGALG00010000431	50.69	ENSTGUG00000010632	ortholog_one2one	94.281	1
ENSGALG00010000431	50.69	ENSTGUG00000010632	ortholog_one2one	94.281	1
ENSGALG00010000431	50.69	ENSTGUG00000010632	ortholog_one2one	94.281	1
ENSGALG00010000431	50.69	ENSTGUG00000010632	ortholog_one2one	94.281	1
ENSGALG00010000431	50.69	ENSTGUG00000010632	ortholog_one2one	94.281	1
ENSGALG00010000431	50.69	ENSTGUG00000010632	ortholog_one2one	94.281	1
ENSGALG00010000431	50.69	ENSTGUG00000010632	ortholog_one2one	94.281	1
ENSGALG00010000431	50.69	ENSTGUG00000010632	ortholog_one2one	94.281	1
ENSGALG00010000432	59.84	ENSTGUG00000021153	ortholog_one2one	0.165563	0
ENSGALG00010000432	59.84	ENSTGUG00000021153	ortholog_one2one	0.165563	0
ENSGALG00010000432	59.84	ENSTGUG00000021153	ortholog_one2one	0.165563	0
ENSGALG00010000433	61.96	ENSTGUG00000010630	ortholog_one2one	70.4082	1
ENSGALG00010000435	58.04	ENSTGUG00000010608	ortholog_one2one	41.22	0
ENSGALG00010000441	63.02	ENSTGUG00000010604	ortholog_one2one	90.8082	1
ENSGALG00010000441	63.02	ENSTGUG00000010604	ortholog_one2one	90.8082	1
ENSGALG00010000442	52.05	ENSTGUG00000010597	ortholog_one2one	78.733	1
ENSGALG00010000442	52.05	ENSTGUG00000010597	ortholog_one2one	78.733	1
ENSGALG00010000443	54.29	ENSTGUG00000020925	ortholog_one2one	95.896	1
ENSGALG00010000444	50.03	ENSTGUG00000009017	ortholog_one2one	83.4571	1
ENSGALG00010000444	50.03	ENSTGUG00000009017	ortholog_one2one	83.4571	1
ENSGALG00010000445	59.80	ENSTGUG00000029257	ortholog_one2one	99.0476	1
ENSGALG00010000445	59.80	ENSTGUG00000029257	ortholog_one2one	99.0476	1
ENSGALG00010000447	59.58	ENSTGUG00000028861	ortholog_one2one	61.3636	0
ENSGALG00010000447	59.58	ENSTGUG00000028861	ortholog_one2one	61.3636	0
ENSGALG00010000448	53.16	ENSTGUG00000026967	ortholog_one2one	15.8311	0
ENSGALG00010000449	67.09	ENSTGUG00000009057	ortholog_one2one	76.3668	1
ENSGALG00010000449	67.09	ENSTGUG00000009057	ortholog_one2one	76.3668	1
ENSGALG00010000452	64.50	ENSTGUG00000009070	ortholog_one2one	74.0806	1
ENSGALG00010000453	62.49	ENSTGUG00000022998	ortholog_one2one	62.4242	1
ENSGALG00010000454	55.14	ENSTGUG00000022793	ortholog_one2one	21.4744	0
ENSGALG00010000454	55.14	ENSTGUG00000022793	ortholog_one2one	21.4744	0
ENSGALG00010000457	45.06	ENSTGUG00000009086	ortholog_one2one	95.8384	1
ENSGALG00010000457	45.06	ENSTGUG00000009086	ortholog_one2one	95.8384	1
ENSGALG00010000458	61.02	ENSTGUG00000019063	ortholog_one2one	24.1824	0
ENSGALG00010000466	46.19	ENSTGUG00000010359	ortholog_one2one	94.0692	1
ENSGALG00010000466	46.19	ENSTGUG00000010359	ortholog_one2one	94.0692	1
ENSGALG00010000466	46.19	ENSTGUG00000010359	ortholog_one2one	94.0692	1
ENSGALG00010000468	66.50	ENSTGUG00000019943	ortholog_one2one	46.5875	0
ENSGALG00010000468	66.50	ENSTGUG00000019943	ortholog_one2one	46.5875	0
ENSGALG00010000470	44.24	ENSTGUG00000010355	ortholog_one2one	63.4043	1
ENSGALG00010000470	44.24	ENSTGUG00000010355	ortholog_one2one	63.4043	1
ENSGALG00010000475	47.85	ENSTGUG00000010340	ortholog_one2one	91.9643	1
ENSGALG00010000475	47.85	ENSTGUG00000010340	ortholog_one2one	91.9643	1
ENSGALG00010000479	47.74	ENSTGUG00000010337	ortholog_one2one	93.1707	1
ENSGALG00010000485	41.54	ENSTGUG00000008964	ortholog_one2one	92.0429	1
ENSGALG00010000485	41.54	ENSTGUG00000008964	ortholog_one2one	92.0429	1
ENSGALG00010000485	41.54	ENSTGUG00000008964	ortholog_one2one	92.0429	1
ENSGALG00010000491	65.30	ENSTGUG00000026403	ortholog_one2one	38.4513	0
ENSGALG00010000491	65.30	ENSTGUG00000026403	ortholog_one2one	38.4513	0
ENSGALG00010000501	67.98	ENSTGUG00000027442	ortholog_one2one	52.0064	0
ENSGALG00010000501	67.98	ENSTGUG00000027442	ortholog_one2one	52.0064	0
ENSGALG00010000501	67.98	ENSTGUG00000027442	ortholog_one2one	52.0064	0
ENSGALG00010000501	67.98	ENSTGUG00000027442	ortholog_one2one	52.0064	0
ENSGALG00010000507	67.10	ENSTGUG00000027348	ortholog_one2one	26.3789	0
ENSGALG00010000529	59.92	ENSTGUG00000027054	ortholog_one2one	71.8196	1
ENSGALG00010000529	59.92	ENSTGUG00000027054	ortholog_one2one	71.8196	1
ENSGALG00010000529	59.92	ENSTGUG00000027054	ortholog_one2one	71.8196	1
ENSGALG00010000546	73.20	ENSTGUG00000019325	ortholog_one2one	69.3811	1
ENSGALG00010000546	73.20	ENSTGUG00000019325	ortholog_one2one	69.3811	1
ENSGALG00010000555	64.61	ENSTGUG00000025728	ortholog_one2one	93.3824	1
ENSGALG00010000555	64.61	ENSTGUG00000025728	ortholog_one2one	93.3824	1
ENSGALG00010000555	64.61	ENSTGUG00000025728	ortholog_one2one	93.3824	1
ENSGALG00010000561	70.63	ENSTGUG00000025402	ortholog_one2one	57.5758	1
ENSGALG00010000569	65.56	ENSTGUG00000026572	ortholog_one2one	30.4627	0
ENSGALG00010000569	65.56	ENSTGUG00000026572	ortholog_one2one	30.4627	0
ENSGALG00010000576	53.21	ENSTGUG00000010372	ortholog_one2one	93.6718	1
ENSGALG00010000576	53.21	ENSTGUG00000010372	ortholog_one2one	93.6718	1
ENSGALG00010000579	59.02	ENSTGUG00000027171	ortholog_one2one	6.99433	0
ENSGALG00010000579	59.02	ENSTGUG00000027171	ortholog_one2one	6.99433	0
ENSGALG00010000579	59.02	ENSTGUG00000027171	ortholog_one2one	6.99433	0
ENSGALG00010000579	59.02	ENSTGUG00000027171	ortholog_one2one	6.99433	0
ENSGALG00010000579	59.02	ENSTGUG00000027171	ortholog_one2one	6.99433	0
ENSGALG00010000579	59.02	ENSTGUG00000027171	ortholog_one2one	6.99433	0
ENSGALG00010000579	59.02	ENSTGUG00000027171	ortholog_one2one	6.99433	0
ENSGALG00010000591	45.58	ENSTGUG00000021210	ortholog_one2one	76.5668	1
ENSGALG00010000591	45.58	ENSTGUG00000021210	ortholog_one2one	76.5668	1
ENSGALG00010000592	39.61	ENSTGUG00000007632	ortholog_one2one	98.7061	1
ENSGALG00010000593	39.51	ENSTGUG00000007661	ortholog_one2one	73.7991	1
ENSGALG00010000593	39.51	ENSTGUG00000007661	ortholog_one2one	73.7991	1
ENSGALG00010000595	41.57	ENSTGUG00000007271	ortholog_one2one	96.0194	1
ENSGALG00010000595	41.57	ENSTGUG00000007271	ortholog_one2one	96.0194	1
ENSGALG00010000595	41.57	ENSTGUG00000007271	ortholog_one2one	96.0194	1
ENSGALG00010000595	41.57	ENSTGUG00000007271	ortholog_one2one	96.0194	1
ENSGALG00010000597	35.27	ENSTGUG00000001934	ortholog_one2one	92.5972	1
ENSGALG00010000597	35.27	ENSTGUG00000001934	ortholog_one2one	92.5972	1
ENSGALG00010000597	35.27	ENSTGUG00000001934	ortholog_one2one	92.5972	1
ENSGALG00010000603	45.12	ENSTGUG00000007377	ortholog_one2one	52.8424	1
ENSGALG00010000603	45.12	ENSTGUG00000007377	ortholog_one2one	52.8424	1
ENSGALG00010000603	45.12	ENSTGUG00000007377	ortholog_one2one	52.8424	1
ENSGALG00010000603	45.12	ENSTGUG00000007377	ortholog_one2one	52.8424	1
ENSGALG00010000603	45.12	ENSTGUG00000007377	ortholog_one2one	52.8424	1
ENSGALG00010000605	36.89	ENSTGUG00000007392	ortholog_one2one	76.9968	1
ENSGALG00010000605	36.89	ENSTGUG00000007392	ortholog_one2one	76.9968	1
ENSGALG00010000606	44.68	ENSTGUG00000024835	ortholog_one2one	85.2941	1
ENSGALG00010000609	58.81	ENSTGUG00000023896	ortholog_one2one	32.1859	0
ENSGALG00010000614	58.95	ENSTGUG00000020078	ortholog_one2one	77.8032	0
ENSGALG00010000618	57.49	ENSTGUG00000027190	ortholog_one2one	27.0769	0
ENSGALG00010000621	40.68	ENSTGUG00000007854	ortholog_one2one	82.3362	1
ENSGALG00010000621	40.68	ENSTGUG00000007854	ortholog_one2one	82.3362	1
ENSGALG00010000621	40.68	ENSTGUG00000007854	ortholog_one2one	82.3362	1
ENSGALG00010000621	40.68	ENSTGUG00000007854	ortholog_one2one	82.3362	1
ENSGALG00010000621	40.68	ENSTGUG00000007854	ortholog_one2one	82.3362	1
ENSGALG00010000621	40.68	ENSTGUG00000007854	ortholog_one2one	82.3362	1
ENSGALG00010000626	36.07	ENSTGUG00000025801	ortholog_one2one	85.2761	0
ENSGALG00010000626	36.07	ENSTGUG00000025801	ortholog_one2one	85.2761	0
ENSGALG00010000633	42.73	ENSTGUG00000007906	ortholog_one2one	87.9154	1
ENSGALG00010000633	42.73	ENSTGUG00000007906	ortholog_one2one	87.9154	1
ENSGALG00010000649	39.40	ENSTGUG00000007771	ortholog_one2one	83.0287	1
ENSGALG00010000649	39.40	ENSTGUG00000007771	ortholog_one2one	83.0287	1
ENSGALG00010000649	39.40	ENSTGUG00000007771	ortholog_one2one	83.0287	1
ENSGALG00010000649	39.40	ENSTGUG00000007771	ortholog_one2one	83.0287	1
ENSGALG00010000650	58.59	ENSTGUG00000022107	ortholog_one2one	68.7361	1
ENSGALG00010000650	58.59	ENSTGUG00000022107	ortholog_one2one	68.7361	1
ENSGALG00010000650	58.59	ENSTGUG00000022107	ortholog_one2one	68.7361	1
ENSGALG00010000650	58.59	ENSTGUG00000022107	ortholog_one2one	68.7361	1
ENSGALG00010000651	57.69	ENSTGUG00000007833	ortholog_one2one	91.9363	0
ENSGALG00010000651	57.69	ENSTGUG00000007833	ortholog_one2one	91.9363	0
ENSGALG00010000651	57.69	ENSTGUG00000007833	ortholog_one2one	91.9363	0
ENSGALG00010000651	57.69	ENSTGUG00000007833	ortholog_one2one	91.9363	0
ENSGALG00010000651	57.69	ENSTGUG00000007833	ortholog_one2one	91.9363	0
ENSGALG00010000651	57.69	ENSTGUG00000007833	ortholog_one2one	91.9363	0
ENSGALG00010000652	39.06	ENSTGUG00000007786	ortholog_one2one	46.7626	0
ENSGALG00010000652	39.06	ENSTGUG00000007786	ortholog_one2one	46.7626	0
ENSGALG00010000653	39.11	ENSTGUG00000007789	ortholog_one2one	87.5458	1
ENSGALG00010000660	59.33	ENSTGUG00000025765	ortholog_one2one	17.7239	0
ENSGALG00010000660	59.33	ENSTGUG00000025765	ortholog_one2one	17.7239	0
ENSGALG00010000674	40.85	ENSTGUG00000007941	ortholog_one2one	97.9866	1
ENSGALG00010000674	40.85	ENSTGUG00000007941	ortholog_one2one	97.9866	1
ENSGALG00010000674	40.85	ENSTGUG00000007941	ortholog_one2one	97.9866	1
ENSGALG00010000684	39.21	ENSTGUG00000007976	ortholog_one2one	78.1766	1
ENSGALG00010000684	39.21	ENSTGUG00000007976	ortholog_one2one	78.1766	1
ENSGALG00010000684	39.21	ENSTGUG00000007976	ortholog_one2one	78.1766	1
ENSGALG00010000684	39.21	ENSTGUG00000007976	ortholog_one2one	78.1766	1
ENSGALG00010000684	39.21	ENSTGUG00000007976	ortholog_one2one	78.1766	1
ENSGALG00010000684	39.21	ENSTGUG00000007976	ortholog_one2one	78.1766	1
ENSGALG00010000684	39.21	ENSTGUG00000007976	ortholog_one2one	78.1766	1
ENSGALG00010000687	40.71	ENSTGUG00000007910	ortholog_one2one	86.7403	1
ENSGALG00010000687	40.71	ENSTGUG00000007910	ortholog_one2one	86.7403	1
ENSGALG00010000687	40.71	ENSTGUG00000007910	ortholog_one2one	86.7403	1
ENSGALG00010000687	40.71	ENSTGUG00000007910	ortholog_one2one	86.7403	1
ENSGALG00010000687	40.71	ENSTGUG00000007910	ortholog_one2one	86.7403	1
ENSGALG00010000695	48.20	ENSTGUG00000007929	ortholog_one2one	83.4543	1
ENSGALG00010000695	48.20	ENSTGUG00000007929	ortholog_one2one	83.4543	1
ENSGALG00010000695	48.20	ENSTGUG00000007929	ortholog_one2one	83.4543	1
ENSGALG00010000695	48.20	ENSTGUG00000007929	ortholog_one2one	83.4543	1
ENSGALG00010000702	38.54	ENSTGUG00000007930	ortholog_one2one	92.3711	1
ENSGALG00010000708	56.81	ENSTGUG00000022126	ortholog_one2one	10.1806	0
ENSGALG00010000711	40.83	ENSTGUG00000012596	ortholog_one2one	95.8199	1
ENSGALG00010000711	40.83	ENSTGUG00000012596	ortholog_one2one	95.8199	1
ENSGALG00010000711	40.83	ENSTGUG00000012596	ortholog_one2one	95.8199	1
ENSGALG00010000711	40.83	ENSTGUG00000012596	ortholog_one2one	95.8199	1
ENSGALG00010000711	40.83	ENSTGUG00000012596	ortholog_one2one	95.8199	1
ENSGALG00010000711	40.83	ENSTGUG00000012596	ortholog_one2one	95.8199	1
ENSGALG00010000714	41.20	ENSTGUG00000027230	ortholog_one2one	95.3157	1
ENSGALG00010000714	41.20	ENSTGUG00000027230	ortholog_one2one	95.3157	1
ENSGALG00010000714	41.20	ENSTGUG00000027230	ortholog_one2one	95.3157	1
ENSGALG00010000714	41.20	ENSTGUG00000027230	ortholog_one2one	95.3157	1
