""	"Group"	"Codon_freq"	"Foreground_Species"	"Background_Species"	"ω_value_M0"	"lnL_M0"	"np_M0"	"ω_value_branch_neutral_foreground"	"ω_value_branch_neutral_background"	"lnL_bneutral"	"np_bneutral"	"ω_value_branchfree_foreground"	"ω_value_branchfree_background"	"lnL_bfree"	"np_bfree"	"pvalm0_bfree"	"pavalbne_bfree"	"adjusted_pvalm0_bfree"	"adjusted_pavalbne_bfree"
"121"	"Birds1"	"F1x4"	"Apteryx_mantelli"	"Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_rowi,Casuarius_casuarius,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Cairina_moschata"	0.33527	-3724.271152	39	1	0.33527	-3724.271151	39	1.23448	0.33527	-3724.271151	40	0.998871621274596	1	1	1
"122"	"Birds1"	"F3x4"	"Apteryx_mantelli"	"Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_rowi,Casuarius_casuarius,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Cairina_moschata"	0.34869	-3723.917604	39	1	0.34869	-3723.917606	39	0.45742	0.34869	-3723.917605	40	1	0.998871621274596	1	1
"123"	"Birds1"	"F1x4"	"Apteryx_rowi"	"Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_mantelli,Casuarius_casuarius,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Cairina_moschata"	0.33527	-3724.271152	39	1	0.33527	-3724.271151	39	0.47631	0.33527	-3724.271152	40	1	1	1	1
"124"	"Birds1"	"F3x4"	"Apteryx_rowi"	"Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_mantelli,Casuarius_casuarius,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Cairina_moschata"	0.34869	-3723.917604	39	1	0.34869	-3723.917606	39	0.43409	0.34869	-3723.917605	40	1	0.998871621274596	1	1
"125"	"Birds1"	"F1x4"	"Asarcornis_scutulata"	"Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_mantelli,Apteryx_rowi,Casuarius_casuarius,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Cairina_moschata"	0.33527	-3724.271152	39	1	0.34175	-3727.015781	39	0.07953	0.34098	-3723.126637	40	0.130291327513343	0.005287788467101	0.529291730408256	0.0178830041721292
"126"	"Birds1"	"F3x4"	"Asarcornis_scutulata"	"Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_mantelli,Apteryx_rowi,Casuarius_casuarius,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Cairina_moschata"	0.34869	-3723.917604	39	1	0.35535	-3726.55373	39	0.08162	0.3547	-3722.749883	40	0.126459091530756	0.005811976355942	0.529291730408256	0.0178830041721292
"127"	"Birds1"	"F1x4"	"Aythya_fuligula"	"Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_mantelli,Apteryx_rowi,Casuarius_casuarius,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Cairina_moschata"	0.33527	-3724.271152	39	1	0.34176	-3727.020917	39	0.07929	0.34099	-3723.120831	40	0.129320537166725	0.005224126136394	0.529291730408256	0.0178830041721292
"128"	"Birds1"	"F3x4"	"Aythya_fuligula"	"Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_mantelli,Apteryx_rowi,Casuarius_casuarius,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Cairina_moschata"	0.34869	-3723.917604	39	1	0.35537	-3726.558459	39	0.08142	0.35472	-3722.745	40	0.12566878673079	0.005750348318415	0.529291730408256	0.0178830041721292
"129"	"Birds1"	"F1x4"	"Branta_canadensis"	"Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_mantelli,Apteryx_rowi,Casuarius_casuarius,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Cairina_moschata"	0.33527	-3724.271152	39	1	0.34019	-3726.423702	39	0.09608	0.33961	-3723.496619	40	0.213273377540279	0.015540220466566	0.529291730408256	0.0365652246272141
"130"	"Birds1"	"F3x4"	"Branta_canadensis"	"Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_mantelli,Apteryx_rowi,Casuarius_casuarius,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Cairina_moschata"	0.34869	-3723.917604	39	1	0.35375	-3725.983276	39	0.09885	0.35325	-3723.128275	40	0.208954103693383	0.016868520179335	0.529291730408256	0.0374856003985222
"131"	"Birds1"	"F1x4"	"Cairina_moschata"	"Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_mantelli,Apteryx_rowi,Casuarius_casuarius,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis"	0.33527	-3724.271152	39	1	0.34961	-3730.083481	39	0.06866	0.34878	-3721.425633	40	0.017051765516968	3.16561259545279e-05	0.34103531033936	0.000633122519090558
"132"	"Birds1"	"F3x4"	"Cairina_moschata"	"Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_mantelli,Apteryx_rowi,Casuarius_casuarius,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis"	0.34869	-3723.917604	39	1	0.36386	-3729.718122	39	0.07099	0.36328	-3720.993419	40	0.015591486174913	2.9505647016694e-05	0.34103531033936	0.000633122519090558
"133"	"Birds1"	"F1x4"	"Casuarius_casuarius"	"Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_mantelli,Apteryx_rowi,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Cairina_moschata"	0.33527	-3724.271152	39	1	0.33497	-3725.204784	39	0.3562	0.33489	-3724.267807	40	0.934811783697298	0.171022909198802	1	0.273636654718083
"134"	"Birds1"	"F3x4"	"Casuarius_casuarius"	"Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_mantelli,Apteryx_rowi,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Cairina_moschata"	0.34869	-3723.917604	39	1	0.34829	-3724.775794	39	0.37352	0.34824	-3723.913257	40	0.925711609135141	0.189041217787613	1	0.290832642750174
"135"	"Birds1"	"F1x4"	"Cygnus_atratus"	"Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_mantelli,Apteryx_rowi,Casuarius_casuarius,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Oxyura_jamaicensis,Cairina_moschata"	0.33527	-3724.271152	39	1	0.33514	-3724.48453	39	0.38484	0.33505	-3724.266404	40	0.922371086810074	0.508937024954492	1	0.746531552411744
"136"	"Birds1"	"F3x4"	"Cygnus_atratus"	"Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_mantelli,Apteryx_rowi,Casuarius_casuarius,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Oxyura_jamaicensis,Cairina_moschata"	0.34869	-3723.917604	39	1	0.34855	-3724.117816	39	0.39697	0.34847	-3723.913409	40	0.927018280226314	0.522572086688221	1	0.746531552411744
"137"	"Birds1"	"F1x4"	"Cygnus_olor"	"Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_mantelli,Apteryx_rowi,Casuarius_casuarius,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_atratus,Oxyura_jamaicensis,Cairina_moschata"	0.33527	-3724.271152	39	1	0.33691	-3724.916321	39	1e-04	0.33678	-3723.646385	40	0.26364149941783	0.111003784878524	0.529291730408256	0.206758673810369
"138"	"Birds1"	"F3x4"	"Cygnus_olor"	"Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_mantelli,Apteryx_rowi,Casuarius_casuarius,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_atratus,Oxyura_jamaicensis,Cairina_moschata"	0.34869	-3723.917604	39	1	0.35038	-3724.539077	39	1e-04	0.35027	-3723.286709	40	0.261312539799372	0.113504504274124	0.529291730408256	0.206758673810369
"139"	"Birds1"	"F1x4"	"Dromaius_novaehollandiae"	"Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_mantelli,Apteryx_rowi,Casuarius_casuarius,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Cairina_moschata"	0.33527	-3724.271152	39	1	0.3304	-3723.597405	39	0.89436	0.33041	-3723.58964	40	0.243014082804203	0.900824852809517	0.529291730408256	1
"140"	"Birds1"	"F3x4"	"Dromaius_novaehollandiae"	"Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_mantelli,Apteryx_rowi,Casuarius_casuarius,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Cairina_moschata"	0.34869	-3723.917604	39	1	0.34364	-3723.242529	39	0.92891	0.34364	-3723.239119	40	0.244063298042563	0.934182887504658	0.529291730408256	1
"141"	"Birds1"	"F1x4"	"Nothoprocta_perdicaria"	"Struthio_camelus,Tinamus_guttatus,Apteryx_mantelli,Apteryx_rowi,Casuarius_casuarius,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Cairina_moschata"	0.33527	-3724.271152	39	1	0.34291	-3730.456533	39	0.22207	0.34482	-3723.72129	40	0.294326682740415	0.000242345528094	0.535139423164391	0.00304414545161
"142"	"Birds1"	"F3x4"	"Nothoprocta_perdicaria"	"Struthio_camelus,Tinamus_guttatus,Apteryx_mantelli,Apteryx_rowi,Casuarius_casuarius,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Cairina_moschata"	0.34869	-3723.917604	39	1	0.35689	-3729.863379	39	0.22889	0.35885	-3723.341862	40	0.283238711828058	0.000304414545161	0.535139423164391	0.00304414545161
"143"	"Birds1"	"F1x4"	"Oxyura_jamaicensis"	"Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_mantelli,Apteryx_rowi,Casuarius_casuarius,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Cairina_moschata"	0.33527	-3724.271152	39	1	0.34335	-3728.226634	39	0.13311	0.34321	-3723.23559	40	0.150110854954924	0.001580703365186	0.529291730408256	0.00903259065820572
"144"	"Birds1"	"F3x4"	"Oxyura_jamaicensis"	"Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_mantelli,Apteryx_rowi,Casuarius_casuarius,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Cairina_moschata"	0.34869	-3723.917604	39	1	0.35706	-3727.706292	39	0.1373	0.357	-3722.865054	40	0.146808745406506	0.001860337641643	0.529291730408256	0.009301688208215
"145"	"Birds1"	"F1x4"	"Rhea_americana"	"Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_mantelli,Apteryx_rowi,Casuarius_casuarius,Dromaius_novaehollandiae,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Cairina_moschata"	0.33527	-3724.271152	39	1	0.33498	-3728.322335	39	0.3538	0.33379	-3724.259009	40	0.876159407419921	0.004361922037194	1	0.0178830041721292
"146"	"Birds1"	"F3x4"	"Rhea_americana"	"Struthio_camelus,Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_mantelli,Apteryx_rowi,Casuarius_casuarius,Dromaius_novaehollandiae,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Cairina_moschata"	0.34869	-3723.917604	39	1	0.34788	-3727.601164	39	0.37097	0.34692	-3723.901565	40	0.857856573499876	0.006525296265203	1	0.0186437036148657
"147"	"Birds1"	"F1x4"	"Struthio_camelus"	"Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_mantelli,Apteryx_rowi,Casuarius_casuarius,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Cairina_moschata"	0.33527	-3724.271152	39	1	0.32467	-3724.826653	39	0.52192	0.32513	-3723.62378	40	0.255175529068828	0.120890482507481	0.529291730408256	0.210244317404315
"148"	"Birds1"	"F3x4"	"Struthio_camelus"	"Nothoprocta_perdicaria,Tinamus_guttatus,Apteryx_mantelli,Apteryx_rowi,Casuarius_casuarius,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Cairina_moschata"	0.34869	-3723.917604	39	1	0.33735	-3724.241956	39	0.55121	0.33786	-3723.228727	40	0.240484093573782	0.154580502442177	0.529291730408256	0.257634170736962
"149"	"Birds1"	"F1x4"	"Tinamus_guttatus"	"Struthio_camelus,Nothoprocta_perdicaria,Apteryx_mantelli,Apteryx_rowi,Casuarius_casuarius,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Cairina_moschata"	0.33527	-3724.271152	39	1	0.34129	-3729.747389	39	0.24193	0.34251	-3723.935937	40	0.412901729644711	0.0006514460998	0.688169549407852	0.00520399066982
"150"	"Birds1"	"F3x4"	"Tinamus_guttatus"	"Struthio_camelus,Nothoprocta_perdicaria,Apteryx_mantelli,Apteryx_rowi,Casuarius_casuarius,Dromaius_novaehollandiae,Rhea_americana,Anseranas_semipalmata,Anas_platyrhynchos,Aythya_fuligula,Asarcornis_scutulata,Branta_canadensis,Anser_cygnoides,Anser_brachyrhynchus,Anser_indicus,Cygnus_olor,Cygnus_atratus,Oxyura_jamaicensis,Cairina_moschata"	0.34869	-3723.917604	39	1	0.35531	-3729.197248	39	0.24815	0.35652	-3723.553845	40	0.393688886208008	0.000780598600473	0.684676323840014	0.00520399066982
