""	"Group"	"Codon_freq"	"Foreground_Species"	"Background_Species"	"ω_value_M0"	"lnL_M0"	"np_M0"	"ω_value_branch_neutral_foreground"	"ω_value_branch_neutral_background"	"lnL_bneutral"	"np_bneutral"	"ω_value_branchfree_foreground"	"ω_value_branchfree_background"	"lnL_bfree"	"np_bfree"	"pvalm0_bfree"	"pavalbne_bfree"	"adjusted_pvalm0_bfree"	"adjusted_pavalbne_bfree"
"647"	"Testudines"	"F1x4"	"Gopherus_flavomarginatus"	"Pelodiscus_sinensis,Malaclemys_terrapin,Trachemys_scripta,Chrysemys_picta,Terrapene_carolina,Mauremys_mutica,Mauremys_reevesii,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea"	0.40182	-2370.304223	23	1	0.40529	-2371.433805	23	0.31042	0.40526	-2370.24288	24	0.726139369112652	0.122752102302938	0.792152039031984	0.20684973002092
"648"	"Testudines"	"F3x4"	"Gopherus_flavomarginatus"	"Pelodiscus_sinensis,Malaclemys_terrapin,Trachemys_scripta,Chrysemys_picta,Terrapene_carolina,Mauremys_mutica,Mauremys_reevesii,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea"	0.42576	-2377.027891	23	1	0.42923	-2378.047473	23	0.32844	0.42942	-2376.965948	24	0.724857438218835	0.14136384917809	0.792152039031984	0.212045773767135
"649"	"Testudines"	"F1x4"	"Malaclemys_terrapin"	"Pelodiscus_sinensis,Trachemys_scripta,Chrysemys_picta,Terrapene_carolina,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea"	0.40182	-2370.304223	23	1	0.40182	-2370.304228	23	2.8242	0.40182	-2370.304231	24	1	1	1	1
"650"	"Testudines"	"F3x4"	"Malaclemys_terrapin"	"Pelodiscus_sinensis,Trachemys_scripta,Chrysemys_picta,Terrapene_carolina,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea"	0.42576	-2377.027891	23	1	0.42576	-2377.027903	23	7.92613	0.42576	-2377.027917	24	1	1	1	1
"651"	"Testudines"	"F1x4"	"Mauremys_mutica"	"Pelodiscus_sinensis,Malaclemys_terrapin,Trachemys_scripta,Chrysemys_picta,Terrapene_carolina,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea"	0.40182	-2370.304223	23	1	0.41438	-2372.258138	23	0.08889	0.41348	-2369.134646	24	0.126158052139205	0.012440495299727	0.50463220855682	0.088074297720102
"652"	"Testudines"	"F3x4"	"Mauremys_mutica"	"Pelodiscus_sinensis,Malaclemys_terrapin,Trachemys_scripta,Chrysemys_picta,Terrapene_carolina,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea"	0.42576	-2377.027891	23	1	0.43876	-2378.832694	23	0.09412	0.43812	-2375.855401	24	0.125687174713789	0.014679049620017	0.50463220855682	0.088074297720102
"653"	"Testudines"	"F1x4"	"Mauremys_reevesii"	"Pelodiscus_sinensis,Malaclemys_terrapin,Trachemys_scripta,Chrysemys_picta,Terrapene_carolina,Mauremys_mutica,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea"	0.40182	-2370.304223	23	1	0.39901	-2370.217356	23	0.72141	0.39895	-2370.183613	24	0.623326351805131	0.795032957097806	0.749291837071306	0.903619546487539
"654"	"Testudines"	"F3x4"	"Mauremys_reevesii"	"Pelodiscus_sinensis,Malaclemys_terrapin,Trachemys_scripta,Chrysemys_picta,Terrapene_carolina,Mauremys_mutica,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea"	0.42576	-2377.027891	23	1	0.42276	-2376.931546	23	0.76252	0.42272	-2376.908032	24	0.624409864226088	0.828317917613577	0.749291837071306	0.903619546487539
"655"	"Testudines"	"F1x4"	"Pelodiscus_sinensis"	"Malaclemys_terrapin,Trachemys_scripta,Chrysemys_picta,Terrapene_carolina,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea"	0.40182	-2370.304223	23	1	0.45909	-2380.792115	23	0.30225	0.45052	-2369.338	24	0.164491088462101	1.69922752118866e-06	0.521379020076874	4.07814605085278e-05
"656"	"Testudines"	"F3x4"	"Pelodiscus_sinensis"	"Malaclemys_terrapin,Trachemys_scripta,Chrysemys_picta,Terrapene_carolina,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea"	0.42576	-2377.027891	23	1	0.48067	-2386.338874	23	0.32338	0.47516	-2376.138218	24	0.18222965437808	6.27867351344689e-06	0.521379020076874	7.53440821613627e-05
"657"	"Testudines"	"F1x4"	"Terrapene_carolina"	"Pelodiscus_sinensis,Malaclemys_terrapin,Trachemys_scripta,Chrysemys_picta,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea"	0.40182	-2370.304223	23	1	0.39854	-2369.97556	23	999	0.39863	-2369.67425	24	0.261661312297984	0.437580119863705	0.52668115832607	0.583440159818273
"658"	"Testudines"	"F3x4"	"Terrapene_carolina"	"Pelodiscus_sinensis,Malaclemys_terrapin,Trachemys_scripta,Chrysemys_picta,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea"	0.42576	-2377.027891	23	1	0.42232	-2376.716636	23	999	0.42239	-2376.402336	24	0.263340579163035	0.427869308527118	0.52668115832607	0.583440159818273
"659"	"Testudines"	"F1x4"	"Trachemys_scripta"	"Pelodiscus_sinensis,Malaclemys_terrapin,Chrysemys_picta,Terrapene_carolina,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea"	0.40182	-2370.304223	23	1	0.40712	-2371.392402	23	0.23457	0.40647	-2370.123156	24	0.547323448648533	0.11110085060088	0.730075958044708	0.20684973002092
"660"	"Testudines"	"F3x4"	"Trachemys_scripta"	"Pelodiscus_sinensis,Malaclemys_terrapin,Chrysemys_picta,Terrapene_carolina,Mauremys_mutica,Mauremys_reevesii,Gopherus_flavomarginatus,Chelonoidis_abingdonii,Caretta_caretta,Chelonia_mydas,Dermochelys_coriacea"	0.42576	-2377.027891	23	1	0.43119	-2378.024307	23	0.24742	0.43072	-2376.8438	24	0.543996905345711	0.124401304211936	0.730075958044708	0.20684973002092
