""	"Group"	"Codon_freq"	"Foreground_Species"	"Background_Species"	"ω_value_M0"	"lnL_M0"	"np_M0"	"ω_value_branch_neutral_foreground"	"ω_value_branch_neutral_background"	"lnL_bneutral"	"np_bneutral"	"ω_value_branchfree_foreground"	"ω_value_branchfree_background"	"lnL_bfree"	"np_bfree"	"pvalm0_bfree"	"pavalbne_bfree"	"adjusted_pvalm0_bfree"	"adjusted_pavalbne_bfree"
"429"	"Primates"	"F1x4"	"Chlorocebus_sabaeus"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.32852	-4260.888525	69	1	0.33476	-4264.540389	69	0.08381	0.33485	-4259.592558	70	0.107409111410057	0.001656688422751	0.36599126287654	0.00834307624467
"430"	"Primates"	"F3x4"	"Chlorocebus_sabaeus"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.26291	-4250.356621	69	1	0.26757	-4254.83132	69	0.082	0.26746	-4249.31352	70	0.148635187297694	0.000893787436436	0.400171658109176	0.00685324099215
"431"	"Primates"	"F1x4"	"Colobus_angolensis"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Carlito_syrichta"	0.32852	-4260.888525	69	1	0.32929	-4261.886872	69	0.27409	0.32912	-4260.86851	70	0.841421936151237	0.153540007201756	1	0.290481094706025
"432"	"Primates"	"F3x4"	"Colobus_angolensis"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Carlito_syrichta"	0.26291	-4250.356621	69	1	0.26332	-4251.600739	69	0.23685	0.26318	-4250.350017	70	0.908503726528243	0.113741965488192	1	0.237765556700875
"433"	"Primates"	"F1x4"	"Gorilla_gorilla"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.32852	-4260.888525	69	1	0.33109	-4262.18166	69	1e-04	0.33093	-4259.701267	70	0.123329816494923	0.025928419374009	0.36599126287654	0.0729398735175488
"434"	"Primates"	"F3x4"	"Gorilla_gorilla"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.26291	-4250.356621	69	1	0.26493	-4251.946842	69	1e-04	0.2648	-4249.210972	70	0.130101080833054	0.019326374847331	0.36599126287654	0.0608759265763235
"435"	"Primates"	"F1x4"	"Homo_sapiens"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.32852	-4260.888525	69	1	0.32549	-4259.953775	69	999	0.32556	-4259.270155	70	0.072003778357699	0.242286656460666	0.281748928167303	0.413660145176747
"436"	"Primates"	"F3x4"	"Homo_sapiens"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.26291	-4250.356621	69	1	0.26043	-4249.274248	69	999	0.26048	-4248.686542	70	0.067608116739022	0.278292004255817	0.281748928167303	0.463820007093028
"437"	"Primates"	"F1x4"	"Hylobates_moloch"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.32852	-4260.888525	69	1	0.33109	-4262.18018	69	1e-04	0.33093	-4259.70383	70	0.123735393067602	0.026049954827696	0.36599126287654	0.0729398735175488
"438"	"Primates"	"F3x4"	"Hylobates_moloch"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.26291	-4250.356707	69	1	0.26493	-4251.947828	69	1e-04	0.2648	-4249.209783	70	0.129887548900959	0.019278334638785	0.36599126287654	0.0608759265763235
"439"	"Primates"	"F1x4"	"Lemur_catta"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.32852	-4260.888525	69	1	0.33358	-4263.948485	69	0.08118	0.33385	-4259.746506	70	0.13071116531305	0.003744049378714	0.36599126287654	0.0174722304339987
"440"	"Primates"	"F3x4"	"Lemur_catta"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.26291	-4250.356621	69	1	0.26689	-4254.24733	69	0.05841	0.26738	-4249.073135	70	0.109116415216115	0.001295876605244	0.36599126287654	0.00755928019725667
"441"	"Primates"	"F1x4"	"Macaca_fascicularis"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.32852	-4260.888525	69	1	0.32826	-4261.06294	69	0.4143	0.32821	-4260.875062	70	0.869659161998686	0.539883351059988	1	0.727492749669147
"442"	"Primates"	"F3x4"	"Macaca_fascicularis"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.26291	-4250.356621	69	1	0.26264	-4250.596961	69	0.35141	0.2626	-4250.335601	70	0.837543543757761	0.469683708114791	1	0.671686275472244
"443"	"Primates"	"F1x4"	"Macaca_mulatta"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.32852	-4260.888525	69	1	0.32852	-4260.888546	69	17.28949	0.32852	-4260.888569	70	1	1	1	1
"444"	"Primates"	"F3x4"	"Macaca_mulatta"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.26291	-4250.356621	69	1	0.26291	-4250.356605	69	8.49267	0.26291	-4250.35659	70	0.993717515647248	0.995629828183701	1	1
"445"	"Primates"	"F1x4"	"Macaca_nemestrina"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.32852	-4260.888525	69	1	0.327	-4260.417964	69	999	0.32703	-4260.071477	70	0.201137448964791	0.4051546514738	0.454551951768295	0.64490078384481
"446"	"Primates"	"F3x4"	"Macaca_nemestrina"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.26291	-4250.356621	69	1	0.26165	-4249.808137	69	999	0.26168	-4249.507563	70	0.192534547634824	0.438140347011276	0.454551951768295	0.666735310669333
