""	"Group"	"Codon_freq"	"Foreground_Species"	"Background_Species"	"ω_value_M0"	"lnL_M0"	"np_M0"	"ω_value_branch_neutral_foreground"	"ω_value_branch_neutral_background"	"lnL_bneutral"	"np_bneutral"	"ω_value_branchfree_foreground"	"ω_value_branchfree_background"	"lnL_bfree"	"np_bfree"	"pvalm0_bfree"	"pavalbne_bfree"	"adjusted_pvalm0_bfree"	"adjusted_pavalbne_bfree"
"585"	"Squamata"	"F1x4"	"Eublepharis_macularius"	"Gekko_japonicus,Paroedura_picta,Euleptes_europaea,Sphaerodactylus_townsendi,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Thamnophis_sirtalis,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps,Aspidoscelis_marmoratus,Salvator_merianae,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara,Sphenodon_punctatus"	0.30764	-10131.537789	61	1	0.31159	-10148.19621	61	0.11713	0.31632	-10126.7939	62	0.002068451782885	6.04891333311417e-11	0.064122005269435	2.32877937940858e-09
"586"	"Squamata"	"F3x4"	"Eublepharis_macularius"	"Gekko_japonicus,Paroedura_picta,Euleptes_europaea,Sphaerodactylus_townsendi,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Thamnophis_sirtalis,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps,Aspidoscelis_marmoratus,Salvator_merianae,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara,Sphenodon_punctatus"	0.31387	-10154.353858	61	1	0.31782	-10170.657354	61	0.11795	0.32306	-10149.466928	62	0.001770104391454	7.5121915464793e-11	0.064122005269435	2.32877937940858e-09
"587"	"Squamata"	"F1x4"	"Euleptes_europaea"	"Gekko_japonicus,Paroedura_picta,Sphaerodactylus_townsendi,Eublepharis_macularius,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Thamnophis_sirtalis,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps,Aspidoscelis_marmoratus,Salvator_merianae,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara,Sphenodon_punctatus"	0.30764	-10131.537789	61	1	0.30828	-10139.611794	61	0.23696	0.30952	-10131.240702	62	0.440809582665503	4.28182881915072e-05	0.68325485313153	0.00017698225785823
"588"	"Squamata"	"F3x4"	"Euleptes_europaea"	"Gekko_japonicus,Paroedura_picta,Sphaerodactylus_townsendi,Eublepharis_macularius,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Thamnophis_sirtalis,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps,Aspidoscelis_marmoratus,Salvator_merianae,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara,Sphenodon_punctatus"	0.31387	-10154.353858	61	1	0.31486	-10162.591011	61	0.23178	0.31613	-10153.955865	62	0.37229620578852	3.24216408554665e-05	0.619247121509384	0.000143581552359923
"589"	"Squamata"	"F1x4"	"Gekko_japonicus"	"Paroedura_picta,Euleptes_europaea,Sphaerodactylus_townsendi,Eublepharis_macularius,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Thamnophis_sirtalis,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps,Aspidoscelis_marmoratus,Salvator_merianae,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara,Sphenodon_punctatus"	0.30764	-10131.537789	61	1	0.30447	-10132.014921	61	0.50432	0.30498	-10130.780956	62	0.218580538409637	0.116190855055275	0.619247121509384	0.153273042838873
"590"	"Squamata"	"F3x4"	"Gekko_japonicus"	"Paroedura_picta,Euleptes_europaea,Sphaerodactylus_townsendi,Eublepharis_macularius,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Thamnophis_sirtalis,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps,Aspidoscelis_marmoratus,Salvator_merianae,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara,Sphenodon_punctatus"	0.31387	-10154.353858	61	1	0.31079	-10154.966413	61	0.4999	0.3113	-10153.680396	62	0.245816587925573	0.10876779913716	0.619247121509384	0.153263716965998
"591"	"Squamata"	"F1x4"	"Hemicordylus_capensis"	"Gekko_japonicus,Paroedura_picta,Euleptes_europaea,Sphaerodactylus_townsendi,Eublepharis_macularius,Python_bivittatus,Python_molurus,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Thamnophis_sirtalis,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps,Aspidoscelis_marmoratus,Salvator_merianae,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara,Sphenodon_punctatus"	0.30764	-10131.537789	61	1	0.30175	-10138.283983	61	0.39012	0.30376	-10130.973672	62	0.288152343549836	0.000131468023396	0.619247121509384	0.000479471614738353
"592"	"Squamata"	"F3x4"	"Hemicordylus_capensis"	"Gekko_japonicus,Paroedura_picta,Euleptes_europaea,Sphaerodactylus_townsendi,Eublepharis_macularius,Python_bivittatus,Python_molurus,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Thamnophis_sirtalis,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps,Aspidoscelis_marmoratus,Salvator_merianae,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara,Sphenodon_punctatus"	0.31387	-10154.353858	61	1	0.30721	-10160.045954	61	0.40687	0.30959	-10153.711436	62	0.257000314505303	0.000371761158967	0.619247121509384	0.00128051065866411
"593"	"Squamata"	"F1x4"	"Lacerta_agilis"	"Gekko_japonicus,Paroedura_picta,Euleptes_europaea,Sphaerodactylus_townsendi,Eublepharis_macularius,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Thamnophis_sirtalis,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps,Aspidoscelis_marmoratus,Salvator_merianae,Podarcis_raffonei,Podarcis_muralis,Zootoca_vivipara,Sphenodon_punctatus"	0.30764	-10131.537789	61	1	0.30914	-10136.476594	61	0.16361	0.30936	-10130.853187	62	0.241948694591768	0.000797598043376	0.619247121509384	0.00235481327091962
"594"	"Squamata"	"F3x4"	"Lacerta_agilis"	"Gekko_japonicus,Paroedura_picta,Euleptes_europaea,Sphaerodactylus_townsendi,Eublepharis_macularius,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Thamnophis_sirtalis,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps,Aspidoscelis_marmoratus,Salvator_merianae,Podarcis_raffonei,Podarcis_muralis,Zootoca_vivipara,Sphenodon_punctatus"	0.31387	-10154.353858	61	1	0.31547	-10159.313387	61	0.1613	0.31577	-10153.591297	62	0.216846024451755	0.000717182750876	0.619247121509384	0.0022232665277156
"595"	"Squamata"	"F1x4"	"Pantherophis_guttatus"	"Gekko_japonicus,Paroedura_picta,Euleptes_europaea,Sphaerodactylus_townsendi,Eublepharis_macularius,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pituophis_catenifer,Thamnophis_elegans,Thamnophis_sirtalis,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps,Aspidoscelis_marmoratus,Salvator_merianae,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara,Sphenodon_punctatus"	0.30764	-10131.537789	61	1	0.30724	-10131.073892	61	999	0.30725	-10130.770169	62	0.215327714572196	0.435751059987961	0.619247121509384	0.491210285804611
"596"	"Squamata"	"F3x4"	"Pantherophis_guttatus"	"Gekko_japonicus,Paroedura_picta,Euleptes_europaea,Sphaerodactylus_townsendi,Eublepharis_macularius,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pituophis_catenifer,Thamnophis_elegans,Thamnophis_sirtalis,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps,Aspidoscelis_marmoratus,Salvator_merianae,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara,Sphenodon_punctatus"	0.31387	-10154.353858	61	1	0.31345	-10153.887504	61	999	0.31346	-10153.570798	62	0.210771379640662	0.42610652511906	0.619247121509384	0.491210285804611
"597"	"Squamata"	"F1x4"	"Pantherophis_obsoletus"	"Gekko_japonicus,Paroedura_picta,Euleptes_europaea,Sphaerodactylus_townsendi,Eublepharis_macularius,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Thamnophis_sirtalis,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps,Aspidoscelis_marmoratus,Salvator_merianae,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara,Sphenodon_punctatus"	0.30764	-10131.537789	61	1	0.308	-10132.253253	61	1e-04	0.30797	-10130.912137	62	0.263303566437363	0.101473413676361	0.619247121509384	0.153137071318808
"598"	"Squamata"	"F3x4"	"Pantherophis_obsoletus"	"Gekko_japonicus,Paroedura_picta,Euleptes_europaea,Sphaerodactylus_townsendi,Eublepharis_macularius,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Thamnophis_sirtalis,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps,Aspidoscelis_marmoratus,Salvator_merianae,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara,Sphenodon_punctatus"	0.31387	-10154.353858	61	1	0.31424	-10155.04661	61	1e-04	0.31421	-10153.741731	62	0.268527415573753	0.106207968817883	0.619247121509384	0.153137071318808
"599"	"Squamata"	"F1x4"	"Paroedura_picta"	"Gekko_japonicus,Euleptes_europaea,Sphaerodactylus_townsendi,Eublepharis_macularius,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Thamnophis_sirtalis,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps,Aspidoscelis_marmoratus,Salvator_merianae,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara,Sphenodon_punctatus"	0.30764	-10131.537789	61	1	0.31014	-10146.664884	61	0.24693	0.3105	-10131.127454	62	0.364984346401788	2.48266138597611e-08	0.619247121509384	3.84812514826297e-07
"600"	"Squamata"	"F3x4"	"Paroedura_picta"	"Gekko_japonicus,Euleptes_europaea,Sphaerodactylus_townsendi,Eublepharis_macularius,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Thamnophis_sirtalis,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps,Aspidoscelis_marmoratus,Salvator_merianae,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara,Sphenodon_punctatus"	0.31387	-10154.353858	61	1	0.31706	-10169.954756	61	0.2385	0.31757	-10153.717502	62	0.25925852646801	1.20766306993412e-08	0.619247121509384	2.49583701119718e-07
"601"	"Squamata"	"F1x4"	"Phrynosoma_platyrhinos"	"Gekko_japonicus,Paroedura_picta,Euleptes_europaea,Sphaerodactylus_townsendi,Eublepharis_macularius,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Thamnophis_sirtalis,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Sceloporus_undulatus,Pogona_vitticeps,Aspidoscelis_marmoratus,Salvator_merianae,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara,Sphenodon_punctatus"	0.30764	-10131.537789	61	1	0.30775	-10135.944491	61	0.15827	0.30982	-10130.842221	62	0.238213350102371	0.001400953328688	0.619247121509384	0.00377648288602852
"602"	"Squamata"	"F3x4"	"Phrynosoma_platyrhinos"	"Gekko_japonicus,Paroedura_picta,Euleptes_europaea,Sphaerodactylus_townsendi,Eublepharis_macularius,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Pituophis_catenifer,Thamnophis_elegans,Thamnophis_sirtalis,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Sceloporus_undulatus,Pogona_vitticeps,Aspidoscelis_marmoratus,Salvator_merianae,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara,Sphenodon_punctatus"	0.31387	-10154.353858	61	1	0.31377	-10158.366878	61	0.17423	0.31587	-10153.821272	62	0.302038528747644	0.002568406108507	0.619247121509384	0.00620107063818408
"603"	"Squamata"	"F1x4"	"Pituophis_catenifer"	"Gekko_japonicus,Paroedura_picta,Euleptes_europaea,Sphaerodactylus_townsendi,Eublepharis_macularius,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Thamnophis_elegans,Thamnophis_sirtalis,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Protobothrops_mucrosquamatus,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Pogona_vitticeps,Aspidoscelis_marmoratus,Salvator_merianae,Podarcis_raffonei,Podarcis_muralis,Lacerta_agilis,Zootoca_vivipara,Sphenodon_punctatus"	0.30764	-10131.537789	61	1	0.30874	-10133.682856	61	1e-04	0.30864	-10129.655282	62	0.052335420026425	0.004537453625119	0.425517006633421	0.00889120830926103
