ENSGALG00010000133|USP39|1851	63.59
ENSGALG00010000143|SCARF2|2931	65.23
ENSGALG00010000145|PRODH|1809	63.13
ENSGALG00010000092|INPPL1|2364	63.62
ENSGALG00010000141||3387	65.31
ENSGALG00010000092|INPPL1|2088	63.55
ENSGALG00010000123||525	64.95
ENSGALG00010000140|SEPHS3|1227	68.87
ENSGALG00010000076||621	62.96
ENSGALG00010000098||1902	69.09
ENSGALG00010000079||1074	54.66
ENSGALG00010000140|SEPHS3|1245	69.48
ENSGALG00010000121||2010	73.38
ENSGALG00010000140|SEPHS3|1329	69.60
ENSGALG00010000054|VPS33B|1845	57.83
ENSGALG00010000060|HYPK|390	59.23
ENSGALG00010000134||1815	68.93
ENSGALG00010000056|UNC45A|2796	61.05
ENSGALG00010000091||1551	68.28
ENSGALG00010000056|UNC45A|2748	60.92
ENSGALG00010000125||438	58.68
ENSGALG00010000089||861	59.23
ENSGALG00010000055|PRC1|1830	58.14
ENSGALG00010000083||969	54.18
ENSGALG00010000118||1023	55.82
ENSGALG00010000075||1317	69.25
ENSGALG00010000084||591	65.99
ENSGALG00010000084||765	65.49
ENSGALG00010000124||468	69.23
ENSGALG00010000124||612	69.77
ENSGALG00010000141||3441	64.63
ENSGALG00010000101||1593	68.42
ENSGALG00010000058|FURIN|2385	61.68
ENSGALG00010000088||1245	53.01
ENSGALG00010000059|MFAP1|1299	54.66
ENSGALG00010000081||303	62.71
ENSGALG00010000127||768	65.10
ENSGALG00010000057||480	72.92
ENSGALG00010000071||519	68.40
ENSGALG00010000071||543	69.43
ENSGALG00010000081||579	64.94
ENSGALG00010000084||708	66.38
ENSGALG00010000084||408	63.48
ENSGALG00010000137||1089	67.22
ENSGALG00010000105|CACNA1F|5976	64.21
ENSGALG00010000059|MFAP1|1320	54.85
ENSGALG00010000062||399	64.91
ENSGALG00010000127||735	65.71
ENSGALG00010000124||486	68.11
ENSGALG00010000060|HYPK|405	61.48
ENSGALG00010000269||1530	53.79
ENSGALG00010000156||1977	50.28
ENSGALG00010000324||2025	65.93
ENSGALG00010000293||834	60.67
ENSGALG00010000189||921	68.95
ENSGALG00010000227||1062	71.85
ENSGALG00010000224|MYBPC2|1470	67.62
ENSGALG00010000283||750	61.47
ENSGALG00010000175||1521	67.26
ENSGALG00010000285|MYLPF|507	59.37
ENSGALG00010000285|MYLPF|507	59.37
ENSGALG00010000221|TBC1D10A|1434	64.99
ENSGALG00010000154||429	64.80
ENSGALG00010000154||429	64.80
ENSGALG00010000173|NIPSNAP1|1164	59.36
ENSGALG00010000281|OSBP2|2403	60.67
ENSGALG00010000196|KSR2|2814	61.30
ENSGALG00010000292|ABHD16A|888	69.93
ENSGALG00010000242||1053	58.97
ENSGALG00010000254||1443	54.75
ENSGALG00010000307|ZMAT5|378	53.97
ENSGALG00010000224|MYBPC2|1473	67.41
ENSGALG00010000294|DUSP21|867	59.17
ENSGALG00010000161|CDC42EP2|642	64.80
ENSGALG00010000151|TBX5|1596	57.58
ENSGALG00010000230||1011	64.59
ENSGALG00010000287|IQCD|1230	49.43
ENSGALG00010000204||1269	57.29
ENSGALG00010000229||570	60.00
ENSGALG00010000190||1146	70.42
ENSGALG00010000303||1764	56.80
ENSGALG00010000293||876	59.70
ENSGALG00010000186|THOC5|2076	55.35
ENSGALG00010000247||1917	55.45
ENSGALG00010000303||1626	56.40
ENSGALG00010000200|GAL3ST1|1353	61.35
ENSGALG00010000189||1746	59.51
ENSGALG00010000280||1098	60.20
ENSGALG00010000281|OSBP2|2250	58.31
ENSGALG00010000149||750	67.20
ENSGALG00010000173|NIPSNAP1|1197	60.32
ENSGALG00010000284||510	68.43
ENSGALG00010000247||1767	55.40
ENSGALG00010000312|CABP7|597	61.64
ENSGALG00010000225|LIF|636	63.68
ENSGALG00010000309||678	65.34
ENSGALG00010000309||678	65.34
ENSGALG00010000180||870	60.92
ENSGALG00010000202||1137	62.53
ENSGALG00010000146|ACADM|1080	67.04
ENSGALG00010000318||708	65.25
ENSGALG00010000147||1254	70.33
ENSGALG00010000267||1197	69.59
ENSGALG00010000271|RTN4R|1527	50.95
ENSGALG00010000319||1446	45.37
ENSGALG00010000271|RTN4R|1452	51.03
ENSGALG00010000226||567	55.20
ENSGALG00010000242||1017	59.00
ENSGALG00010000307|ZMAT5|513	61.21
ENSGALG00010000293||831	60.89
ENSGALG00010000154||465	66.02
ENSGALG00010000221|TBC1D10A|1494	62.78
ENSGALG00010000177||1032	62.69
ENSGALG00010000173|NIPSNAP1|1269	59.97
ENSGALG00010000285|MYLPF|507	59.17
ENSGALG00010000285|MYLPF|507	59.17
ENSGALG00010000272||1188	74.49
ENSGALG00010000215|SF3A1|2340	50.77
ENSGALG00010000201||1056	66.57
ENSGALG00010000197||552	57.79
ENSGALG00010000173|NIPSNAP1|894	57.94
ENSGALG00010000171|DPF2|1116	61.02
ENSGALG00010000323|AP1B1|2877	59.71
ENSGALG00010000150|B3GAT3|741	67.61
ENSGALG00010000210|CCDC157|300	63.33
ENSGALG00010000231||750	59.60
ENSGALG00010000147||1329	67.34
ENSGALG00010000178||1119	46.20
ENSGALG00010000152||1206	71.72
ENSGALG00010000205|RNF215|1083	68.05
ENSGALG00010000262|HNRNPKL|1287	45.07
ENSGALG00010000200|GAL3ST1|1317	61.12
ENSGALG00010000303||1623	56.56
ENSGALG00010000185||651	60.37
ENSGALG00010000323|AP1B1|2868	59.76
ENSGALG00010000302||423	70.92
ENSGALG00010000192||621	57.49
ENSGALG00010000262|HNRNPKL|1284	44.94
ENSGALG00010000238||1185	58.31
ENSGALG00010000242||630	59.05
ENSGALG00010000213||933	60.88
ENSGALG00010000322||873	46.62
ENSGALG00010000263|MTMR3|3747	51.64
ENSGALG00010000319||1533	44.29
ENSGALG00010000176||1128	59.40
ENSGALG00010000288|VARS2|3072	68.68
ENSGALG00010000180||921	62.65
ENSGALG00010000309||396	61.62
ENSGALG00010000224|MYBPC2|1341	67.41
ENSGALG00010000262|HNRNPKL|1272	45.20
ENSGALG00010000174||2964	64.84
ENSGALG00010000281|OSBP2|2466	57.18
ENSGALG00010000233|HORMAD2|843	45.08
ENSGALG00010000154||429	64.57
ENSGALG00010000154||429	64.57
ENSGALG00010000272||849	64.08
ENSGALG00010000247||1647	54.95
ENSGALG00010000174||3078	68.49
ENSGALG00010000308||453	59.38
ENSGALG00010000166|PFDN6|465	60.86
ENSGALG00010000263|MTMR3|3510	51.88
ENSGALG00010000188||1113	71.52
ENSGALG00010000295||825	59.52
ENSGALG00010000263|MTMR3|3621	51.86
ENSGALG00010000230||1062	65.25
ENSGALG00010000149||708	67.23
ENSGALG00010000233|HORMAD2|1098	45.90
ENSGALG00010000256||1263	54.55
ENSGALG00010000241||633	60.35
ENSGALG00010000323|AP1B1|2826	59.62
ENSGALG00010000261||756	52.51
ENSGALG00010000241||945	58.10
ENSGALG00010000306||864	65.39
ENSGALG00010000205|RNF215|807	64.44
ENSGALG00010000173|NIPSNAP1|846	60.76
ENSGALG00010000238||1299	58.89
ENSGALG00010000186|THOC5|1989	55.00
ENSGALG00010000304||336	47.92
ENSGALG00010000153|NF2|1785	50.64
ENSGALG00010000151|TBX5|1614	57.37
ENSGALG00010000172||1077	70.57
ENSGALG00010000247||1938	55.37
ENSGALG00010000198||789	58.81
ENSGALG00010000247||2316	55.53
ENSGALG00010000203||1365	55.24
ENSGALG00010000206||969	58.82
ENSGALG00010000202||1269	62.02
ENSGALG00010000263|MTMR3|3483	51.91
ENSGALG00010000298|SLC35E4|1023	72.14
ENSGALG00010000147||1203	65.50
ENSGALG00010000233|HORMAD2|597	47.57
ENSGALG00010000211||711	56.96
ENSGALG00010000155|MAZ|1167	73.61
ENSGALG00010000166|PFDN6|477	62.05
ENSGALG00010000289|QPRT|906	68.32
ENSGALG00010000286|TCN2|1647	67.76
ENSGALG00010000223|CASTOR1|1146	64.83
ENSGALG00010000309||678	65.34
ENSGALG00010000309||678	65.34
ENSGALG00010000224|MYBPC2|1476	67.21
ENSGALG00010000244||936	57.59
ENSGALG00010000294|DUSP21|768	60.68
ENSGALG00010000228||936	53.95
ENSGALG00010000294|DUSP21|540	60.93
ENSGALG00010000230||1092	64.47
ENSGALG00010000154||456	63.16
ENSGALG00010000154||393	60.56
ENSGALG00010000186|THOC5|2097	55.46
ENSGALG00010000174||2787	65.34
ENSGALG00010000197||825	56.61
ENSGALG00010000215|SF3A1|2358	51.82
ENSGALG00010000174||3669	69.77
ENSGALG00010000196|KSR2|2913	61.35
ENSGALG00010000279||1464	60.18
ENSGALG00010000254||1440	54.72
ENSGALG00010000258||993	56.80
ENSGALG00010000232||621	68.12
ENSGALG00010000210|CCDC157|2406	60.06
ENSGALG00010000296||1458	58.98
ENSGALG00010000263|MTMR3|3594	51.89
ENSGALG00010000233|HORMAD2|945	45.50
ENSGALG00010000148||549	68.67
ENSGALG00010000184||1068	70.22
ENSGALG00010000189||915	67.43
ENSGALG00010000191|NEFH|2739	62.10
ENSGALG00010000215|SF3A1|2373	52.09
ENSGALG00010000171|DPF2|1470	58.50
ENSGALG00010000277||966	60.25
ENSGALG00010000363||528	67.99
ENSGALG00010000590|DNAH5|13875	40.82
ENSGALG00010000466|FBXO21|1725	52.52
ENSGALG00010000468|TESC|645	60.93
ENSGALG00010000436||1758	67.52
ENSGALG00010000440||942	50.42
ENSGALG00010000411||2028	59.47
ENSGALG00010000485|MED13L|6651	48.91
ENSGALG00010000576|NOS1|4203	57.10
ENSGALG00010000638||960	56.56
ENSGALG00010000581||1107	65.13
ENSGALG00010000581||1107	65.13
ENSGALG00010000613||672	67.26
ENSGALG00010000605|MARCHF11|1158	58.38
ENSGALG00010000603|ZNF622|1383	49.53
ENSGALG00010000642|ZPBP1|714	39.50
ENSGALG00010000432||1995	64.16
ENSGALG00010000376|ASCC2|2271	49.76
ENSGALG00010000423||1572	47.01
ENSGALG00010000585|SPTBN2|6891	68.05
ENSGALG00010000442|DGCR6|603	61.03
ENSGALG00010000575||1002	64.47
ENSGALG00010000577||2115	64.54
ENSGALG00010000603|ZNF622|1440	49.24
ENSGALG00010000360||438	66.21
ENSGALG00010000469||2613	52.12
ENSGALG00010000645||1212	52.31
ENSGALG00010000579||438	64.38
ENSGALG00010000599|RETREG1|402	50.50
ENSGALG00010000350||3276	58.85
ENSGALG00010000367|HSD17B10|786	62.47
ENSGALG00010000491||1314	73.36
ENSGALG00010000639|SCN1B|1347	61.17
ENSGALG00010000454||663	57.16
ENSGALG00010000607||1821	53.38
ENSGALG00010000586||1731	54.94
ENSGALG00010000412|RFC5|990	61.01
ENSGALG00010000373||843	58.84
ENSGALG00010000381||558	67.74
ENSGALG00010000381||816	71.08
ENSGALG00010000431|AIFM3|1716	54.43
ENSGALG00010000451||1443	59.25
ENSGALG00010000605|MARCHF11|1266	57.50
ENSGALG00010000589||2211	69.65
ENSGALG00010000620||606	58.25
ENSGALG00010000621|UPP1|873	43.99
ENSGALG00010000619||780	67.82
ENSGALG00010000466|FBXO21|1833	52.10
ENSGALG00010000564|NAA40|801	62.55
ENSGALG00010000406|NSMCE3|807	57.00
ENSGALG00010000428|GNL3L|1677	67.14
ENSGALG00010000502||672	61.31
ENSGALG00010000632||960	56.67
ENSGALG00010000597|CDH9|2373	42.86
ENSGALG00010000476||903	64.89
ENSGALG00010000546|FLRT1|1845	76.31
ENSGALG00010000458||2046	60.95
ENSGALG00010000604||1287	54.86
ENSGALG00010000595|MYO10|729	46.23
ENSGALG00010000596||1530	53.73
ENSGALG00010000433||627	62.84
ENSGALG00010000346||2046	68.18
ENSGALG00010000529|STIP1|1482	64.10
ENSGALG00010000470|FBXW8|1689	53.11
ENSGALG00010000462||726	69.83
ENSGALG00010000612||948	51.79
ENSGALG00010000627||5565	59.98
ENSGALG00010000404|RASAL1|2421	65.96
ENSGALG00010000575||1137	62.45
ENSGALG00010000610||624	56.41
ENSGALG00010000501||2076	72.88
ENSGALG00010000583|CCS|972	68.72
ENSGALG00010000641||1569	70.49
ENSGALG00010000423||1644	47.32
ENSGALG00010000601||1443	54.82
ENSGALG00010000601||1443	54.82
ENSGALG00010000639|SCN1B|654	65.14
ENSGALG00010000453|ACHE|2304	63.80
ENSGALG00010000491||1212	73.27
ENSGALG00010000574||3210	61.87
ENSGALG00010000366|EMID1|1299	71.82
ENSGALG00010000502||408	64.22
ENSGALG00010000569|SIPA1|2037	70.05
ENSGALG00010000405||2598	65.17
ENSGALG00010000590|DNAH5|13983	41.35
ENSGALG00010000593|ATPSCKMT|705	48.51
ENSGALG00010000636||3465	59.74
ENSGALG00010000465||1326	64.93
ENSGALG00010000555|OTUB1|1023	68.52
ENSGALG00010000622||1458	55.01
ENSGALG00010000483||1248	76.60
ENSGALG00010000349|CHIR-IG1-5|612	60.46
ENSGALG00010000436||1185	68.78
ENSGALG00010000436||1185	68.78
ENSGALG00010000431|AIFM3|1752	53.54
ENSGALG00010000366|EMID1|1338	70.85
ENSGALG00010000436||1155	66.67
ENSGALG00010000612||1644	52.55
ENSGALG00010000614|KAT8|1566	60.03
ENSGALG00010000431|AIFM3|1857	53.96
ENSGALG00010000482||927	55.12
ENSGALG00010000511|FERMT3|2574	70.05
ENSGALG00010000603|ZNF622|1437	49.62
ENSGALG00010000349|CHIR-IG1-5|633	60.51
ENSGALG00010000387|DTX1|1833	65.41
ENSGALG00010000449|PLBD2|1674	67.03
ENSGALG00010000384||1929	57.39
ENSGALG00010000633|VWC2|996	62.35
ENSGALG00010000422|ITIH6|2562	67.17
ENSGALG00010000461||411	57.18
ENSGALG00010000629||462	62.77
ENSGALG00010000602||960	56.46
ENSGALG00010000350||1965	57.51
ENSGALG00010000610||645	57.98
ENSGALG00010000624||960	56.46
ENSGALG00010000404|RASAL1|771	63.68
ENSGALG00010000457|CATSPER4|2277	46.55
ENSGALG00010000450||1800	57.94
ENSGALG00010000590|DNAH5|13905	40.86
ENSGALG00010000412|RFC5|963	60.44
ENSGALG00010000601||1443	54.82
ENSGALG00010000601||1443	54.82
ENSGALG00010000422|ITIH6|2157	64.49
ENSGALG00010000618||1743	58.06
ENSGALG00010000532||1245	67.47
ENSGALG00010000431|AIFM3|1845	52.85
ENSGALG00010000382||372	62.37
ENSGALG00010000431|AIFM3|1797	53.48
ENSGALG00010000615||1527	53.83
ENSGALG00010000349|CHIR-IG1-5|753	61.09
ENSGALG00010000440||357	50.70
ENSGALG00010000607||1488	54.10
ENSGALG00010000448||741	65.05
ENSGALG00010000530||399	65.16
ENSGALG00010000591|SBK2|1275	58.67
ENSGALG00010000376|ASCC2|2151	49.93
ENSGALG00010000447|SDSL|984	65.55
ENSGALG00010000633|VWC2|1152	60.42
ENSGALG00010000593|ATPSCKMT|657	47.64
ENSGALG00010000635||498	69.68
ENSGALG00010000407|WSB2|1323	62.66
ENSGALG00010000486||2454	59.82
ENSGALG00010000476||1119	65.59
ENSGALG00010000603|ZNF622|1410	49.50
ENSGALG00010000350||5508	62.49
ENSGALG00010000436||1185	68.35
ENSGALG00010000436||1185	68.35
ENSGALG00010000469||2772	51.41
ENSGALG00010000581||1107	64.86
ENSGALG00010000581||1107	64.86
ENSGALG00010000613||798	67.67
ENSGALG00010000434|TP53|588	66.16
ENSGALG00010000471||2022	64.94
ENSGALG00010000341|EWSR1|2067	63.43
ENSGALG00010000644|SPMIP7|1248	44.23
ENSGALG00010000441|SLC7A4|2061	62.11
ENSGALG00010000367|HSD17B10|711	62.31
ENSGALG00010000367|HSD17B10|1266	63.98
ENSGALG00010000444|RBM19|2871	48.21
ENSGALG00010000349|CHIR-IG1-5|621	60.39
ENSGALG00010000583|CCS|1014	71.30
ENSGALG00010000647||1116	50.54
ENSGALG00010000432||990	61.21
ENSGALG00010000436||1638	67.58
ENSGALG00010000422|ITIH6|2016	67.01
ENSGALG00010000599|RETREG1|1437	50.87
ENSGALG00010000579||624	62.66
ENSGALG00010000422|ITIH6|2895	67.01
ENSGALG00010000577||1581	65.34
ENSGALG00010000601||1440	54.79
ENSGALG00010000601||1440	54.79
ENSGALG00010000452|SLC8B1|1641	63.44
ENSGALG00010000485|MED13L|6480	48.69
ENSGALG00010000324||2136	65.78
ENSGALG00010000412|RFC5|969	61.40
ENSGALG00010000635||582	68.90
ENSGALG00010000501||2229	73.26
ENSGALG00010000579||471	64.76
ENSGALG00010000598||1263	54.32
ENSGALG00010000598||1263	54.32
ENSGALG00010000598||1263	54.32
ENSGALG00010000524||408	64.22
ENSGALG00010000481||426	47.18
ENSGALG00010000631||579	52.33
ENSGALG00010000436||1680	67.62
ENSGALG00010000600||324	51.23
ENSGALG00010000475|RNFT2|1281	55.19
ENSGALG00010000579||618	62.62
ENSGALG00010000466|FBXO21|1731	49.74
ENSGALG00010000440||1044	57.09
ENSGALG00010000485|MED13L|6582	48.72
ENSGALG00010000595|MYO10|6201	45.80
ENSGALG00010000604||1275	55.22
ENSGALG00010000476||1008	64.88
ENSGALG00010000435|P2RX6|1200	58.58
ENSGALG00010000569|SIPA1|702	69.66
ENSGALG00010000431|AIFM3|1830	53.88
ENSGALG00010000649|PAPD7|2313	53.35
ENSGALG00010000348||1449	54.93
ENSGALG00010000351||705	66.38
ENSGALG00010000445|LHX5|1395	61.65
ENSGALG00010000583|CCS|861	71.08
ENSGALG00010000432||1218	60.59
ENSGALG00010000555|OTUB1|744	64.52
ENSGALG00010000648||882	57.60
ENSGALG00010000495||381	55.64
ENSGALG00010000465||489	74.03
ENSGALG00010000422|ITIH6|2235	64.61
ENSGALG00010000640||990	56.87
ENSGALG00010000423||1179	47.75
ENSGALG00010000338||3210	60.22
ENSGALG00010000501||2088	73.23
ENSGALG00010000402|PFKFB1|1539	61.53
ENSGALG00010000626|ABCA13|12165	38.87
ENSGALG00010000529|STIP1|1602	64.48
ENSGALG00010000603|ZNF622|1104	49.28
ENSGALG00010000599|RETREG1|1074	44.97
ENSGALG00010000598||1263	54.24
ENSGALG00010000598||1263	54.24
ENSGALG00010000598||1263	54.24
ENSGALG00010000578||618	74.11
ENSGALG00010000350||6018	63.04
ENSGALG00010000525||2091	53.23
ENSGALG00010000643|VKORC1|474	70.04
ENSGALG00010000457|CATSPER4|2454	46.54
ENSGALG00010000647||948	51.05
ENSGALG00010000470|FBXW8|1749	56.72
ENSGALG00010000356||2667	69.07
ENSGALG00010000444|RBM19|2127	49.79
ENSGALG00010000441|SLC7A4|2208	61.78
ENSGALG00010000625||3915	69.81
ENSGALG00010000575||1419	63.92
ENSGALG00010000402|PFKFB1|1833	62.03
ENSGALG00010000369||393	60.56
ENSGALG00010000608||1443	54.40
ENSGALG00010000613||681	66.08
ENSGALG00010000580||3081	60.99
ENSGALG00010000449|PLBD2|1602	67.42
ENSGALG00010000340|NAA10|564	56.91
ENSGALG00010000623||1482	66.73
ENSGALG00010000616|PSENEN|381	67.72
ENSGALG00010000591|SBK2|1245	57.59
ENSGALG00010000356||2625	69.64
ENSGALG00010000406|NSMCE3|729	56.10
ENSGALG00010000598||1275	53.80
ENSGALG00010000626|ABCA13|11943	38.88
ENSGALG00010000502||417	64.75
ENSGALG00010000436||1713	67.83
ENSGALG00010000479|C12orf49|618	56.63
ENSGALG00010000594||498	56.63
ENSGALG00010000571||864	73.96
ENSGALG00010000579||465	63.87
ENSGALG00010000646||1146	52.97
ENSGALG00010000612||1101	52.50
ENSGALG00010000414||2187	55.60
ENSGALG00010000443|TBX3|2199	61.94
ENSGALG00010000391||930	58.28
ENSGALG00010000339||2484	47.87
ENSGALG00010000585|SPTBN2|6963	68.23
ENSGALG00010000621|UPP1|1041	43.80
ENSGALG00010000442|DGCR6|597	61.81
ENSGALG00010000402|PFKFB1|1575	60.83
ENSGALG00010000628||987	51.37
ENSGALG00010000407|WSB2|1311	64.45
ENSGALG00010000599|RETREG1|1098	45.45
ENSGALG00010000579||993	64.65
ENSGALG00010000645||1215	52.43
ENSGALG00010000555|OTUB1|1029	66.18
ENSGALG00010000447|SDSL|1440	66.46
ENSGALG00010000377||825	54.42
ENSGALG00010000595|MYO10|753	46.22
ENSGALG00010000411||2490	59.48
ENSGALG00010000440||753	49.40
ENSGALG00010000580||1962	63.91
ENSGALG00010000366|EMID1|1344	72.02
ENSGALG00010000613||666	67.27
ENSGALG00010000428|GNL3L|1557	67.05
ENSGALG00010000381||624	65.71
ENSGALG00010000621|UPP1|933	43.94
ENSGALG00010000649|PAPD7|2154	53.67
ENSGALG00010000619||846	67.14
ENSGALG00010000612||1197	51.04
ENSGALG00010000532||1593	68.49
ENSGALG00010000592|CCT5|1626	46.99
ENSGALG00010000353||408	69.61
ENSGALG00010000428|GNL3L|1713	67.66
ENSGALG00010000507|TRPT1|807	69.89
ENSGALG00010000454||780	55.77
ENSGALG00010000630||4566	59.81
ENSGALG00010000529|STIP1|1626	64.15
ENSGALG00010000598||1263	54.16
ENSGALG00010000598||1263	54.16
ENSGALG00010000598||1263	54.16
ENSGALG00010000501||2070	73.14
ENSGALG00010000459||531	58.38
ENSGALG00010000576|NOS1|4308	56.87
ENSGALG00010000362||510	59.22
ENSGALG00010000350||1914	59.40
ENSGALG00010000642|ZPBP1|1035	45.22
ENSGALG00010000431|AIFM3|1758	53.24
ENSGALG00010000440||951	50.05
ENSGALG00010000343||2484	47.87
ENSGALG00010000350||6111	63.16
ENSGALG00010000584|RBM14|2247	69.47
ENSGALG00010000621|UPP1|942	43.95
ENSGALG00010000609||1371	60.76
ENSGALG00010000612||1560	52.24
ENSGALG00010000428|GNL3L|1590	67.48
ENSGALG00010000581||1119	64.25
ENSGALG00010000436||1566	67.50
ENSGALG00010000581||1125	65.16
ENSGALG00010000604||1272	55.19
ENSGALG00010000621|UPP1|939	43.98
ENSGALG00010000546|FLRT1|1155	72.81
ENSGALG00010000597|CDH9|315	41.59
ENSGALG00010000606|UBE2QL1|939	68.26
ENSGALG00010000386||3804	56.55
ENSGALG00010000475|RNFT2|1347	55.09
ENSGALG00010000331||759	67.59
ENSGALG00010000634||5322	62.83
ENSGALG00010000465||906	68.87
ENSGALG00010000423||1596	47.18
ENSGALG00010000349|CHIR-IG1-5|750	60.67
ENSGALG00010000437||354	56.78
ENSGALG00010000621|UPP1|906	43.71
ENSGALG00010000598||1398	54.08
ENSGALG00010000440||759	49.93
ENSGALG00010000468|TESC|780	62.44
ENSGALG00010000431|AIFM3|1818	53.52
ENSGALG00010000526|POLD1|1560	67.69
ENSGALG00010000524||417	64.03
ENSGALG00010000445|LHX5|1209	60.55
ENSGALG00010000611|C7orf57|561	43.14
ENSGALG00010000641||1527	70.14
ENSGALG00010000649|PAPD7|2283	53.39
ENSGALG00010000391||834	60.67
ENSGALG00010000422|ITIH6|2043	66.72
ENSGALG00010000581||717	62.48
ENSGALG00010000601||1440	54.79
ENSGALG00010000601||1440	54.79
ENSGALG00010000476||924	64.39
ENSGALG00010000564|NAA40|879	61.55
ENSGALG00010000610||474	50.84
ENSGALG00010000440||879	49.83
ENSGALG00010000465||1101	65.85
ENSGALG00010000574||3291	62.11
ENSGALG00010000402|PFKFB1|1350	60.44
ENSGALG00010000564|NAA40|411	62.53
ENSGALG00010001181|MFSD1|1395	48.67
ENSGALG00010001104|MBNL1|1200	58.58
ENSGALG00010001142|PPM1L|687	47.45
ENSGALG00010001209|CDH7|2151	43.75
ENSGALG00010001209|CDH7|2358	44.11
ENSGALG00010001225|SOCS6|1605	41.43
ENSGALG00010001163|ARL14|585	41.37
ENSGALG00010001214|TES|1245	44.58
ENSGALG00010000685||1833	66.34
ENSGALG00010001168|DOK6|981	48.11
ENSGALG00010001168|DOK6|981	48.11
ENSGALG00010000679||543	52.67
ENSGALG00010001183|RARRES1|828	53.14
ENSGALG00010000727||1245	52.21
ENSGALG00010001113|IGSF10|7464	55.04
ENSGALG00010001116|RNF13|1065	42.44
ENSGALG00010000770|CDH12|2385	44.82
ENSGALG00010000783|DAP|390	48.97
ENSGALG00010001141|MTAP|843	41.99
ENSGALG00010001141|MTAP|843	41.99
ENSGALG00010000722|ANKH|1341	47.20
ENSGALG00010001160|TRMT10B|1059	66.57
