Species	Per_identity
Human	60.2092
Human	60.2092
Human	78.2223
Human	78.2223
Human	78.2223
Human	49.1379
Human	49.1379
Human	91.3124
Human	66.9528
Human	66.9528
Human	86.7347
Human	86.7347
Human	86.7347
Human	86.7347
Human	83.6502
Human	83.6502
Human	83.6502
Human	63.1791
Human	63.1791
Human	63.1791
Human	63.1791
Human	63.1791
Human	75.0524
Human	75.0524
Human	75.0524
Human	75.0524
Human	75.0524
Human	60.9453
Human	60.9453
Human	99.3789
Human	33.2203
Human	83.4061
Human	48.5149
Human	72.2581
Human	72.2581
Human	72.2581
Human	72.2581
Human	72.2581
Human	72.2581
Human	35.864
Human	35.864
Human	76
Human	76
Human	55.5046
Human	55.5046
Human	54.7009
Human	54.7009
Human	54.7009
Human	54.7009
Human	54.7009
Human	47.4886
Human	70.5808
Human	70.5808
Human	70.5808
Human	70.5808
Human	80.5825
Human	80.5825
Human	80.5825
Human	80.5825
Human	38.61
Human	38.61
Human	73.4029
Human	87.5421
Human	87.5421
Human	87.5421
Human	42.9818
Human	42.9818
Human	42.9818
Human	42.9818
Human	42.9818
Human	42.9818
Human	42.9818
Human	86.1272
Human	86.1272
Human	86.1272
Human	86.1272
Human	86.1272
Human	70.6231
Human	70.6231
Human	70.6231
Human	70.6231
Human	76.4583
Human	85.0794
Human	85.0794
Human	85.0794
Human	85.0794
Human	85.0794
Human	85.0794
Human	93.0754
Human	93.0754
Human	93.0754
Human	93.0754
Human	93.0754
Human	78.1283
Human	78.1283
Human	58.631
Human	58.631
Human	58.631
Human	79.8627
Human	79.8627
Human	79.8627
Human	79.8627
Human	79.8627
Human	79.8627
Human	91.2612
Human	91.2612
Human	95.3252
Human	95.3252
Human	95.3252
Human	95.3252
Human	95.3252
Human	95.3252
Human	59.0909
Human	87.8282
Human	51.9886
Human	51.9886
Human	77.1493
Human	56.9185
Human	56.9185
Human	69.4915
Human	69.4915
Human	59.8315
Human	59.8315
Human	59.8315
Human	59.8315
Human	59.8315
Human	92.9932
Human	92.9932
Human	92.9932
Human	92.9932
Human	25.5814
Human	25.5814
Human	25.5814
Human	25.5814
Human	25.5814
Human	25.5814
Human	25.5814
Human	25.5814
Human	92.7665
Human	92.9243
Human	92.9243
Human	92.9243
Human	92.9243
Human	92.9243
Human	92.9243
Human	81.3726
Human	81.3726
Human	81.3726
Human	81.3726
Human	93.4579
Human	93.4579
Human	67.8771
Human	55.8704
Human	57.5221
Human	57.5221
Human	56.087
Human	56.087
Human	56.087
Human	56.087
Human	56.087
Human	93.1868
Human	93.1868
Human	93.1868
Human	64.2412
Human	64.2412
Human	64.2412
Human	64.2412
Human	64.2412
Human	59.718
Human	59.718
Human	59.718
Human	59.718
Human	59.718
Human	59.718
Human	59.718
Human	59.718
Human	88.2682
Human	88.2682
Human	88.2682
Human	60.3152
Human	45.1662
Human	45.1662
Human	38.7755
Human	38.7755
Human	88.9093
Human	86.5217
Human	86.5217
Human	86.5217
Human	86.5217
Human	86.5217
Human	86.5217
Human	86.5217
Human	91.7721
Human	91.7721
Human	91.7721
Human	76.9646
Human	76.9646
Human	76.9646
Human	76.9646
Human	76.9646
Human	76.9646
Human	76.9646
Human	88.806
Human	88.806
Human	81.4004
Human	81.4004
Human	63.4361
Human	63.4361
Human	63.4361
Human	63.4361
Human	63.4361
Human	63.4361
Human	63.4361
Human	63.4361
Human	63.4361
Human	63.4361
Human	75.033
Human	75.033
Human	78.1837
Human	78.1837
Human	78.1837
Human	78.1837
Human	59.9284
Human	59.9284
Human	59.9284
Human	69.5122
Human	85.2691
Human	76.738
Human	95.3112
Human	95.3112
Human	95.3112
Human	95.3112
Human	95.3112
Human	95.3112
Human	81.2386
Human	81.2386
Human	38.4354
Human	38.4354
Human	42.0912
Human	42.0912
Human	42.0912
Human	42.0912
Human	98.9529
Human	98.9529
Human	98.9529
Human	98.9529
Human	98.9529
Human	98.9529
Human	98.9529
Human	98.9529
Human	98.9529
Human	56.8862
Human	56.8862
Human	56.8862
Human	56.8862
Human	64.6825
Human	64.6825
Human	64.6825
Human	64.6825
Human	64.6825
Human	64.6825
Human	64.6825
Human	45.0248
Human	85.5046
Human	85.5046
Human	98.5714
Human	98.5714
Human	91.0761
Human	91.0761
Human	91.0761
Human	56.4972
Human	56.4972
Human	56.4972
Human	69.0059
Human	71.3568
Human	71.3568
Human	81.0056
Human	79
Human	60.0592
Human	60.0592
Human	60.0592
Human	60.0592
Human	60.0592
Human	60.0592
Human	60.0592
Human	60.0592
Human	58.8732
Human	68.0251
Human	71.1207
Human	47.1739
Human	47.1739
Human	47.1739
Human	89.5062
Human	32.73
Human	72.2772
Human	59.1633
Human	59.1633
Human	89.7436
Human	81.5385
Human	81.5385
Human	81.5385
Human	67.4286
Human	67.4286
Human	67.4286
Human	67.4286
Human	78.7879
Human	32.0755
Human	63.1579
Human	63.1579
Human	63.1579
Human	63.1579
Human	63.1579
Human	81.1133
Human	81.1133
Human	81.1133
Human	81.1133
Human	80.212
Human	80.212
Human	80.212
Human	80.212
Human	80.212
Human	80.212
Human	97.2222
Human	97.2222
Human	97.2222
Human	97.2222
Human	97.2222
Human	97.2222
Human	97.2222
Human	73.743
Human	73.743
Human	62.2912
Human	86.7374
Human	41.7518
Human	41.7518
Human	54.3379
Human	54.3379
Human	54.3379
Human	35.7278
Human	35.7278
Human	35.7278
Human	35.7278
Human	35.7278
Human	90.4376
Human	88.6722
Human	88.6722
Human	80.3714
Human	59.7015
Human	59.7015
Human	59.7015
Human	83.1169
Human	83.1169
Human	83.1169
Human	83.1169
Human	53.2258
Human	38.3397
Human	64.2857
Human	44.9367
Human	44.9367
Human	60.7251
Human	60.7251
Human	60.7251
Human	60.7251
Human	60.7251
Human	60.7251
Human	60.7251
Human	60.7251
Human	60.7251
Human	60.7251
Human	61.9792
Human	91.5547
Human	91.5547
Human	58.3127
Human	58.3127
Human	58.3127
Human	58.3127
Human	58.3127
Human	58.3127
Human	58.3127
Human	58.3127
Human	58.3127
Human	58.3127
Human	73.913
Human	73.913
Human	88.2175
Human	88.2175
Human	88.2175
Human	88.2175
Human	88.2175
Human	88.2175
Human	88.2175
Human	88.2175
Human	88.2175
Human	88.2175
Human	63.5063
Human	60.1432
Human	55.7166
Human	55.7166
Human	55.7166
Human	55.7166
Human	55.7166
Human	84.0412
Human	84.0412
Human	84.0412
Human	84.0412
Human	84.0412
Human	84.0412
Human	84.0412
Human	30.137
Human	80.7601
Human	80.7601
Human	86.2629
Human	86.2629
Human	86.2629
Human	86.2629
Human	86.2629
Human	86.2629
Human	71.0366
Human	78.836
Human	78.836
Human	78.836
Human	78.836
Human	78.9247
Human	78.9247
Human	78.9247
Human	78.9247
Human	78.9247
Human	78.9247
Human	43.0939
Human	43.0939
Human	43.0939
Human	33.6735
Human	73.012
Human	73.012
Human	73.012
Human	80.4261
Human	80.4261
Human	80.4261
Human	63.6364
Human	63.6364
Human	54.0541
Human	78.4314
Human	83.7209
Human	83.7209
Human	59.7792
Human	59.7792
Human	59.7792
Human	59.7792
Human	59.7792
Human	59.7792
Human	85.3836
Human	85.3836
Human	45.8015
Human	86.1912
Human	86.1912
Human	86.1912
Human	79.6009
Human	79.6009
Human	79.6009
Human	82.3087
Human	82.3087
Human	72.0986
Human	72.0986
Human	97.5336
Human	97.5336
Human	97.5336
Human	79.2568
Human	79.2568
Human	76.8722
Human	88.2466
Human	88.2466
Human	88.2466
Human	88.2466
Human	88.2466
Human	88.2466
Human	42.3729
Human	83.5329
Human	83.5329
Human	83.5329
Human	83.5329
Human	83.5329
Human	83.5329
Human	83.5329
Human	83.5329
Human	48.4211
Human	48.4211
Human	57.6383
Human	93.6306
Human	93.6306
Human	93.6306
Human	64.8449
Human	64.8449
Human	91.0486
Human	91.0486
Human	91.0486
Human	91.0486
Human	91.0486
Human	91.0486
Human	71.2264
Human	71.2264
Human	88.8361
Human	88.8361
Human	88.8361
Human	88.8361
Human	84.5378
Human	58.6207
Human	70.6052
Human	70.6052
Human	66.8662
Human	55.0926
Human	55.0926
Human	55.0926
Human	85.241
Human	85.241
Human	94.0529
Human	73.5426
Human	73.5426
Human	90.2804
Human	90.2804
Human	90.2804
Human	90.2804
Human	90.2804
Human	90.2804
Human	90.2804
Human	90.2804
Human	90.2804
Human	90.2804
Human	73.9496
Human	73.9496
Human	46.5823
Human	56.4057
Human	55.9055
Human	55.9055
Human	62.7219
Human	62.7219
Human	93.7705
Human	93.7705
Human	93.7705
Human	93.7705
Human	93.7705
Human	84.6316
Human	74.2981
Human	35.2826
Human	62.212
Human	62.212
Human	62.212
Human	62.212
Human	62.212
Human	62.212
Human	62.212
Human	62.212
Human	67.3851
Human	67.3851
Human	67.3851
Human	67.3851
Human	67.3851
Human	80.2439
Human	80.2439
Human	80.2439
Human	80.2439
Human	80.2439
Human	66.8682
Human	66.8682
Human	66.8682
Human	66.8682
Human	99.0566
Human	72.6667
Human	72.6667
Human	75.7345
Human	75.7345
Human	90.0563
Human	90.0563
Human	90.0563
Human	92.0705
Human	92.0705
Human	92.0705
Human	92.0705
Human	70.9302
Human	70.9302
Human	70.9302
Human	70.9302
Human	87.5
Human	87.5
Human	87.5
Human	68.7805
Human	68.7805
Human	68.7805
Human	68.7805
Human	90.5834
Human	90.5834
Human	80.5804
Human	80.5804
Human	80.5804
Human	81.6384
Human	81.6384
Human	81.6384
Human	81.6384
Human	81.6384
Human	81.6384
Human	81.6384
Human	81.6384
Human	81.6384
Human	40.3263
Human	40.3263
Human	40.3263
Human	40.3263
Human	40.3263
Human	94.0959
Human	78.6765
Human	78.6765
Human	78.6765
Human	78.6765
Human	73.6211
Human	93.0633
Human	93.0633
Human	93.0633
Human	93.0633
Human	93.0633
Human	93.0633
Human	50.6024
Human	50.6024
Human	94.5166
Human	73.4198
Human	73.4198
Human	73.6986
Human	73.6986
Human	70.0811
Human	70.0811
Human	70.0811
Human	70.0811
Human	63.4921
Human	63.4921
Human	63.4921
Human	63.4921
Human	63.4921
Human	63.4921
Human	63.4921
Human	49.2754
Human	49.2754
Human	49.2754
Human	49.2754
Human	49.2754
Human	49.2754
Human	51.7569
Human	51.7569
Human	51.7569
Human	51.7569
Human	56.8226
Human	56.8226
Human	56.8226
Human	66.7062
Human	66.7062
Human	66.7062
Human	91.8919
Human	91.8919
Human	91.8919
Human	30.5085
Human	30.5085
Human	30.5085
Human	70.6825
Human	70.6825
Human	70.6825
Human	70.6825
Human	43.8776
Human	91.1483
Human	91.1483
Human	91.1483
Human	91.1483
Human	39.0511
Human	39.0511
Human	80.6723
Human	80.8955
Human	80.8955
Human	54.0956
Human	81.5476
Human	81.5476
Human	81.5476
Human	81.5476
Human	76.3092
Human	76.3092
Human	76.3092
Human	49.0683
Human	95.1435
Human	95.1435
Human	84.0278
Human	84.0278
Human	56.3545
Human	56.3545
Human	56.3545
Human	56.3545
Human	56.3545
Human	80.4348
Human	80.4348
Human	72.7642
Human	72.7642
Human	82.9897
Human	82.9897
Human	78.8
Human	78.8
Human	78.8
Human	78.8
Human	78.8
Human	78.8
Human	78.8
Human	78.8
Human	80.0948
Human	80.0948
Human	64.6465
Human	64.6465
Human	72.4891
Human	98.2935
Human	98.2935
Human	85.049
Human	85.049
Human	85.049
Human	84.6154
Human	84.6154
Human	59.2634
Human	59.2634
Human	59.2634
Human	59.2634
Human	59.2634
Human	59.2634
Human	59.2634
Human	59.2634
Human	97.9021
Human	97.9021
Human	97.9021
Human	97.9021
Human	97.9021
Human	97.9021
Human	97.9021
Human	97.9021
Human	97.9021
Human	97.9021
Human	52.8571
Human	52.8571
Human	68.6869
Human	68.6869
Human	68.6869
Human	68.6869
Human	68.6869
Human	68.6869
Human	92.9354
Human	92.9354
Human	92.9354
Human	92.9354
Human	92.9354
Human	77.8571
Human	78.1538
Human	57.1744
Human	57.1744
Human	33.1933
Human	93.9683
Human	93.9683
Human	71.8121
Human	71.8121
Human	80.3797
Human	80.3797
Human	62.1324
Human	70.0772
Human	70.0772
Human	70.0772
Human	70.0772
Human	70.0772
Human	69.0402
Human	69.0402
Human	69.0402
Human	48.0519
Human	48.0519
Human	55.9471
Human	81.7647
Human	81.7647
Human	81.7647
Human	81.7647
Human	81.7647
Human	81.7647
Human	81.7647
Human	81.7647
Human	81.7647
Human	81.7647
Human	70.5882
Human	70.5882
Human	70.5882
Human	70.5882
Human	70.5882
Human	38.3249
Human	38.3249
Human	61.9902
Human	60.1915
Human	86.4865
Human	73.2573
Human	73.2573
Human	73.2573
Human	73.2573
Human	64.4068
Human	64.4068
Human	64.4068
Human	64.4068
Human	64.4068
Human	64.4068
Human	64.4068
Human	98.9583
Human	98.9583
Human	98.9583
Human	98.9583
Human	71.4953
Human	71.4953
Human	71.4953
Human	71.4953
Human	71.4953
Human	98.3539
Human	98.3539
Human	45.2991
Human	65.6463
Human	65.6463
Human	79.3651
Human	79.3651
Human	77.7228
Human	35.7191
Human	35.7191
Human	35.7191
Human	35.7191
Human	35.7191
Human	35.7191
Human	35.7191
Human	35.7191
Human	81.2849
Human	76.0294
Human	66.1309
Human	66.1309
Human	66.1309
Human	66.1309
Human	66.1309
Human	99.7297
Human	99.7297
Human	99.7297
Human	99.7297
Human	99.7297
Human	87.0044
Human	87.0044
Human	87.0044
Human	87.0044
Human	87.0044
Human	87.9012
Human	87.9012
Human	83.7651
Human	83.7651
Human	83.7651
Human	83.7651
Human	83.7651
Human	85.2224
Human	87.8251
Human	87.8251
Human	87.8251
Human	87.8251
Human	94.6809
Human	94.6809
Human	61.6296
Human	61.6296
Human	83.8889
Human	83.8889
Human	57.3834
Human	57.3834
Human	57.3834
Human	82.5521
Human	59.1957
Human	59.1957
Human	59.1957
Human	88.0228
Human	94.7977
Human	48.5549
Human	48.5549
Human	48.5549
Human	48.5549
Human	68.4931
Human	68.4931
Human	68.4931
Human	68.4931
Human	95.1049
Human	95.1049
Human	95.1049
Human	57.9568
Human	57.9568
Human	89.4737
Human	89.4737
Human	89.4737
Human	89.4737
Human	89.4737
Human	89.4737
Human	89.4737
Human	95.6757
Human	80.5944
Human	80.5944
Human	80.5944
Human	80.5944
Human	80.5944
Human	55.0847
Human	55.0847
Human	55.0847
Human	55.0847
Human	55.4325
Human	90
Human	90
Human	90
Human	90
Human	90
Human	90
Human	87.2227
Human	87.2227
Human	71.7842
Human	73.1655
Human	73.1655
Human	73.1655
Human	61.7117
Human	65.4321
Human	68.8889
Human	68.8889
Human	68.8889
Human	78.2816
Human	78.2816
Human	78.2816
Human	78.2816
Human	75.153
Human	75.153
Human	75.153
Human	66.2112
Human	66.2112
Human	99.3506
Human	99.3506
Human	35.6506
Human	35.6506
Human	76.1317
Human	76.1317
Human	76.1317
Human	76.1317
Human	76.1317
Human	76.1317
Human	76.1317
Human	80.6563
Human	80.6563
Human	80.0409
Human	96.7213
Human	51.4745
Human	51.4745
Human	72.8723
Human	72.8723
Human	69.7977
Human	68.4604
Human	40.4215
Human	56.6102
Human	56.6102
Human	71.0791
Human	71.0791
Human	59.1564
Human	59.1564
Human	59.1564
Human	59.3733
Human	59.3733
Human	52
Human	67.8933
Human	67.8933
Human	67.8933
Human	67.8933
Human	67.8933
Human	67.8933
Human	67.8933
Human	67.8933
Human	67.8933
Human	67.8933
Human	81.128
Human	81.128
Human	81.128
Human	81.128
Human	81.128
Human	81.128
Human	43.4004
Human	48.8789
Human	48.8789
Human	88.1068
Human	88.1068
Human	88.1068
Human	56.8938
Human	84.4765
Human	52.1368
Human	88.4187
Human	88.4187
Human	88.4187
Human	75.43
Human	71.0145
Human	59.0141
Human	59.0141
Human	59.0141
Human	81.6116
Human	76.2943
Human	76.2943
Human	76.2943
Human	40.9091
Human	76.6129
Human	69.8842
Human	69.8842
Human	83.2227
Human	83.2227
Human	83.2227
Human	83.2227
Human	83.2227
Human	83.2227
Human	85.6305
Human	85.6305
Human	82.4176
Human	82.4176
Human	82.4176
Human	42.6077
Human	42.6077
Human	73.9938
Human	73.9938
Human	59.2233
Human	36.8159
Human	77.8481
Human	77.8481
Human	77.8481
Human	95.5752
Human	95.5752
Human	95.5752
Human	78.3726
Human	78.3726
Human	78.3726
Human	39.2092
Human	39.2092
Human	39.2092
Human	39.2092
Human	39.2092
Human	48.1336
Human	48.1336
Human	79.1274
Human	79.1274
Human	79.1274
Human	79.1274
Human	79.1274
Human	79.1274
Human	79.1274
Human	79.1274
Human	88.601
Human	88.601
Human	88.601
Human	92.8082
Human	92.8082
Human	56.4815
Human	56.4815
Human	56.4815
Human	80.1136
Human	89.7436
Human	89.7436
Human	89.7436
Human	90.708
Human	90.708
Human	90.708
Human	85.3242
Human	85.3242
Human	85.3242
Human	89.5597
Human	89.5597
Human	89.5597
Human	89.5597
Human	89.5597
Human	77.6042
Human	77.6042
Human	77.6042
Human	77.6042
Human	77.6042
Human	68.9214
Human	68.9214
Human	68.9214
Human	71.4851
Human	71.4851
Human	71.4851
Human	71.4851
Human	71.1009
Human	99.5098
Human	75.6803
Human	67.2414
Human	71.5347
Human	71.5347
Human	71.5347
Human	71.5347
Human	80.8333
Human	44.1214
Human	44.1214
Human	44.1214
Human	56.8922
Human	56.8922
Human	47.3761
Human	47.3761
Human	47.3761
Human	47.3761
Human	94.2913
Human	94.2913
Human	94.2913
Human	94.2913
Human	94.2913
Human	94.2913
Human	75.4941
Human	72.9412
Human	59.6794
Human	25.7732
Human	64.8515
Human	82.6347
Human	73.2899
Human	73.2899
Human	73.2899
Human	73.2899
Human	73.2899
Human	64.3599
Human	62.7193
Human	62.7193
Human	62.7193
Human	96.0682
Human	96.0682
Human	96.0682
Human	88.8117
Human	88.8117
Human	88.8117
Human	88.8117
Human	88.8117
Human	84.0108
Human	84.0108
Human	88.755
Human	88.755
Human	88.755
Human	38.2953
Human	38.2953
Human	94.0191
Human	94.0191
Human	61.1253
Human	84.6303
Human	54.6952
Human	54.6952
Human	54.6952
Human	65.8494
Human	65.8494
Human	65.8494
Human	65.8494
Human	65.8494
Human	43.3708
Human	95.814
Human	95.814
Human	84.7458
Human	84.7458
Human	84.7458
Human	40.1587
Human	40.1587
Human	75.8436
Human	75.8436
Human	75.8436
Human	75.8436
Human	75.8436
Human	75.8436
Human	80.5556
Human	80.5556
Human	80.5556
Human	80.5556
Human	85.5769
Human	85.5769
Human	34.1556
Human	77.2102
Human	77.2102
Human	77.2102
Human	59.0529
Human	59.0529
Human	59.0529
Human	59.0529
Human	59.0529
Human	59.0529
Human	59.0529
Human	59.0529
Human	59.0529
Human	59.0529
Human	67.4627
Human	93.0788
Human	93.0788
Human	93.0788
Human	93.0788
Human	49.0832
Human	49.0832
Human	49.0832
Human	49.0832
Human	49.0832
Human	48.324
Human	74.0406
Human	74.0406
Human	80.3158
Human	80.3158
Human	80.3158
Human	80.3158
Human	80.3158
Human	80.3158
Human	80.3158
Human	80.3158
Human	80.3158
Human	60.3865
Human	60.3865
Human	60.3865
Human	60
Human	68.5185
Human	68.5185
Human	68.5185
Human	84.4444
Human	56.3025
Human	94.7438
Human	94.7438
Human	94.7438
Human	94.7438
Human	94.7438
Human	94.7438
Human	94.7438
Human	94.7438
Human	85.4077
Human	84.2444
Human	84.2444
Human	84.2444
Human	84.2444
Human	72.8938
Human	64.0777
Human	90.9924
Human	90.9924
Human	90.9924
Human	90.9924
Human	54.5455
Human	47.8261
Human	47.8261
Human	69.4981
Human	69.4981
Human	69.4981
Human	69.4981
Human	69.4981
Human	69.4981
Human	69.4981
Human	69.4981
Human	96.0366
Human	96.0366
Human	88.4793
Human	88.4793
Human	51.2048
Human	51.2048
Human	51.2048
Human	51.2048
Human	91.0314
Human	91.0314
Human	82.7247
Human	82.7247
Human	74.6594
Human	69.4362
Human	69.4362
Human	87.6053
Human	66.3415
Human	67.4103
Human	67.4103
Human	80.5112
Human	84.3373
Human	71.9454
Human	71.9454
Human	71.9454
Human	71.9454
Human	71.9454
Human	74.3386
Human	74.3386
Human	63.4033
Human	63.4033
Human	63.4033
Human	63.4033
Human	63.4033
Human	78.2531
Human	98.2405
Human	98.2405
Human	62.9319
Human	62.9319
Human	62.9319
Human	47.5989
Human	90.7104
Human	90.7104
Human	30.75
Human	83.3333
Human	83.3333
Human	83.3333
Human	83.3333
Human	83.3333
Human	83.3333
Human	83.3333
Human	53.067
Human	53.067
Human	32.6146
Human	32.6146
Human	32.6146
Human	32.6146
Human	32.6146
Human	40.7895
Human	84.9658
Human	84.9658
Human	84.9658
Human	84.9658
Human	63.0631
Human	63.0631
Human	67.8261
Human	67.8261
Human	67.8261
Human	64.2466
Human	64.2466
Human	64.2466
Human	64.2466
Human	64.2466
Human	64.2466
Human	54.8957
Human	54.8957
Human	54.8957
Human	54.8957
Human	54.8957
Human	54.8957
Human	54.8957
Human	78.4091
Human	48.8069
Human	48.8069
Human	48.8069
Human	48.8069
Human	48.8069
Human	74.1294
Human	74.1294
Human	74.1294
Human	74.1294
Human	50.9317
Human	50.8824
Human	50.8824
Human	66.1765
Human	66.1765
Human	66.1765
Human	76.5625
Human	76.5625
Human	76.5625
Human	64.347
Human	64.347
Human	64.347
Human	64.347
Human	64.347
Human	63.3333
Human	63.3333
Human	63.3333
Human	86.2857
Human	86.2857
Human	86.2857
Human	86.2857
Human	86.2857
Human	97.7987
Human	66.1111
Human	66.1111
Human	66.1111
Human	66.1111
Human	66.1111
Human	75.4717
Human	71.0306
Human	71.0306
Human	71.0306
Human	71.0306
Human	71.0306
Human	66.271
Human	61.1374
Human	61.1374
Human	62.5737
Human	84.6303
Human	84.6303
Human	51.5464
Human	77.2632
Human	90.5222
Human	90.5222
Human	90.5222
Human	90.5222
Human	90.5222
Human	90.5222
Human	90.5222
Human	76.8969
Human	76.8969
Human	76.8969
Human	76.8969
Human	74.5743
Human	74.5743
Human	74.5743
Human	74.5743
Human	91.1538
Human	91.1538
Human	91.1538
Human	91.1538
Human	91.1538
Human	84
Human	82.1687
Human	82.1687
Human	82.1687
Human	82.1687
Human	74.5247
Human	91.9454
Human	91.9454
Human	91.9454
Human	91.9454
Human	91.9454
Human	91.9454
Human	91.9454
Human	91.9454
Human	91.9454
Human	34.9057
Human	53.1513
Human	53.1513
Human	53.1513
Human	53.1513
Human	53.1513
Human	53.1513
Human	53.1513
Human	96.0317
Human	96.0317
Human	84.6449
Human	84.6449
Human	84.6449
Human	84.6449
Human	40.3361
Human	40.3361
Human	81.0547
Human	61.191
Human	61.191
Human	65.5285
Human	65.5285
Human	65.5285
Human	65.5285
Human	72.2543
Human	72.2543
Human	72.2543
Human	72.2543
Human	72.2543
Human	36.3545
Human	36.3545
Human	56.6524
Human	56.6524
Human	78.7246
Human	78.7246
Human	78.7246
Human	78.7246
Human	78.7246
Human	78.7246
Human	78.7246
Human	78.7246
Human	78.7246
Human	78.7246
Human	49.4118
Human	81.8182
Human	81.8182
Human	87.4046
Human	87.4046
Human	87.4046
Human	87.4046
Human	90.5504
Human	90.5504
Human	64.1758
Human	64.1758
Human	64.1758
Human	95.3523
Human	95.3523
Human	95.3523
Human	56.2414
Human	97.3684
Human	97.3684
Human	82.0189
Human	82.0189
Human	82.0189
Human	78.8651
Human	61.4754
Human	61.4754
Human	61.4754
Human	61.4754
Human	61.4754
Human	90.2669
Human	90.2669
Human	80.6142
Human	80.6142
Human	80.6142
Human	80.6142
Human	80.6142
Human	68.7717
Human	78.0591
Human	78.0591
Human	59.7311
Human	59.7311
Human	59.7311
Human	59.7311
Human	59.7311
Human	73.6655
Human	71.2803
Human	71.2803
Human	71.2803
Human	74.455
Human	74.455
Human	74.455
Human	38.0074
Human	89.4309
Human	89.4309
Human	89.4309
Human	59.847
Human	94.3119
Human	45.9615
Human	92.9825
Human	92.9825
Human	92.9825
Human	92.9825
Human	92.9825
Human	92.9825
Human	92.9825
Human	66.8896
Human	66.8896
Human	66.8896
Human	66.8896
Human	66.8896
Human	66.8896
Human	54.5946
Human	54.5946
Human	86.2069
Human	86.2069
Human	86.2069
Human	86.2069
Human	86.2069
Human	86.2069
Human	87.5395
Human	87.5395
Human	87.5395
Human	36.9159
Human	36.9159
