""	"Group"	"test"	"back"	"RELAX_pval"	"RELAX_kval"	"aBSREL_pval"	"BUSTED_pval"	"RELAX_adj.pval"
"223"	"Primates"	"Macaca_mulatta"	"`Nycticebus_coucang,Otolemur_garnettii,Node1,Propithecus_coquereli,Microcebus_murinus,Node5,Prolemur_simus,Lemur_catta,Node8,Node4,Aotus_nancymaae,Callithrix_jacchus,Node14,Cebus_capucinus,Sapajus_apella,Node18,Saimiri_boliviensis,Node17,Node13,Symphalangus_syndactylus,Hylobates_moloch,Node25,Nomascus_leucogenys,Node24,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node34,Node32,Node30,Pongo_pygmaeus,Pongo_abelii,Node37,Node29,Node23,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node45,Mandrillus_leucophaeus,Cercocebus_atys,Node48,Node44,Macaca_thibetana,Macaca_fascicularis,Node54,Node52,Macaca_nemestrina,Node51,Node43,Node41,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node61,Node59,Piliocolobus_tephrosceles,Colobus_angolensis,Node64,Node58,Node40,Node22,Node12,Carlito_syrichta,Node11`"	1	1.57	NA	0.5	1
"224"	"Primates"	"Macaca_nemestrina"	"`Nycticebus_coucang,Otolemur_garnettii,Node1,Propithecus_coquereli,Microcebus_murinus,Node5,Prolemur_simus,Lemur_catta,Node8,Node4,Aotus_nancymaae,Callithrix_jacchus,Node14,Cebus_capucinus,Sapajus_apella,Node18,Saimiri_boliviensis,Node17,Node13,Symphalangus_syndactylus,Hylobates_moloch,Node25,Nomascus_leucogenys,Node24,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node34,Node32,Node30,Pongo_pygmaeus,Pongo_abelii,Node37,Node29,Node23,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node45,Mandrillus_leucophaeus,Cercocebus_atys,Node48,Node44,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Node54,Node52,Node51,Node43,Node41,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node61,Node59,Piliocolobus_tephrosceles,Colobus_angolensis,Node64,Node58,Node40,Node22,Node12,Carlito_syrichta,Node11`"	0.3228	0	NA	0.3728	0.9684
"225"	"Primates"	"Macaca_thibetana"	"`Nycticebus_coucang,Otolemur_garnettii,Node1,Propithecus_coquereli,Microcebus_murinus,Node5,Prolemur_simus,Lemur_catta,Node8,Node4,Aotus_nancymaae,Callithrix_jacchus,Node14,Cebus_capucinus,Sapajus_apella,Node18,Saimiri_boliviensis,Node17,Node13,Symphalangus_syndactylus,Hylobates_moloch,Node25,Nomascus_leucogenys,Node24,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node34,Node32,Node30,Pongo_pygmaeus,Pongo_abelii,Node37,Node29,Node23,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node45,Mandrillus_leucophaeus,Cercocebus_atys,Node48,Node44,Macaca_mulatta,Macaca_fascicularis,Node54,Node52,Macaca_nemestrina,Node51,Node43,Node41,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node61,Node59,Piliocolobus_tephrosceles,Colobus_angolensis,Node64,Node58,Node40,Node22,Node12,Carlito_syrichta,Node11`"	1	1.38	NA	0.5	1
"226"	"Primates"	"Mandrillus_leucophaeus"	"`Nycticebus_coucang,Otolemur_garnettii,Node1,Propithecus_coquereli,Microcebus_murinus,Node5,Prolemur_simus,Lemur_catta,Node8,Node4,Aotus_nancymaae,Callithrix_jacchus,Node14,Cebus_capucinus,Sapajus_apella,Node18,Saimiri_boliviensis,Node17,Node13,Symphalangus_syndactylus,Hylobates_moloch,Node25,Nomascus_leucogenys,Node24,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node34,Node32,Node30,Pongo_pygmaeus,Pongo_abelii,Node37,Node29,Node23,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node45,Cercocebus_atys,Node48,Node44,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Node54,Node52,Macaca_nemestrina,Node51,Node43,Node41,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node61,Node59,Piliocolobus_tephrosceles,Colobus_angolensis,Node64,Node58,Node40,Node22,Node12,Carlito_syrichta,Node11`"	1	1.42	NA	0.5	1
"227"	"Primates"	"Microcebus_murinus"	"`Nycticebus_coucang,Otolemur_garnettii,Node1,Propithecus_coquereli,Node5,Prolemur_simus,Lemur_catta,Node8,Node4,Aotus_nancymaae,Callithrix_jacchus,Node14,Cebus_capucinus,Sapajus_apella,Node18,Saimiri_boliviensis,Node17,Node13,Symphalangus_syndactylus,Hylobates_moloch,Node25,Nomascus_leucogenys,Node24,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node34,Node32,Node30,Pongo_pygmaeus,Pongo_abelii,Node37,Node29,Node23,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node45,Mandrillus_leucophaeus,Cercocebus_atys,Node48,Node44,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Node54,Node52,Macaca_nemestrina,Node51,Node43,Node41,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node61,Node59,Piliocolobus_tephrosceles,Colobus_angolensis,Node64,Node58,Node40,Node22,Node12,Carlito_syrichta,Node11`"	0.3958	0.7	NA	0.3372	1
"228"	"Primates"	"Nomascus_leucogenys"	"`Nycticebus_coucang,Otolemur_garnettii,Node1,Propithecus_coquereli,Microcebus_murinus,Node5,Prolemur_simus,Lemur_catta,Node8,Node4,Aotus_nancymaae,Callithrix_jacchus,Node14,Cebus_capucinus,Sapajus_apella,Node18,Saimiri_boliviensis,Node17,Node13,Symphalangus_syndactylus,Hylobates_moloch,Node25,Node24,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node34,Node32,Node30,Pongo_pygmaeus,Pongo_abelii,Node37,Node29,Node23,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node45,Mandrillus_leucophaeus,Cercocebus_atys,Node48,Node44,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Node54,Node52,Macaca_nemestrina,Node51,Node43,Node41,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node61,Node59,Piliocolobus_tephrosceles,Colobus_angolensis,Node64,Node58,Node40,Node22,Node12,Carlito_syrichta,Node11`"	0.0317	50	NA	0.5	0.261525
"229"	"Primates"	"Nycticebus_coucang"	"`Otolemur_garnettii,Node1,Propithecus_coquereli,Microcebus_murinus,Node5,Prolemur_simus,Lemur_catta,Node8,Node4,Aotus_nancymaae,Callithrix_jacchus,Node14,Cebus_capucinus,Sapajus_apella,Node18,Saimiri_boliviensis,Node17,Node13,Symphalangus_syndactylus,Hylobates_moloch,Node25,Nomascus_leucogenys,Node24,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node34,Node32,Node30,Pongo_pygmaeus,Pongo_abelii,Node37,Node29,Node23,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node45,Mandrillus_leucophaeus,Cercocebus_atys,Node48,Node44,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Node54,Node52,Macaca_nemestrina,Node51,Node43,Node41,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node61,Node59,Piliocolobus_tephrosceles,Colobus_angolensis,Node64,Node58,Node40,Node22,Node12,Carlito_syrichta,Node11`"	0.026	3.52	NA	0.5	0.261525
"230"	"Primates"	"Otolemur_garnettii"	"`Nycticebus_coucang,Node1,Propithecus_coquereli,Microcebus_murinus,Node5,Prolemur_simus,Lemur_catta,Node8,Node4,Aotus_nancymaae,Callithrix_jacchus,Node14,Cebus_capucinus,Sapajus_apella,Node18,Saimiri_boliviensis,Node17,Node13,Symphalangus_syndactylus,Hylobates_moloch,Node25,Nomascus_leucogenys,Node24,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node34,Node32,Node30,Pongo_pygmaeus,Pongo_abelii,Node37,Node29,Node23,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node45,Mandrillus_leucophaeus,Cercocebus_atys,Node48,Node44,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Node54,Node52,Macaca_nemestrina,Node51,Node43,Node41,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node61,Node59,Piliocolobus_tephrosceles,Colobus_angolensis,Node64,Node58,Node40,Node22,Node12,Carlito_syrichta,Node11`"	0.6675	0.83	NA	0.5	1
"231"	"Primates"	"Pan_paniscus"	"`Nycticebus_coucang,Otolemur_garnettii,Node1,Propithecus_coquereli,Microcebus_murinus,Node5,Prolemur_simus,Lemur_catta,Node8,Node4,Aotus_nancymaae,Callithrix_jacchus,Node14,Cebus_capucinus,Sapajus_apella,Node18,Saimiri_boliviensis,Node17,Node13,Symphalangus_syndactylus,Hylobates_moloch,Node25,Nomascus_leucogenys,Node24,Gorilla_gorilla,Homo_sapiens,Pan_troglodytes,Node34,Node32,Node30,Pongo_pygmaeus,Pongo_abelii,Node37,Node29,Node23,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node45,Mandrillus_leucophaeus,Cercocebus_atys,Node48,Node44,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Node54,Node52,Macaca_nemestrina,Node51,Node43,Node41,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node61,Node59,Piliocolobus_tephrosceles,Colobus_angolensis,Node64,Node58,Node40,Node22,Node12,Carlito_syrichta,Node11`"	0.4843	1.64	NA	0.5	1
"232"	"Primates"	"Pan_troglodytes"	"`Nycticebus_coucang,Otolemur_garnettii,Node1,Propithecus_coquereli,Microcebus_murinus,Node5,Prolemur_simus,Lemur_catta,Node8,Node4,Aotus_nancymaae,Callithrix_jacchus,Node14,Cebus_capucinus,Sapajus_apella,Node18,Saimiri_boliviensis,Node17,Node13,Symphalangus_syndactylus,Hylobates_moloch,Node25,Nomascus_leucogenys,Node24,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Node34,Node32,Node30,Pongo_pygmaeus,Pongo_abelii,Node37,Node29,Node23,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node45,Mandrillus_leucophaeus,Cercocebus_atys,Node48,Node44,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Node54,Node52,Macaca_nemestrina,Node51,Node43,Node41,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node61,Node59,Piliocolobus_tephrosceles,Colobus_angolensis,Node64,Node58,Node40,Node22,Node12,Carlito_syrichta,Node11`"	1	1.39	NA	0.5	1
"233"	"Primates"	"Papio_anubis"	"`Nycticebus_coucang,Otolemur_garnettii,Node1,Propithecus_coquereli,Microcebus_murinus,Node5,Prolemur_simus,Lemur_catta,Node8,Node4,Aotus_nancymaae,Callithrix_jacchus,Node14,Cebus_capucinus,Sapajus_apella,Node18,Saimiri_boliviensis,Node17,Node13,Symphalangus_syndactylus,Hylobates_moloch,Node25,Nomascus_leucogenys,Node24,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node34,Node32,Node30,Pongo_pygmaeus,Pongo_abelii,Node37,Node29,Node23,Chlorocebus_sabaeus,Theropithecus_gelada,Node45,Mandrillus_leucophaeus,Cercocebus_atys,Node48,Node44,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Node54,Node52,Macaca_nemestrina,Node51,Node43,Node41,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node61,Node59,Piliocolobus_tephrosceles,Colobus_angolensis,Node64,Node58,Node40,Node22,Node12,Carlito_syrichta,Node11`"	1	1.47	NA	0.5	1
"234"	"Primates"	"Piliocolobus_tephrosceles"	"`Nycticebus_coucang,Otolemur_garnettii,Node1,Propithecus_coquereli,Microcebus_murinus,Node5,Prolemur_simus,Lemur_catta,Node8,Node4,Aotus_nancymaae,Callithrix_jacchus,Node14,Cebus_capucinus,Sapajus_apella,Node18,Saimiri_boliviensis,Node17,Node13,Symphalangus_syndactylus,Hylobates_moloch,Node25,Nomascus_leucogenys,Node24,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node34,Node32,Node30,Pongo_pygmaeus,Pongo_abelii,Node37,Node29,Node23,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node45,Mandrillus_leucophaeus,Cercocebus_atys,Node48,Node44,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Node54,Node52,Macaca_nemestrina,Node51,Node43,Node41,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node61,Node59,Colobus_angolensis,Node64,Node58,Node40,Node22,Node12,Carlito_syrichta,Node11`"	0.0938	0	NA	0.3138	0.5775
"235"	"Primates"	"Pongo_abelii"	"`Nycticebus_coucang,Otolemur_garnettii,Node1,Propithecus_coquereli,Microcebus_murinus,Node5,Prolemur_simus,Lemur_catta,Node8,Node4,Aotus_nancymaae,Callithrix_jacchus,Node14,Cebus_capucinus,Sapajus_apella,Node18,Saimiri_boliviensis,Node17,Node13,Symphalangus_syndactylus,Hylobates_moloch,Node25,Nomascus_leucogenys,Node24,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node34,Node32,Node30,Pongo_pygmaeus,Node37,Node29,Node23,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node45,Mandrillus_leucophaeus,Cercocebus_atys,Node48,Node44,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Node54,Node52,Macaca_nemestrina,Node51,Node43,Node41,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node61,Node59,Piliocolobus_tephrosceles,Colobus_angolensis,Node64,Node58,Node40,Node22,Node12,Carlito_syrichta,Node11`"	1	1.42	NA	0.5	1
"236"	"Primates"	"Pongo_pygmaeus"	"`Nycticebus_coucang,Otolemur_garnettii,Node1,Propithecus_coquereli,Microcebus_murinus,Node5,Prolemur_simus,Lemur_catta,Node8,Node4,Aotus_nancymaae,Callithrix_jacchus,Node14,Cebus_capucinus,Sapajus_apella,Node18,Saimiri_boliviensis,Node17,Node13,Symphalangus_syndactylus,Hylobates_moloch,Node25,Nomascus_leucogenys,Node24,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Node34,Node32,Node30,Pongo_abelii,Node37,Node29,Node23,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Node45,Mandrillus_leucophaeus,Cercocebus_atys,Node48,Node44,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Node54,Node52,Macaca_nemestrina,Node51,Node43,Node41,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Node61,Node59,Piliocolobus_tephrosceles,Colobus_angolensis,Node64,Node58,Node40,Node22,Node12,Carlito_syrichta,Node11`"	1	1.48	NA	0.5	1
