""	"Group"	"test"	"back"	"RELAX_pval"	"RELAX_kval"	"aBSREL_pval"	"BUSTED_pval"	"RELAX_adj.pval"
"306"	"Squamata"	"Thamnophis_elegans"	"`Gekko_japonicus,Paroedura_picta,Node3,Euleptes_europaea,Sphaerodactylus_townsendi,Node6,Node2,Eublepharis_macularius,Node1,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Node15,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Node25,Pituophis_catenifer,Node24,Node22,Thamnophis_sirtalis,Node29,Node21,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Node35,Protobothrops_mucrosquamatus,Node34,Node32,Node20,Node18,Node14,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Node44,Node42,Pogona_vitticeps,Node41,Node39,Node13,Aspidoscelis_marmoratus,Salvator_merianae,Node49,Podarcis_raffonei,Podarcis_muralis,Node54,Lacerta_agilis,Node53,Zootoca_vivipara,Node52,Node48,Node12,Node10,Sphenodon_punctatus`"	1	0.9	NA	0.5	1
"307"	"Squamata"	"Thamnophis_sirtalis"	"`Gekko_japonicus,Paroedura_picta,Node3,Euleptes_europaea,Sphaerodactylus_townsendi,Node6,Node2,Eublepharis_macularius,Node1,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Node15,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Node25,Pituophis_catenifer,Node24,Node22,Thamnophis_elegans,Node29,Node21,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Node35,Protobothrops_mucrosquamatus,Node34,Node32,Node20,Node18,Node14,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Node44,Node42,Pogona_vitticeps,Node41,Node39,Node13,Aspidoscelis_marmoratus,Salvator_merianae,Node49,Podarcis_raffonei,Podarcis_muralis,Node54,Lacerta_agilis,Node53,Zootoca_vivipara,Node52,Node48,Node12,Node10,Sphenodon_punctatus`"	0.7503	0.61	NA	0.5	1
"308"	"Squamata"	"Varanus_komodoensis"	"`Gekko_japonicus,Paroedura_picta,Node3,Euleptes_europaea,Sphaerodactylus_townsendi,Node6,Node2,Eublepharis_macularius,Node1,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Node15,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Node25,Pituophis_catenifer,Node24,Node22,Thamnophis_elegans,Thamnophis_sirtalis,Node29,Node21,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Node35,Protobothrops_mucrosquamatus,Node34,Node32,Node20,Node18,Node14,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Node44,Node42,Pogona_vitticeps,Node41,Node39,Node13,Aspidoscelis_marmoratus,Salvator_merianae,Node49,Podarcis_raffonei,Podarcis_muralis,Node54,Lacerta_agilis,Node53,Zootoca_vivipara,Node52,Node48,Node12,Node10,Sphenodon_punctatus`"	0.1551	0.67	NA	0.4074	0.6010125
"309"	"Squamata"	"Zootoca_vivipara"	"`Gekko_japonicus,Paroedura_picta,Node3,Euleptes_europaea,Sphaerodactylus_townsendi,Node6,Node2,Eublepharis_macularius,Node1,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Node15,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Node25,Pituophis_catenifer,Node24,Node22,Thamnophis_elegans,Thamnophis_sirtalis,Node29,Node21,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Node35,Protobothrops_mucrosquamatus,Node34,Node32,Node20,Node18,Node14,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Node44,Node42,Pogona_vitticeps,Node41,Node39,Node13,Aspidoscelis_marmoratus,Salvator_merianae,Node49,Podarcis_raffonei,Podarcis_muralis,Node54,Lacerta_agilis,Node53,Node52,Node48,Node12,Node10,Sphenodon_punctatus`"	0.1205	1.79	0.02838	0.0509	0.6010125
"310"	"Squamata"	"Aspidoscelis_marmoratus"	"`Gekko_japonicus,Paroedura_picta,Node3,Euleptes_europaea,Sphaerodactylus_townsendi,Node6,Node2,Eublepharis_macularius,Node1,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Node15,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Node25,Pituophis_catenifer,Node24,Node22,Thamnophis_elegans,Thamnophis_sirtalis,Node29,Node21,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Node35,Protobothrops_mucrosquamatus,Node34,Node32,Node20,Node18,Node14,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Node44,Node42,Pogona_vitticeps,Node41,Node39,Node13,Salvator_merianae,Node49,Podarcis_raffonei,Podarcis_muralis,Node54,Lacerta_agilis,Node53,Zootoca_vivipara,Node52,Node48,Node12,Node10,Sphenodon_punctatus`"	0.0315	0	NA	0.5	0.48825
"311"	"Squamata"	"Bothrops_jararaca"	"`Gekko_japonicus,Paroedura_picta,Node3,Euleptes_europaea,Sphaerodactylus_townsendi,Node6,Node2,Eublepharis_macularius,Node1,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Node15,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Node25,Pituophis_catenifer,Node24,Node22,Thamnophis_elegans,Thamnophis_sirtalis,Node29,Node21,Vipera_berus,Crotalus_tigris,Node35,Protobothrops_mucrosquamatus,Node34,Node32,Node20,Node18,Node14,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Node44,Node42,Pogona_vitticeps,Node41,Node39,Node13,Aspidoscelis_marmoratus,Salvator_merianae,Node49,Podarcis_raffonei,Podarcis_muralis,Node54,Lacerta_agilis,Node53,Zootoca_vivipara,Node52,Node48,Node12,Node10,Sphenodon_punctatus`"	0.8454	0.72	NA	0.5	1
"312"	"Squamata"	"Pantherophis_obsoletus"	"`Gekko_japonicus,Paroedura_picta,Node3,Euleptes_europaea,Sphaerodactylus_townsendi,Node6,Node2,Eublepharis_macularius,Node1,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Node15,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_guttatus,Node25,Pituophis_catenifer,Node24,Node22,Thamnophis_elegans,Thamnophis_sirtalis,Node29,Node21,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Node35,Protobothrops_mucrosquamatus,Node34,Node32,Node20,Node18,Node14,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Node44,Node42,Pogona_vitticeps,Node41,Node39,Node13,Aspidoscelis_marmoratus,Salvator_merianae,Node49,Podarcis_raffonei,Podarcis_muralis,Node54,Lacerta_agilis,Node53,Zootoca_vivipara,Node52,Node48,Node12,Node10,Sphenodon_punctatus`"	0.9067	0.86	NA	0.5	1
"313"	"Squamata"	"Paroedura_picta"	"`Gekko_japonicus,Node3,Euleptes_europaea,Sphaerodactylus_townsendi,Node6,Node2,Eublepharis_macularius,Node1,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Node15,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Node25,Pituophis_catenifer,Node24,Node22,Thamnophis_elegans,Thamnophis_sirtalis,Node29,Node21,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Node35,Protobothrops_mucrosquamatus,Node34,Node32,Node20,Node18,Node14,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Node44,Node42,Pogona_vitticeps,Node41,Node39,Node13,Aspidoscelis_marmoratus,Salvator_merianae,Node49,Podarcis_raffonei,Podarcis_muralis,Node54,Lacerta_agilis,Node53,Zootoca_vivipara,Node52,Node48,Node12,Node10,Sphenodon_punctatus`"	1	0.99	NA	0.5	1
"314"	"Squamata"	"Phrynosoma_platyrhinos"	"`Gekko_japonicus,Paroedura_picta,Node3,Euleptes_europaea,Sphaerodactylus_townsendi,Node6,Node2,Eublepharis_macularius,Node1,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Node15,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Node25,Pituophis_catenifer,Node24,Node22,Thamnophis_elegans,Thamnophis_sirtalis,Node29,Node21,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Node35,Protobothrops_mucrosquamatus,Node34,Node32,Node20,Node18,Node14,Varanus_komodoensis,Anolis_carolinensis,Sceloporus_undulatus,Node44,Node42,Pogona_vitticeps,Node41,Node39,Node13,Aspidoscelis_marmoratus,Salvator_merianae,Node49,Podarcis_raffonei,Podarcis_muralis,Node54,Lacerta_agilis,Node53,Zootoca_vivipara,Node52,Node48,Node12,Node10,Sphenodon_punctatus`"	0.6787	0.8	NA	0.5	1
"315"	"Squamata"	"Pituophis_catenifer"	"`Gekko_japonicus,Paroedura_picta,Node3,Euleptes_europaea,Sphaerodactylus_townsendi,Node6,Node2,Eublepharis_macularius,Node1,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Node15,Ahaetulla_prasina,Ptyas_mucosa,Pantherophis_obsoletus,Pantherophis_guttatus,Node25,Node24,Node22,Thamnophis_elegans,Thamnophis_sirtalis,Node29,Node21,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Node35,Protobothrops_mucrosquamatus,Node34,Node32,Node20,Node18,Node14,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Node44,Node42,Pogona_vitticeps,Node41,Node39,Node13,Aspidoscelis_marmoratus,Salvator_merianae,Node49,Podarcis_raffonei,Podarcis_muralis,Node54,Lacerta_agilis,Node53,Zootoca_vivipara,Node52,Node48,Node12,Node10,Sphenodon_punctatus`"	0.8564	0.9	NA	0.5	1
"316"	"Squamata"	"Ptyas_mucosa"	"`Gekko_japonicus,Paroedura_picta,Node3,Euleptes_europaea,Sphaerodactylus_townsendi,Node6,Node2,Eublepharis_macularius,Node1,Hemicordylus_capensis,Python_bivittatus,Python_molurus,Node15,Ahaetulla_prasina,Pantherophis_obsoletus,Pantherophis_guttatus,Node25,Pituophis_catenifer,Node24,Node22,Thamnophis_elegans,Thamnophis_sirtalis,Node29,Node21,Vipera_berus,Crotalus_tigris,Bothrops_jararaca,Node35,Protobothrops_mucrosquamatus,Node34,Node32,Node20,Node18,Node14,Varanus_komodoensis,Anolis_carolinensis,Phrynosoma_platyrhinos,Sceloporus_undulatus,Node44,Node42,Pogona_vitticeps,Node41,Node39,Node13,Aspidoscelis_marmoratus,Salvator_merianae,Node49,Podarcis_raffonei,Podarcis_muralis,Node54,Lacerta_agilis,Node53,Zootoca_vivipara,Node52,Node48,Node12,Node10,Sphenodon_punctatus`"	1	0.92	NA	0.5	1
